Time,borFie.TBorAve
907200,283.87054
910800,283.8826
914400,283.8993
918000,283.91522
921600,283.92102
925200,283.91513
928800,283.90546
932400,283.89774
936000,283.8916
939600,283.88474
943200,283.87863
946800,283.8744
950400,283.87003
954000,283.8654
957600,283.8609
961200,283.8568
964800,283.85333
968400,283.85025
972000,283.8471
975600,283.84348
979200,283.79135
982800,283.70273
986400,283.69562
990000,283.70572
993600,283.70874
997200,283.71213
1000800,283.7228
1004400,283.72882
1008000,283.72107
1011600,283.70526
1015200,283.72693
1018800,283.80246
1022400,283.83463
1026000,283.84534
1029600,283.8507
1033200,283.85394
1036800,283.85608
1040400,283.85773
1044000,283.8588
1047600,283.85904
1051200,283.85916
1054800,283.86096
1058400,283.86536
1062000,283.8715
1065600,283.87762
1069200,283.88333
1072800,283.88925
1076400,283.89615
1080000,283.90427
1083600,283.91278
1087200,283.9203
1090800,283.92593
1094400,283.92902
1098000,283.92932
1101600,283.92874
1105200,283.9283
1108800,283.92697
1112400,283.92535
1116000,283.92456
1119600,283.92456
1123200,283.92566
1126800,283.92807
1130400,283.93115
1134000,283.9336
1137600,283.93427
1141200,283.93335
1144800,283.93158
1148400,283.92896
1152000,283.92596
1155600,283.92392
1159200,283.92444
1162800,283.92865
1166400,283.93552
1170000,283.9439
1173600,283.95197
1177200,283.95502
1180800,283.95255
1184400,283.94543
1188000,283.93668
1191600,283.92862
1195200,283.92218
1198800,283.91785
1202400,283.9147
1206000,283.91217
1209600,283.90982
1213200,283.90793
1216800,283.90674
1220400,283.9057
1224000,283.90414
1227600,283.9016
1231200,283.89923
1234800,283.89822
1238400,283.84766
1242000,283.75757
1245600,283.74704
1249200,283.75067
1252800,283.74734
1256400,283.73877
1260000,283.7388
1263600,283.74304
1267200,283.73486
1270800,283.719
1274400,283.74048
1278000,283.8155
1281600,283.84656
1285200,283.8558
1288800,283.85965
1292400,283.86197
1296000,283.8638
1299600,283.8648
1303200,283.8648
1306800,283.86475
1310400,283.86478
1314000,283.8643
1317600,283.86307
1321200,283.86124
1324800,283.80914
1328400,283.7173
1332000,283.70364
1335600,283.70267
1339200,283.7007
1342800,283.7072
1346400,283.71423
1350000,283.71518
1353600,283.70145
1357200,283.68567
1360800,283.71
1364400,283.78555
1368000,283.8148
1371600,283.8223
1375200,283.8247
1378800,283.82608
1382400,283.82736
1386000,283.8281
1389600,283.82764
1393200,283.826
1396800,283.824
1400400,283.82233
1404000,283.82104
1407600,283.82025
1411200,283.81995
1414800,283.8216
1418400,283.82956
1422000,283.8423
1425600,283.8509
1429200,283.85516
1432800,283.8576
1436400,283.85876
1440000,283.85785
1443600,283.85434
1447200,283.84995
1450800,283.84558
1454400,283.84045
1458000,283.83472
1461600,283.82925
1465200,283.8247
1468800,283.82156
1472400,283.81934
1476000,283.81763
1479600,283.8168
1483200,283.81644
1486800,283.8162
1490400,283.8161
1494000,283.81595
1497600,283.81613
1501200,283.81808
1504800,283.8229
1508400,283.83072
1512000,283.83994
1515600,283.84918
1519200,283.85858
1522800,283.8677
1526400,283.87546
1530000,283.88098
1533600,283.88486
1537200,283.88843
1540800,283.89148
1544400,283.89365
1548000,283.89542
1551600,283.897
1555200,283.8981
1558800,283.89917
1562400,283.90057
1566000,283.90216
1569600,283.90353
1573200,283.90475
1576800,283.90588
1580400,283.90662
1584000,283.855
1587600,283.7637
1591200,283.76022
1594800,283.78174
1598400,283.79364
1602000,283.78293
1605600,283.77985
1609200,283.79337
1612800,283.79865
1616400,283.78745
1620000,283.80078
1623600,283.86603
1627200,283.899
1630800,283.9062
1634400,283.90585
1638000,283.90482
1641600,283.90372
1645200,283.902
1648800,283.8995
1652400,283.89667
1656000,283.894
1659600,283.8912
1663200,283.88806
1666800,283.88455
1670400,283.88098
1674000,283.88095
1677600,283.8927
1681200,283.9183
1684800,283.9485
1688400,283.97565
1692000,283.99658
1695600,284.00827
1699200,284.00848
1702800,283.99835
1706400,283.98373
1710000,283.9712
1713600,283.96152
1717200,283.95438
1720800,283.94867
1724400,283.94327
1728000,283.93814
1731600,283.93298
1735200,283.9275
1738800,283.92184
1742400,283.91647
1746000,283.91226
1749600,283.90988
1753200,283.90875
1756800,283.90778
1760400,283.90738
1764000,283.91016
1767600,283.9182
1771200,283.92755
1774800,283.93185
1778400,283.93332
1782000,283.9343
1785600,283.934
1789200,283.9316
1792800,283.9291
1796400,283.92743
1800000,283.9258
1803600,283.92386
1807200,283.92154
1810800,283.91895
1814400,283.91647
1818000,283.91382
1821600,283.91055
1825200,283.90698
1828800,283.9033
1832400,283.89972
1836000,283.89618
1839600,283.89166
1843200,283.83643
1846800,283.74423
1850400,283.73535
1854000,283.7407
1857600,283.74557
1861200,283.75336
1864800,283.7554
1868400,283.7585
1872000,283.752
1875600,283.736
1879200,283.75415
1882800,283.8263
1886400,283.85983
1890000,283.87177
1893600,283.879
1897200,283.88528
1900800,283.8914
1904400,283.8973
1908000,283.90265
1911600,283.9071
1915200,283.91046
1918800,283.91257
1922400,283.91327
1926000,283.91238
1929600,283.8588
1933200,283.76437
1936800,283.75165
1940400,283.75665
1944000,283.7618
1947600,283.76886
1951200,283.78287
1954800,283.79385
1958400,283.7898
1962000,283.77475
1965600,283.78912
1969200,283.8547
1972800,283.88776
1976400,283.89825
1980000,283.90012
1983600,283.89972
1987200,283.89902
1990800,283.8975
1994400,283.89496
1998000,283.89224
2001600,283.89017
2005200,283.88782
2008800,283.88406
2012400,283.87936
2016000,283.8745
2019600,283.8726
2023200,283.87943
2026800,283.8934
2030400,283.9069
2034000,283.92023
2037600,283.92856
2041200,283.9274
2044800,283.91968
2048400,283.90802
2052000,283.89468
2055600,283.88278
2059200,283.87338
2062800,283.8658
2066400,283.85995
2070000,283.8561
2073600,283.85406
2077200,283.85236
2080800,283.84897
2084400,283.84518
2088000,283.84186
2091600,283.83823
2095200,283.83527
2098800,283.833
2102400,283.8308
2106000,283.82938
2109600,283.8317
2113200,283.84518
2116800,283.86716
2120400,283.88702
2124000,283.90485
2127600,283.91403
2131200,283.90985
2134800,283.89792
2138400,283.88467
2142000,283.87357
2145600,283.8638
2149200,283.85468
2152800,283.84692
2156400,283.8401
2160000,283.83368
2163600,283.8279
2167200,283.82278
2170800,283.81738
2174400,283.8116
2178000,283.80707
2181600,283.8029
2185200,283.7979
2188800,283.74567
2192400,283.6585
2196000,283.6458
2199600,283.6373
2203200,283.63586
2206800,283.661
2210400,283.68088
2214000,283.68243
2217600,283.6667
2221200,283.64566
2224800,283.6652
2228400,283.73877
2232000,283.7635
2235600,283.76657
2239200,283.76413
2242800,283.76013
2246400,283.75558
2250000,283.75085
2253600,283.7472
2257200,283.7448
2260800,283.74295
2264400,283.74094
2268000,283.7386
2271600,283.7363
2275200,283.73428
2278800,283.73407
2282400,283.73935
2286000,283.75192
2289600,283.76944
2293200,283.78485
2296800,283.79245
2300400,283.7915
2304000,283.78564
2307600,283.77676
2311200,283.76752
2314800,283.76038
2318400,283.75552
2322000,283.75235
2325600,283.75012
2329200,283.74832
2332800,283.7466
2336400,283.74533
2340000,283.74496
2343600,283.7452
2347200,283.74557
2350800,283.74582
2354400,283.74573
2358000,283.74527
2361600,283.7449
2365200,283.74692
2368800,283.75934
2372400,283.7871
2376000,283.8203
2379600,283.84955
2383200,283.87198
2386800,283.88477
2390400,283.88416
2394000,283.87003
2397600,283.85132
2401200,283.83594
2404800,283.82394
2408400,283.8141
2412000,283.80624
2415600,283.8008
2419200,283.7968
2422800,283.79282
2426400,283.78757
2430000,283.78122
2433600,283.7747
2437200,283.76807
2440800,283.76175
2444400,283.7559
2448000,283.70407
2451600,283.61612
2455200,283.59738
2458800,283.58035
2462400,283.55994
2466000,283.55402
2469600,283.55847
2473200,283.5638
2476800,283.55878
2480400,283.54938
2484000,283.58194
2487600,283.6672
2491200,283.70404
2494800,283.71936
2498400,283.7273
2502000,283.7318
2505600,283.7346
2509200,283.73535
2512800,283.73376
2516400,283.73108
2520000,283.72824
2523600,283.7253
2527200,283.72256
2530800,283.71976
2534400,283.6695
2538000,283.5805
2541600,283.56
2545200,283.54337
2548800,283.52502
2552400,283.52603
2556000,283.53622
2559600,283.53983
2563200,283.52765
2566800,283.51456
2570400,283.54626
2574000,283.62985
2577600,283.66235
2581200,283.67407
2584800,283.68005
2588400,283.68353
2592000,283.68555
2595600,283.68747
2599200,283.68985
2602800,283.69183
2606400,283.69293
2610000,283.69366
2613600,283.694
2617200,283.69394
2620800,283.6942
2624400,283.69754
2628000,283.7083
2631600,283.72623
2635200,283.74463
2638800,283.7581
2642400,283.76398
2646000,283.76337
2649600,283.75922
2653200,283.75308
2656800,283.7457
2660400,283.73843
2664000,283.73245
2667600,283.7279
2671200,283.72443
2674800,283.72174
2678400,283.71973
2682000,283.71848
2685600,283.71802
2689200,283.71796
2692800,283.7184
2696400,283.7193
2700000,283.72046
2703600,283.72177
2707200,283.72336
2710800,283.72604
2714400,283.73126
2718000,283.73975
2721600,283.74982
2725200,283.75906
2728800,283.76715
2732400,283.7744
2736000,283.77863
2739600,283.77786
2743200,283.77484
2746800,283.7723
2750400,283.77054
2754000,283.76913
2757600,283.7679
2761200,283.76663
2764800,283.76544
2768400,283.76483
2772000,283.7645
2775600,283.7644
2779200,283.7647
2782800,283.7652
2786400,283.7654
2790000,283.7652
2793600,283.7149
2797200,283.62616
2800800,283.61893
2804400,283.62845
2808000,283.62915
2811600,283.62186
2815200,283.62698
2818800,283.63925
2822400,283.63907
2826000,283.62646
2829600,283.6468
2833200,283.71927
2836800,283.74792
2840400,283.75424
2844000,283.75662
2847600,283.75815
2851200,283.75934
2854800,283.7607
2858400,283.76205
2862000,283.76303
2865600,283.76364
2869200,283.76346
2872800,283.76227
2876400,283.76074
2880000,283.75998
2883600,283.76196
2887200,283.76877
2890800,283.7787
2894400,283.78818
2898000,283.7972
2901600,283.80557
2905200,283.8125
2908800,283.8169
2912400,283.81805
2916000,283.81732
2919600,283.81647
2923200,283.8159
2926800,283.8158
2930400,283.81607
2934000,283.81656
2937600,283.81714
2941200,283.8177
2944800,283.8183
2948400,283.8189
2952000,283.81924
2955600,283.8193
2959200,283.8194
2962800,283.8197
2966400,283.82025
2970000,283.82196
2973600,283.82608
2977200,283.8326
2980800,283.84003
2984400,283.8484
2988000,283.85883
2991600,283.86917
2995200,283.8762
2998800,283.87762
3002400,283.87537
3006000,283.87286
3009600,283.87103
3013200,283.87
3016800,283.86957
3020400,283.8686
3024000,283.8665
3027600,283.86337
3031200,283.85965
3034800,283.8557
3038400,283.85178
3042000,283.84802
3045600,283.84448
3049200,283.84113
3052800,283.78745
3056400,283.69614
3060000,283.68842
3063600,283.69193
3067200,283.68405
3070800,283.6733
3074400,283.668
3078000,283.6598
3081600,283.63898
3085200,283.61954
3088800,283.64426
3092400,283.72385
3096000,283.75952
3099600,283.77213
3103200,283.77817
3106800,283.78244
3110400,283.78442
3114000,283.78268
3117600,283.7804
3121200,283.77914
3124800,283.77887
3128400,283.7797
3132000,283.7787
3135600,283.77524
3139200,283.72336
3142800,283.63696
3146400,283.63327
3150000,283.64685
3153600,283.6629
3157200,283.672
3160800,283.67258
3164400,283.6809
3168000,283.68124
3171600,283.66913
3175200,283.68677
3178800,283.7543
3182400,283.78436
3186000,283.79352
3189600,283.79736
3193200,283.80038
3196800,283.80365
3200400,283.80655
3204000,283.80814
3207600,283.80713
3211200,283.8045
3214800,283.80112
3218400,283.79626
3222000,283.78976
3225600,283.78333
3229200,283.77908
3232800,283.77765
3236400,283.77896
3240000,283.7818
3243600,283.78738
3247200,283.79514
3250800,283.79895
3254400,283.7951
3258000,283.7868
3261600,283.77725
3265200,283.7679
3268800,283.75977
3272400,283.7532
3276000,283.74802
3279600,283.74374
3283200,283.74002
3286800,283.73697
3290400,283.7347
3294000,283.73306
3297600,283.7315
3301200,283.72964
3304800,283.72723
3308400,283.72446
3312000,283.72186
3315600,283.7225
3319200,283.73508
3322800,283.7629
3326400,283.7957
3330000,283.82523
3333600,283.84668
3337200,283.8547
3340800,283.84958
3344400,283.83356
3348000,283.81506
3351600,283.79825
3355200,283.78323
3358800,283.7712
3362400,283.76215
3366000,283.75446
3369600,283.7475
3373200,283.74036
3376800,283.7336
3380400,283.728
3384000,283.7237
3387600,283.72006
3391200,283.7159
3394800,283.70975
3398400,283.6573
3402000,283.57056
3405600,283.5494
3409200,283.52286
3412800,283.49756
3416400,283.501
3420000,283.5162
3423600,283.52744
3427200,283.5263
3430800,283.52
3434400,283.54886
3438000,283.62732
3441600,283.6553
3445200,283.6638
3448800,283.66745
3452400,283.66937
3456000,283.67102
3459600,283.67194
3463200,283.67133
3466800,283.66895
3470400,283.66583
3474000,283.66223
3477600,283.65747
3481200,283.65344
3484800,283.6513
3488400,283.65204
3492000,283.65717
3495600,283.66782
3499200,283.689
3502800,283.71863
3506400,283.74625
3510000,283.766
3513600,283.77298
3517200,283.76544
3520800,283.75073
3524400,283.73453
3528000,283.7191
3531600,283.70715
3535200,283.69885
3538800,283.69052
3542400,283.68115
3546000,283.67242
3549600,283.66516
3553200,283.65912
3556800,283.65454
3560400,283.65216
3564000,283.65115
3567600,283.64978
3571200,283.64905
3574800,283.65616
3578400,283.68008
3582000,283.7169
3585600,283.75125
3589200,283.7768
3592800,283.7955
3596400,283.8055
3600000,283.80484
3603600,283.791
3607200,283.76892
3610800,283.74908
3614400,283.73322
3618000,283.71857
3621600,283.7046
3625200,283.6921
3628800,283.68073
3632400,283.66934
3636000,283.659
3639600,283.6496
3643200,283.6409
3646800,283.63345
3650400,283.62634
3654000,283.61765
3657600,283.56644
3661200,283.48538
3664800,283.47162
3668400,283.45285
3672000,283.4399
3675600,283.4866
3679200,283.52527
3682800,283.53372
3686400,283.5234
3690000,283.5114
3693600,283.53476
3697200,283.60397
3700800,283.6211
3704400,283.6199
3708000,283.6149
3711600,283.60846
3715200,283.60187
3718800,283.5954
3722400,283.5886
3726000,283.58157
3729600,283.57404
3733200,283.56635
3736800,283.55994
3740400,283.55435
3744000,283.50842
3747600,283.4334
3751200,283.4234
3754800,283.40347
3758400,283.3912
3762000,283.445
3765600,283.48737
3769200,283.49228
3772800,283.47855
3776400,283.46808
3780000,283.49496
3783600,283.56723
3787200,283.58725
3790800,283.58835
3794400,283.58582
3798000,283.5823
3801600,283.57803
3805200,283.57336
3808800,283.56924
3812400,283.56512
3816000,283.56027
3819600,283.5547
3823200,283.5494
3826800,283.54446
3830400,283.54187
3834000,283.55154
3837600,283.58514
3841200,283.6362
3844800,283.68842
3848400,283.73483
3852000,283.7695
3855600,283.78943
3859200,283.78983
3862800,283.77017
3866400,283.74368
3870000,283.72018
3873600,283.70297
3877200,283.6906
3880800,283.6807
3884400,283.67078
3888000,283.6612
3891600,283.6534
3895200,283.6474
3898800,283.64276
3902400,283.6392
3906000,283.63626
3909600,283.6338
3913200,283.63132
3916800,283.62894
3920400,283.62827
3924000,283.63092
3927600,283.63647
3931200,283.64288
3934800,283.64874
3938400,283.65375
3942000,283.65732
3945600,283.65848
3949200,283.6558
3952800,283.65088
3956400,283.6461
3960000,283.64188
3963600,283.63824
3967200,283.6352
3970800,283.63263
3974400,283.63052
3978000,283.62964
3981600,283.62994
3985200,283.63052
3988800,283.63086
3992400,283.6313
3996000,283.6322
3999600,283.63382
4003200,283.58743
4006800,283.50424
4010400,283.50574
4014000,283.53094
4017600,283.55307
4021200,283.5741
4024800,283.59357
4028400,283.6114
4032000,283.61472
4035600,283.60272
4039200,283.61603
4042800,283.67776
4046400,283.6986
4050000,283.7015
4053600,283.70163
4057200,283.70126
4060800,283.7004
4064400,283.6993
4068000,283.69812
4071600,283.69678
4075200,283.69553
4078800,283.69266
4082400,283.68497
4086000,283.6746
4089600,283.66656
4093200,283.66357
4096800,283.66724
4100400,283.67484
4104000,283.68262
4107600,283.6936
4111200,283.71198
4114800,283.72903
4118400,283.73227
4122000,283.72253
4125600,283.70978
4129200,283.69907
4132800,283.69165
4136400,283.68677
4140000,283.68317
4143600,283.68033
4147200,283.67767
4150800,283.67477
4154400,283.67188
4158000,283.66937
4161600,283.66754
4165200,283.66626
4168800,283.66522
4172400,283.66406
4176000,283.66327
4179600,283.66592
4183200,283.6747
4186800,283.68756
4190400,283.70004
4194000,283.71182
4197600,283.72202
4201200,283.72897
4204800,283.73218
4208400,283.73132
4212000,283.7286
4215600,283.7267
4219200,283.7261
4222800,283.72635
4226400,283.72687
4230000,283.72726
4233600,283.72736
4237200,283.72708
4240800,283.7267
4244400,283.7267
4248000,283.7271
4251600,283.72763
4255200,283.72833
4258800,283.7294
4262400,283.67993
4266000,283.59207
4269600,283.59146
4273200,283.61578
4276800,283.63034
4280400,283.6227
4284000,283.62344
4287600,283.6417
4291200,283.65094
4294800,283.64066
4298400,283.65363
4302000,283.72003
4305600,283.75583
4309200,283.7679
4312800,283.77332
4316400,283.77695
4320000,283.77966
4323600,283.78134
4327200,283.78162
4330800,283.78027
4334400,283.77795
4338000,283.77533
4341600,283.77228
4345200,283.76862
4348800,283.71426
4352400,283.62457
4356000,283.62787
4359600,283.6518
4363200,283.67267
4366800,283.696
4370400,283.71008
4374000,283.72192
4377600,283.7212
4381200,283.7056
4384800,283.71365
4388400,283.76797
4392000,283.79074
4395600,283.79254
4399200,283.78912
4402800,283.78607
4406400,283.78455
4410000,283.78326
4413600,283.7816
4417200,283.78006
4420800,283.77884
4424400,283.77762
4428000,283.7762
4431600,283.77512
4435200,283.77548
4438800,283.77878
4442400,283.7854
4446000,283.7944
4449600,283.80438
4453200,283.81442
4456800,283.82553
4460400,283.83664
4464000,283.8415
4467600,283.83987
4471200,283.83456
4474800,283.8277
4478400,283.82166
4482000,283.81717
4485600,283.81128
4489200,283.80423
4492800,283.79684
4496400,283.78992
4500000,283.78503
4503600,283.7808
4507200,283.77667
4510800,283.77264
4514400,283.76764
4518000,283.76126
4521600,283.75583
4525200,283.75494
4528800,283.76132
4532400,283.77484
4536000,283.79404
4539600,283.81595
4543200,283.83588
4546800,283.84988
4550400,283.85544
4554000,283.8505
4557600,283.83542
4561200,283.81827
4564800,283.8017
4568400,283.7874
4572000,283.7764
4575600,283.76773
4579200,283.7627
4582800,283.76013
4586400,283.7576
4590000,283.75446
4593600,283.75073
4597200,283.7463
4600800,283.742
4604400,283.73865
4608000,283.6871
4611600,283.598
4615200,283.5843
4618800,283.57544
4622400,283.56342
4626000,283.56592
4629600,283.57956
4633200,283.59122
4636800,283.59216
4640400,283.5862
4644000,283.60883
4647600,283.67987
4651200,283.70807
4654800,283.7155
4658400,283.71866
4662000,283.7197
4665600,283.71872
4669200,283.7165
4672800,283.71414
4676400,283.7114
4680000,283.70856
4683600,283.7058
4687200,283.703
4690800,283.70044
4694400,283.6986
4698000,283.69922
4701600,283.70404
4705200,283.71252
4708800,283.72195
4712400,283.73083
4716000,283.7386
4719600,283.7489
4723200,283.76563
4726800,283.7758
4730400,283.77118
4734000,283.7609
4737600,283.75143
4741200,283.74338
4744800,283.7357
4748400,283.72787
4752000,283.7197
4755600,283.71185
4759200,283.70447
4762800,283.6976
4766400,283.69144
4770000,283.68527
4773600,283.67917
4777200,283.67377
4780800,283.67114
4784400,283.67755
4788000,283.69763
4791600,283.73102
4795200,283.77206
4798800,283.809
4802400,283.83047
4806000,283.83524
4809600,283.83066
4813200,283.82016
4816800,283.80692
4820400,283.79413
4824000,283.7831
4827600,283.77405
4831200,283.76724
4834800,283.76196
4838400,283.7573
4842000,283.75302
4845600,283.74927
4849200,283.74622
4852800,283.7437
4856400,283.7415
4860000,283.73938
4863600,283.73724
4867200,283.68555
4870800,283.59744
4874400,283.5935
4878000,283.60876
4881600,283.61847
4885200,283.61597
4888800,283.62073
4892400,283.64108
4896000,283.65497
4899600,283.65274
4903200,283.66864
4906800,283.7311
4910400,283.76114
4914000,283.76672
4917600,283.76392
4921200,283.75922
4924800,283.75504
4928400,283.75134
4932000,283.7476
4935600,283.74377
4939200,283.74036
4942800,283.73773
4946400,283.73605
4950000,283.73544
4953600,283.6859
4957200,283.59976
4960800,283.59772
4964400,283.6143
4968000,283.62952
4971600,283.63617
4975200,283.63943
4978800,283.6479
4982400,283.64505
4986000,283.63092
4989600,283.64603
4993200,283.7134
4996800,283.74847
5000400,283.76053
5004000,283.76425
5007600,283.76486
5011200,283.764
5014800,283.76254
5018400,283.76074
5022000,283.75885
5025600,283.75687
5029200,283.75494
5032800,283.7531
5036400,283.75198
5040000,283.75427
5043600,283.76563
5047200,283.7884
5050800,283.81805
5054400,283.85028
5058000,283.87973
5061600,283.90134
5065200,283.91205
5068800,283.914
5072400,283.90988
5076000,283.89816
5079600,283.8842
5083200,283.8727
5086800,283.86377
5090400,283.85614
5094000,283.8484
5097600,283.83948
5101200,283.82916
5104800,283.81787
5108400,283.80643
5112000,283.7956
5115600,283.78595
5119200,283.77768
5122800,283.7711
5126400,283.7676
5130000,283.773
5133600,283.78983
5137200,283.80817
5140800,283.82098
5144400,283.82895
5148000,283.83255
5151600,283.8332
5155200,283.82913
5158800,283.82233
5162400,283.81384
5166000,283.80524
5169600,283.79733
5173200,283.7901
5176800,283.78336
5180400,283.77707
5184000,283.7713
5187600,283.7664
5191200,283.76233
5194800,283.75876
5198400,283.75555
5202000,283.7523
5205600,283.74786
5209200,283.74252
5212800,283.6898
5216400,283.60574
5220000,283.6012
5223600,283.59732
5227200,283.5941
5230800,283.6092
5234400,283.6335
5238000,283.6572
5241600,283.66632
5245200,283.6617
5248800,283.67862
5252400,283.737
5256000,283.7591
5259600,283.75958
5263200,283.7549
5266800,283.75003
5270400,283.745
5274000,283.739
5277600,283.7327
5281200,283.72644
5284800,283.72064
5288400,283.71524
5292000,283.71024
5295600,283.70615
5299200,283.70502
5302800,283.7143
5306400,283.74127
5310000,283.78036
5313600,283.81842
5317200,283.85138
5320800,283.8778
5324400,283.89948
5328000,283.91553
5331600,283.9213
5335200,283.9135
5338800,283.89594
5342400,283.877
5346000,283.8603
5349600,283.84604
5353200,283.83395
5356800,283.82352
5360400,283.81396
5364000,283.80423
5367600,283.79395
5371200,283.78342
5374800,283.7727
5378400,283.76297
5382000,283.75516
5385600,283.75064
5389200,283.7563
5392800,283.7771
5396400,283.80795
5400000,283.84033
5403600,283.86987
5407200,283.89597
5410800,283.91397
5414400,283.91858
5418000,283.91052
5421600,283.8955
5425200,283.87985
5428800,283.86523
5432400,283.85132
5436000,283.8381
5439600,283.8263
5443200,283.81674
5446800,283.80936
5450400,283.80237
5454000,283.7934
5457600,283.78238
5461200,283.77097
5464800,283.76083
5468400,283.75284
5472000,283.69897
5475600,283.61765
5479200,283.62946
5482800,283.6484
5486400,283.66324
5490000,283.7017
5493600,283.7325
5497200,283.7543
5500800,283.76462
5504400,283.75992
5508000,283.77164
5511600,283.81854
5515200,283.84207
5518800,283.84525
5522400,283.84088
5526000,283.8354
5529600,283.83005
5533200,283.8254
5536800,283.8214
5540400,283.81784
5544000,283.81494
5547600,283.8128
5551200,283.81122
5554800,283.80988
5558400,283.7573
5562000,283.66687
5565600,283.66
5569200,283.6663
5572800,283.67017
5576400,283.6702
5580000,283.67386
5583600,283.6845
5587200,283.68634
5590800,283.67752
5594400,283.6936
5598000,283.75784
5601600,283.79587
5605200,283.81165
5608800,283.8179
5612400,283.82092
5616000,283.82205
5619600,283.82224
5623200,283.82233
5626800,283.8223
5630400,283.82205
5634000,283.8218
5637600,283.82153
5641200,283.8211
5644800,283.82172
5648400,283.82526
5652000,283.83218
5655600,283.84198
5659200,283.85324
5662800,283.8642
5666400,283.87305
5670000,283.87885
5673600,283.88065
5677200,283.87833
5680800,283.873
5684400,283.86697
5688000,283.8615
5691600,283.85663
5695200,283.85248
5698800,283.84888
5702400,283.84567
5706000,283.84308
5709600,283.841
5713200,283.83865
5716800,283.83566
