0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-1.0660646,-0.6580634,-0.17657743,-6.4873567,-0.5256765,-4.6632867,-0.018166102,0.3287707,-0.26397702,0.53722775,-0.19849773,0.27522817,-0.20223442,-0.3630926,-13.121485,-3.6661394,-1.0404867,-0.51408213,-0.49824265,-6.158114,-0.9843201,-0.1966901,0.05058579,0.4049243,-0.5062717,-0.3006182,0.2865512,-0.056939393,-1.8954473,-0.1554457,-0.11161178,-3.86692,-3.1323879,-0.41072854,-0.20878206,0.6072337,-0.48044547,-3.9828362,-0.27670273,-0.021556552,-0.017546812,-5.814292,0.03075479,-1.3823485,-0.3332784,-0.35202718,-0.81399643,-1.8674628,-3.5832448,0.8275554,-16.174377,-5.612408,-3.7811482,-0.76023734,-5.197476,-0.07073047,-0.36061355,-0.22062342,-0.034288928,2.5533402,-0.6493859,-1.2217046,-2.7962823,0.011651345,-0.9926128,-11.347291,-0.03807264,-0.34628847,-0.45086473,-1.2155063,-2.9387627,-1.0304428,0.71985203,-6.0644455,-2.142404,-0.59545237,-0.8146781,-0.33209178,-0.39031044,-0.34146965,-0.6008512,-0.47004792,-0.050025403,0.3471405,-0.21790597,-1.2126584,-9.536077,-0.842671,-0.58866876,-0.024184113,-0.27214476,-0.3766362,1.479316,-0.0050005536,-1.8353463,-0.49461445,-0.5794482,-0.6469185,-0.043615703,-0.3017254,-0.7444335,-1.3744606,-0.06508216,-0.32803982,-0.75561047,-0.5146548,-3.0025136,1.7079576,-0.11867326,2.371485,-0.42177245,-0.14070773,-0.3132973,-3.2658632,0.24980025,0.06213592,-0.13313484,-0.2548066,-1.2068357,-1.2851648,-0.5792061,0.19238828,0.82399195,0.017535895,-0.4539246,-0.49969018,-11.807043,-0.18182209
-0.09512323,0.027685435,-0.015662016,0.2619007,-0.044749137,-0.07855865,-0.48135376,-3.3244827,0.36744836,-0.91279113,-0.12536183,-0.22639605,-0.16674006,-0.070111856,-0.090965696,-0.09634131,-0.15510361,-0.08308684,-0.6428183,-0.52469933,-1.6392521,0.1569968,-10.44464,-2.3045454,0.06979803,-0.1806498,-1.6490185,-2.0265434,-0.18337663,0.060909607,-0.68626714,-0.3800153,-0.28702778,-6.5887327,-0.039960038,20.089754,-1.193131,-0.09915917,-2.219243,-0.29997176,-13.112582,-0.23667625,-12.036494,-0.018536037,-5.771762e-05,-0.09363849,-0.6804653,-0.7190369,-0.41602165,-0.11707051,-0.017139196,-0.84456336,-0.12498927,-0.020786146,-0.075019404,-0.06760489,-1.5248879,-0.051513035,-0.34766242,0.5258382,-0.15704578,-0.0810868,-1.5780855,-0.84621316,-0.8687968,-0.32407445,0.08649254,-0.41721246,-0.39454314,-0.0551855,-0.3413092,-0.73326737,-49.682606,-0.22319774,-0.44704962,-2.6593428,-2.1279304,-0.13610834,-0.0713148,0.4457902,-0.16330127,-0.13756748,0.45644656,-0.06809104,-0.42616713,-6.7755923,0.44990113,-0.96733177,-1.5109385,-0.11098188,-0.08523708,-0.06019541,4.3772426,-1.1565465,-0.39200038,-0.3468641,-0.28797734,-0.02794477,-55.513187,-0.64643526,-0.18463245,-0.6688861,-0.095726155,-0.15480539,-0.22587703,-3.281659,-4.7784963,0.69643307,-0.061338674,0.4540055,-0.030028312,-7.554618,0.07724115,-0.13172916,-0.034425247,-0.10253566,-5.0342083,-0.40193892,-11.457734,-0.33271578,0.05100629,-0.23843534,1.1468482,0.086854525,-7.9767385,-0.52689475,-0.13303514,-0.5227249
0.12921178,-0.013359463,-0.017777214,-0.023685234,-0.1137782,0.086573966,-1.1560016e-05,-0.02446346,-0.09854637,0.07246851,0.08206082,-0.30638596,0.19402266,0.17775455,0.051665258,0.016858077,-0.011541231,-0.013593887,-0.17880525,-0.085632116,-0.10195821,-0.14426455,0.061527118,-0.11588809,0.004777666,0.024944877,-0.16993578,0.027220959,0.025698464,0.06123731,-0.019963473,0.10572656,0.044200484,-0.17449029,0.06414452,0.026790464,0.11513033,0.027855288,0.01307814,0.14696883,-0.028315103,-0.05390452,2.5336078e-05,-0.0874217,-0.038873743,0.12624723,0.009659728,0.047370795,-0.007947959,-0.106820315,-0.12745176,0.068420745,0.007093138,0.005568254,-0.03347738,0.094254486,0.07800651,0.1408979,-0.08843345,0.17282954,-0.116284646,-0.052743394,0.04069909,0.03678745,0.15255454,0.15048473,0.00047082207,-0.0650194,0.17029919,0.07694839,-0.047234274,-0.22790922,-0.23996381,0.0077057458,0.08046239,-0.064776115,-0.019014627,-0.028019896,0.016846182,-0.11429562,-0.015280759,0.10410919,-0.08642271,0.16569208,0.11986739,0.11299597,0.03467623,0.18770252,0.110526815,0.09820111,-0.037332036,0.076566115,0.07020111,-0.012572485,-0.11644829,0.0029835873,-0.01998754,0.036984973,0.035001826,-0.030334415,0.09431295,-0.105706364,0.009904985,0.030485388,0.115273334,-0.025160696,0.13972169,0.02938838,-0.08687839,0.19195543,0.05806693,0.047698326,0.2062946,-0.037472416,-0.29235035,-0.034614686,0.05454233,0.15793213,0.059780728,-0.0300344,0.12105129,-0.09628198,0.23260343,0.017749073,0.07639344,0.16458087,0.16671844,0.014919354
0.10918927,0.042105854,0.0135168135,0.03325954,-0.122600585,0.03734368,0.08103281,0.08229542,-0.03412342,0.031749457,-0.0261015,0.06466642,-0.050723046,-0.09744209,-0.011166543,0.05434969,-0.055284142,-0.02533546,0.069478184,-0.08554065,0.02784267,-0.041552484,0.12412149,0.045230955,0.11018619,-0.012345612,-0.04157245,-0.054886788,0.022714466,0.06328437,-0.12451324,0.038468033,0.09493828,-0.103197604,0.027337283,-0.0031948388,-0.086987644,0.11875707,0.036436517,-0.11232174,0.06090778,0.11194822,-0.07872932,-0.09689152,0.0071263015,-0.01299715,0.034236223,0.06096819,0.08744702,-0.07896214,-0.04490307,-0.061047047,-0.071415275,0.048342805,0.109174415,0.118858576,0.0534907,-0.021334648,-0.07467829,-0.0073084687,-0.11681938,-0.06839925,0.06371015,0.12392256,-0.021707773,-0.03491666,-0.09400377,0.03889054,-0.0001244545,0.058225036,0.124346375,-0.039806634,0.075825185,0.055867046,0.109981894,-0.0020721555,0.114873,0.058478683,0.08730695,-0.118971705,0.004163891,-0.1021539,0.033340394,-0.05854675,-0.06320682,0.010501772,-0.043721635,-0.07178986,0.08290538,-0.12489447,0.07538366,-0.029785424,-0.1104725,0.11930424,-0.03637442,-0.08466083,-0.07392797,0.0239681,0.016170992,0.029375613,-0.061932772,0.01749304,0.10465768,-0.027205497,0.06868258,0.07920119,0.09924093,0.0045208037,0.021916538,0.020680897,0.11909452,-0.11745107,0.11502069,0.00020778179,0.11791456,-0.034084916,0.09925005,0.052716356,-0.012916805,0.10088977,0.056175917,-0.004718244,0.07911888,-0.082645446,-0.060201228,0.064641714,0.02834028,-0.110281974
-0.0977434,0.06399511,-0.031252887,0.12826306,-0.080450125,-0.13539666,-0.021690391,-0.04805437,-0.013110411,-0.07843241,-0.02112066,-0.07221255,-0.023702167,-0.06355816,-0.00631892,0.06454684,-0.14045253,0.026528625,-0.17591459,-0.041995883,0.06828507,0.08504902,0.13739544,0.08479954,0.07815324,-0.0037752937,-0.067679375,0.08844471,0.026858473,0.021447778,0.05879179,-0.0403263,0.018656135,0.13317277,0.095599756,-0.014710967,0.041892797,-0.02275672,-0.1970362,-0.2078148,-0.112214796,-0.067388386,-0.11689619,-0.2166308,0.012595852,-0.09083412,-0.27670893,0.012452871,-0.048398796,-0.2622281,-0.17589746,0.08760118,-0.007250464,0.009847882,0.020096282,-0.10731404,0.18901297,0.023124008,0.15644841,0.08442109,-0.062202446,0.08804986,0.061516143,-0.11074255,-0.14161763,-0.011013504,0.20438364,0.004590317,-0.13361251,0.018687936,-0.17106846,-0.009062858,-0.08960514,0.06866843,-0.19353962,0.01691992,-0.057786673,0.03141745,0.099505626,-0.066630594,0.14046016,0.17453678,-0.07731046,0.036255553,-0.07591968,-0.016734565,-0.1478731,-0.06368831,0.030854108,0.055183478,0.0007705313,0.08218054,-0.007822722,0.118133105,0.04723669,0.024506718,-0.07298454,0.020276664,-0.16885233,-0.03583102,0.028775223,0.036887832,0.047596104,0.009849577,-0.13627045,-0.04050234,0.17226028,0.008712442,0.12532005,-0.02800874,0.026828876,0.09052705,0.10873196,-0.040946376,-0.1437464,0.07263896,0.023228357,-0.051087428,-0.15866107,-0.13941532,-0.06550792,0.086036354,-0.16955747,0.045233045,0.025328876,-0.17005426,-0.015257196,0.14486398
-2.4223518,-0.0008574469,-10.653509,0.0887133,-1.3956763,-2.7272089,-0.02256794,0.065847084,0.002802879,-0.0392502,-4.8404713,0.022921147,-9.563931,0.13210705,-5.849167,-1.2718999,-2.6252177,-1.4645963,0.19401336,0.029019142,-0.06286741,0.11468415,-0.05287829,0.11791832,-1.5058832,-6.7744265,0.4855197,-0.02522058,0.32172072,0.0056937863,-0.23232646,-0.027921494,-2.4258275,-0.001885359,-0.2663734,0.19249369,-0.07972092,-7.6007247,-0.64888173,0.075167954,-0.0044387267,-6.9876738,0.011801745,-4.541801,-0.57554257,-8.282648,0.033090845,-2.3201535,-0.1622899,0.0066610686,-10.413683,-0.7355817,-3.7939663,0.031685665,0.0021815565,-0.16606688,-0.13974756,-0.33328694,0.053677298,0.054332495,-7.5357165,-4.903646,-0.21666898,-0.08044249,-0.71016806,-0.17924522,-4.184617,-0.019207638,0.09631517,-1.7101929,-7.8862495,0.10239561,0.69513303,-1.547898,-0.38943437,-0.20433848,-0.04935739,0.43955287,-0.72920865,0.11876743,-0.20263411,-0.5778,0.108164035,0.034949377,0.19277312,0.028492808,0.013144337,-2.7500746,-0.07401146,-9.9610405,-6.0936475,-0.23425624,0.04823323,-0.084165,0.1454907,-0.4122245,-0.082824476,-5.0469975,-0.004688934,-0.0948858,-1.5470047,-0.7207443,0.11849975,0.0499038,-0.37697864,-0.022976747,0.01556316,0.09157933,-2.0890093,-0.059756022,-3.5691237,-0.030952951,-0.79125184,-0.0840908,-0.041782733,-0.3737493,-0.062109176,-0.4494657,-0.21248715,-0.10781151,-0.26485172,0.009702377,-0.11545449,0.021552552,-0.07925614,-0.03759061,-6.3118644,-7.2530055
0.19122526,0.27583435,0.17525713,0.35453984,0.025841383,0.055648968,-0.13867517,-0.062011525,0.23990996,-0.333293,0.092134655,-1.4187787,-0.03555442,-0.48926434,0.082581125,0.07429868,0.0578106,0.0005821165,0.43412617,-0.3908056,0.011628288,0.011606405,0.15926115,-0.03886922,0.0061958283,0.051883135,0.048599306,0.15795124,0.04867491,0.131802,0.065624245,0.053326935,0.34881628,0.32013935,0.08726077,-1.522901,0.033732306,0.21496361,-0.29702768,0.13438052,0.128973,0.12507543,0.1740614,0.046810687,0.08461866,0.018698843,0.2437204,0.1227832,-0.032181703,-1.0343149,0.22878006,0.09251726,0.17903966,0.108324304,-0.989358,0.06466592,0.07159505,-0.2258523,0.083492555,-0.3221053,-0.040366255,0.2596842,0.10988773,0.37084582,0.29388756,-0.08643356,0.027142491,0.41064516,0.2296635,0.1376168,0.052218713,-0.09748332,-0.48984754,0.033127945,0.18437845,0.107628174,-0.4575375,0.08515361,0.017377177,0.2628186,0.119964376,-0.10910871,-0.16833133,-0.9171271,0.15746488,0.12548417,0.14846477,0.26479852,-0.110037565,0.105451785,0.05941371,-0.034674276,-0.051318802,0.30259204,0.06455008,0.23783393,0.033959158,0.058267597,-0.080731116,-0.15754944,-0.120720826,-0.23122354,0.31979662,-0.012342334,0.04045538,0.29908097,0.18981795,0.18345559,-0.0033801196,-0.16405147,0.11341768,-0.07243083,0.18263079,0.17073527,-3.4666297,0.04858897,0.12964563,0.20938563,-0.15568762,-0.04627857,-0.23701382,-0.4900226,0.10287435,-0.08056225,-0.1796226,0.17437041,0.24415602,0.10609183
-0.36183068,0.27519563,-0.8107468,0.07283678,-0.08358688,-1.2075206,-0.2511853,-2.7504296,0.29097134,-0.009891616,-0.01996354,-5.035178,0.61857873,0.023241775,-0.6811862,-3.2680786,-1.08862,-1.6282847,-0.022021635,0.31874865,0.34836513,0.37326494,-0.1303402,0.04517469,-0.13006034,-3.7808383,-0.9807616,0.9790775,-0.15830176,0.09100898,0.339464,0.12837228,1.0069404,-0.30583853,-2.8988144,-0.6115785,-0.19958997,-0.9464062,-2.633911,0.010296484,0.57286817,-1.9427856,0.2539234,-0.09557012,-0.075419635,0.3262717,0.038876444,-0.104578786,-1.4896694,-0.3276902,-1.1193049,-0.48006636,-8.448712,0.09774475,-0.19283544,-0.096441954,-0.14509125,-1.2246882,0.046286903,0.2165527,0.023350088,-0.37645108,-1.331677,0.14042616,-0.19331515,-4.1745987,-0.57811433,0.022487003,-0.091349415,-0.32001674,0.32077116,0.1110499,-0.019463597,0.38804436,0.17306994,-0.040233113,0.03962471,0.10028866,0.5831535,0.06849548,-3.3740554,0.32478204,0.34961498,-0.31513003,-0.26684934,-0.02822,0.06277577,0.27123973,-6.2501802,0.0396134,-2.4214487,0.54968655,0.25836062,-0.6883916,0.0060294005,-0.6887369,0.28867206,0.21098994,-0.044064745,-1.9399327,-0.32832912,0.01589108,0.007068758,-4.077312,0.059729252,0.01727646,0.012058321,-0.07439345,-0.23493129,-0.18312685,0.040607236,-6.5508895,-0.34347323,-0.3639161,-0.01894979,-0.3761405,0.08963176,0.27568036,0.02410306,-1.4475461,0.466282,-0.44380113,-0.14150482,0.17897132,-2.2096224,0.010221891,-6.8961987,-1.387642
-1.9066037,-0.017666597,-0.08138245,0.072778404,-0.0026637567,-1.6156313,-0.023983715,0.4747989,-0.029032085,-0.59999955,-0.2808789,0.18480843,0.043172523,-0.03768713,-0.09637444,-4.8038535,-5.312671,-0.54192984,0.054913677,0.112527736,-0.12783898,0.20998435,-0.32249007,0.02617332,-0.10694398,-0.061186388,0.1928878,-0.44378093,-4.0033417,0.12341711,-0.11615955,-1.7959751,-0.80301243,-0.5934261,-0.05773272,0.09570981,-12.878726,-3.4535108,0.030782068,-0.085252784,-0.8868981,-0.673935,-0.103227995,-1.0030277,-0.46817094,-1.2649933,-2.4521003,-7.5403504,-4.749449,0.076032795,-0.40003106,0.09552381,0.02749597,-0.46930644,0.19191425,-0.5513151,-0.04671682,-0.10086898,0.012663771,0.09476463,-5.1215286,-0.3526954,-0.088449046,-0.033485126,-1.0220773,-0.08305718,-3.20574,0.036349334,-0.5866342,0.44282442,-4.8773346,0.04753968,0.23118621,-5.0878882,-3.3410614,-9.072867,0.23769403,-0.795664,-0.48020864,0.02547393,-0.5434871,-0.3179188,0.0062717237,0.07439897,-2.482228,-6.496664,0.017489802,-0.17930187,0.016577646,-0.44182083,-0.019519158,-0.35952473,0.02711657,-0.020160671,0.007902105,-1.6789665,-0.84369147,-0.4385218,-0.39846212,-0.100865394,-0.07492051,-0.12742391,-0.34653282,-0.17869851,-0.66120434,-0.15851042,-5.5361905,0.062763445,-0.017949197,0.07328762,-2.4723544,0.04220097,-0.47620973,-0.31972435,0.03541228,-0.014928482,-5.779641,-0.18113919,-0.051185988,-0.11097047,-0.21970214,0.17983897,-0.2482021,0.027821295,0.22025731,-1.3254293,-0.16788295,-0.08918078
-2.2946832,-0.04485834,-2.6492438,0.0037452462,-1.800313,-0.29942107,-0.14400764,0.13146847,0.027594702,-0.17173925,-2.4060097,0.014987919,-2.126831,-0.20126028,-2.7833235,-2.038203,-2.9198837,-2.6487737,0.053524535,0.08863655,-0.14678715,0.06669709,-3.8213935,-0.07202045,-2.0919802,-3.0157402,-0.057136815,-2.6687276,-2.7469072,0.036531102,-2.9348698,-3.9806592,0.041555192,-4.744978,-3.0061383,-0.07148934,-3.762587,-1.8714356,0.014155399,1.5272701,-5.1005177,-2.3905594,-3.8294113,-4.2620716,-1.5750647,-2.2584789,-3.0741227,-3.5278502,-3.9550664,-0.0019467426,-2.033164,0.009334899,-1.3279971,-0.13463505,0.049592037,-1.7305541,0.019850781,-1.0134716,-0.06399415,0.13614047,-2.2422383,-2.5943165,-0.068131454,-0.049025904,-3.1219125,-2.3082125,-2.4041507,-0.014371538,-2.9319391,-0.044289164,-3.2958164,-0.04602399,-2.3387144,-3.6041145,-0.5535901,-2.7153113,0.103543594,-2.4154348,-0.05805825,0.008079523,-2.724615,-1.6583437,-0.036418814,-0.051298425,-2.913163,-0.5452144,0.04384716,-0.05094033,-0.030266918,-2.407747,-0.38383242,-1.030941,-0.053975437,-0.52547455,-0.10505732,-3.969509,-3.5410998,-2.4477253,0.0078113647,0.035284594,-0.35124484,-0.6535846,-2.611731,-1.8485533,-2.0641036,-0.088896796,-5.0088024,-0.045567278,0.0009306467,0.040454015,-2.8457341,-2.5226004,-2.0583808,-2.5413518,-0.046935104,-3.5457523,-5.5536256,-4.696458,0.14659652,-0.6949317,-2.8025463,0.059805863,4.942624,0.06731387,-1.5008204,-2.6579957,0.09989288,0.03869916
