0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.005693478,-0.5255616,-0.041774027,-0.03906171,0.09791803,-0.07979713,0.13901056,-0.04667136,0.04005856,0.06673813,-0.15469986,0.02666444,-0.18053012,0.00576797,0.14969069,0.100399934,-0.09063773,-0.11673868,-0.120233834,-0.031279497,0.018499319,-0.013484618,-0.01221103,-0.0111319255,0.09167641,-0.34182268,0.15021007,0.16387661,0.03908982,-0.08734079,-0.01788762,-0.11662111,0.06478706,0.03373499,0.07594453,0.09950023,0.04686805,-0.14166875,-1.3427153,0.00029837355,-0.08797671,-0.032359056,-1.4739548,-0.13580504,-0.06370375,-0.06548939,-0.01859854,-2.2141154,-0.13591644,0.08797603,-0.049058106,-0.08252076,0.03943914,0.12501109,0.13392282,0.104950115,0.18694179,0.041757684,0.09386293,-0.07324057,0.05651403,0.09913402,0.01737153,-0.03612077
-0.004914137,0.6989295,0.13078724,-0.02384131,-0.07572549,-0.069097206,0.1291753,0.051001202,-0.028524254,0.103751615,-0.050009377,0.15966919,-0.11620354,0.03975816,-0.07756524,0.17201248,0.024321897,0.06355616,0.14964603,-0.11992546,-0.1348192,0.025916137,-0.037475128,0.024491832,0.05682187,-0.8816242,0.09619669,0.15053248,0.2641778,-0.0925007,-0.012581583,-0.024212992,0.021761447,-0.009576897,-0.05106709,0.012339443,-0.013491378,0.13560441,-2.2779949,0.02613918,0.26830626,-0.072992355,0.23185779,0.44966644,-0.037542764,0.055350125,0.18790999,0.17624855,-0.40280804,-0.023834584,-0.0033408739,-0.1071647,-0.03593797,-0.0031198047,0.031332955,-0.038774125,0.17680001,0.022665242,0.0047534006,0.015136977,0.043514244,0.13184258,0.05355825,-0.011209394
-0.5533184,-0.013882273,-0.13172822,-0.16508259,0.036627866,0.0045210295,-0.09481858,-0.002269029,-0.0123954415,-0.08818116,-0.027420921,-0.028242776,-0.124314144,0.035749704,0.006381955,-0.016174337,0.043050505,0.021177629,-0.010224925,-0.14244567,-0.051448103,0.026868057,0.025509784,0.0037882014,0.009565591,0.009309703,0.08757182,-0.007975257,0.0130942855,-1.062037,0.0245204,0.010145903,0.03363417,-0.25864142,-0.16766126,0.0007081239,0.007263302,-0.060017154,0.05125993,0.013467241,0.033029325,-0.059647195,0.0014807218,0.07238723,0.0052981633,0.029773915,0.008368158,0.0150775,-0.00018569316,0.008362877,0.033038575,-0.29043937,-0.008735665,0.0038515925,0.0139215235,-0.16653368,-0.06497158,0.0032425793,-0.056518752,-0.04067515,0.081855245,-0.13998003,-0.26475585,-0.017288672
0.0955222,0.14374556,-0.15307166,0.15926385,-0.052609257,0.008023547,-0.009943306,-0.030629765,0.012177838,0.063967384,0.018732617,-0.04095457,-0.09201561,-0.07364184,0.10654478,-0.045467015,0.04221469,-0.047944844,0.0137712695,-0.15461747,0.06603872,-0.03794013,-0.036674455,-0.07165866,0.04922762,0.22858252,-0.015694149,-0.030397175,-0.029874396,0.28108296,-0.023818241,-0.06761822,0.042993773,0.011405991,-0.12205906,0.014019391,-0.080717295,0.18267393,-0.18512881,-0.09799582,-0.002417007,0.13042279,-0.035670083,-0.05850632,-0.019318856,-0.011494654,0.031481985,-0.010594617,-0.022530891,0.08849491,0.0025117001,0.47894207,-0.15687418,0.052587338,-0.011891895,-0.03141016,0.0962186,-0.027473243,0.013350516,0.12477892,0.113724574,0.19242877,0.018848129,-0.14462294
-0.8337439,-0.03593282,-0.024730047,0.0424287,-0.02976215,-4.6629705,-0.014773367,0.0020805055,-0.011587702,-0.036914248,-0.00316273,-0.0077445433,-0.10627753,-0.011188618,-0.060030337,-0.48456186,0.0003123103,0.011894863,0.016070949,0.022905536,0.010903032,-0.0059133815,-0.011669257,-0.157182,0.00087490655,0.010977695,-0.3135884,0.10189076,-3.3962984,-0.07740997,-0.0017289167,-0.0059863813,-0.02736344,-0.009002203,-0.007068519,-0.007726823,0.0037843226,-0.594715,0.019773109,-4.314808,-0.009385273,-0.10731623,-0.0063118762,-0.0041064387,-0.0153924795,0.018358571,0.027745515,-0.010523058,0.026582135,-0.039182723,0.00048764984,-2.1704233,0.102560624,-0.11895358,-0.024284804,0.05742785,0.14457025,-0.0026832612,-0.03250001,-0.01687726,-0.1258613,-0.007932338,0.016143866,-9.130651
-0.7172512,-0.029461773,-0.046024352,-4.4666677,-0.07254321,-0.18917511,-0.44124633,0.018032692,-0.0061984425,-0.069803685,-0.0010342959,-0.018292565,-0.06573717,-0.015823586,-0.8371386,-0.13392924,0.002276208,0.0044561615,-0.0024659631,0.040976427,-0.07314834,-0.006884044,-0.009675633,-0.009614742,-8.076849,0.016171407,-0.066787384,-6.167642,-4.686665,-0.597147,-0.0013346245,0.01837951,0.038187295,0.00029539104,-0.07242943,-0.14730307,-0.03600877,-5.563837,0.016651222,-0.0424785,0.01266326,-0.19773391,0.0109121995,-0.0440657,-0.005039407,0.0077691986,-0.001191195,0.013236791,-0.00105582,0.0031415406,0.009849269,-0.12901892,-0.07437706,-0.053254675,-0.10801329,-0.07347283,-2.5613167,-0.040100656,-0.24594,-0.044885617,0.06693892,-0.27440998,0.005015131,-0.040632688
-0.16145338,-0.22597504,-0.0019235078,-0.09311846,0.15002127,0.029067274,0.088895544,-0.14169027,-0.01144772,0.086141065,-0.11157695,0.13972934,-0.068958975,0.17191502,0.1180702,-0.011936667,0.15061843,0.02001042,0.062140606,0.095497854,-0.08962776,0.010178631,0.16460389,0.08026072,0.0931783,-0.12212029,0.10147258,0.08732847,-0.04665912,-0.12496987,-0.039362203,-0.0031848503,-0.0026777782,0.013479917,0.07801263,0.08784231,0.11991899,0.06842645,0.4211033,0.06440331,0.18286967,-0.0013393009,-0.021234982,0.028359685,-0.02603217,-0.11710448,-0.17097183,-0.70790493,0.12879016,0.03505762,-0.029106641,-0.2564085,0.010615621,0.09318191,0.076929376,-0.06937957,-0.018293686,0.12633806,0.1099674,-0.13338947,-0.11721134,0.0014547582,0.058920957,-0.0016717012
-0.4542877,-0.11237123,-0.04762808,-0.30298835,0.09593539,0.029579531,0.19895306,-0.05209203,-0.1304156,0.13780293,0.024685102,0.0030789368,-0.08588241,0.02152144,-0.17751387,0.17788881,0.021570344,-0.017240584,0.0020419315,0.04150787,-0.49478474,0.0052125948,0.056357156,0.15469508,0.1350274,-2.2025492,0.16322377,0.028210199,-0.02540664,-0.053857245,0.0028205314,0.02813061,0.042207245,0.02433342,-0.07820138,0.17486395,-0.10496931,-0.026812091,-1.1885251,0.22056451,-5.898397,0.11427612,0.18947567,-0.0027081391,-0.07515561,-0.040355776,-3.8841498,-0.12708978,-0.11084443,0.028337264,0.01124657,-0.16030061,0.011303899,0.21553962,0.05282491,0.06859674,-0.1462972,0.03351773,0.07101021,-0.009035347,0.056619454,-0.022496324,-0.011700892,0.09079339
0.052011304,-0.0035217456,0.026312606,0.05378791,0.0046819667,0.0058214464,0.0067799403,-0.010527604,-0.013920236,0.035071205,0.0023622876,-0.002788504,-0.053679086,0.0011106146,0.0141947605,0.004933608,-0.01975778,-0.0036565664,0.0075484994,0.0068656094,0.041366253,-0.56721765,-0.004650296,-0.022055335,0.022751808,0.016872952,-0.07593744,0.02462872,-0.020129362,-0.035582703,-0.6239336,-0.0013020565,0.008592395,0.047726486,-0.039431673,-0.00010849103,0.0102862185,-0.09979594,-0.0134222135,-0.0062778993,-0.013581229,-0.011590064,-0.010248726,0.0016962858,0.006109364,0.016556306,-0.01130362,0.0013650322,-0.01813438,0.014415778,-16.53783,-0.02148858,0.046549223,0.010772786,-0.02083675,0.04607256,0.0018047818,0.0005739699,-0.015622101,0.00054854125,-0.23984955,0.019215278,0.07303441,-0.008199062
0.012772493,-0.0075311256,0.0068320013,-0.05387919,-0.03133982,0.016410865,0.009755406,-0.63962924,-0.004418765,0.0154538965,-0.115884654,-0.030219534,-0.009219583,-0.009077599,-0.00510622,0.011206292,-0.067734756,-0.031141762,-0.05148002,-0.118164636,-9.625954,-0.049710862,-0.0027739129,0.019852897,-0.01762439,0.03037871,-0.003187221,-0.019133892,0.00028562505,0.020327788,-0.035598375,-0.12053481,0.0021392135,0.009178658,-0.021940371,-0.0042411475,0.0031902795,0.035839897,-0.045111626,0.008022196,0.011142601,0.012512612,0.024012633,0.0016164324,-0.045510653,-0.2616617,0.022348512,0.023068726,0.008675979,-0.0074776984,-0.14483364,0.010041431,0.079586774,0.0007703414,0.0075884913,0.02030493,0.01914448,-0.025403084,-0.028746873,-1.4421575,-0.10693153,0.00252712,-0.005140924,0.002362611
0.023741081,-1.0280646,-0.08637985,-0.03853289,0.17686048,0.11167523,-0.084282555,-0.17916718,0.1183836,0.08809468,-0.23609057,0.07662714,-0.0001620497,0.14109287,0.03646787,-0.1159077,0.07917876,0.066351876,0.062116537,-0.015798457,-0.20855638,0.030137917,0.18064551,0.09633534,0.10375652,-1.1612537,-0.049272485,-0.11348325,-0.04768001,0.17103718,-0.036970478,0.02249318,0.35880515,0.033157736,-0.19603725,0.11799314,0.19471052,-0.15736149,0.15886052,-0.34002104,-0.42234534,0.23234788,-1.189141,-4.315327,-0.024713958,-0.05660392,-0.32910502,-0.6211123,-0.076659165,0.39999655,0.013221576,-0.048446007,-0.094849646,0.037613217,0.04581968,-0.15982433,-0.021644833,0.11490088,0.097046435,-0.31247747,-0.13243875,0.09329163,-0.048703354,-0.016318746
-1.7470648,-0.2866126,-0.07664543,-0.22173151,0.067178406,-0.055384904,0.0151080955,-0.007062267,-0.010083461,-0.009283194,-0.0055723824,0.011443402,-0.012261192,0.0066749854,-0.0018195597,0.024479704,0.014961334,0.011936153,-0.010368559,0.038967777,-0.0071442053,0.020092245,0.027665226,-0.003116087,-0.031387564,-0.072016045,-0.049135216,-0.04075286,-0.06172224,-11.111327,0.020252706,-0.002986738,-0.030942393,-0.031195978,-0.061035827,0.01007171,0.020812191,-0.13273281,-0.20166564,0.02342866,0.059541106,-0.024777751,0.030458497,-0.06374299,0.01774361,-0.008663861,0.010841224,0.03794118,-0.004978836,-0.02528911,0.016159223,-0.4125687,-0.1425712,0.03139766,0.022196075,0.054903004,-0.32167163,-0.0067875558,-0.03932602,-0.01555688,0.03795876,-0.20392981,-0.040070273,0.040653024
-0.14840214,-0.04709715,0.10598733,-0.1938299,0.006281966,-0.03839611,0.06804073,-0.04660799,-0.26560125,0.04171929,-0.4924429,0.004888008,-0.077659175,0.016651638,-0.17498736,0.07137013,0.016883586,0.05841986,0.05922834,-0.14762573,-5.3488836,0.010520396,0.035449065,0.061136317,0.054921586,-3.4775374,0.08551291,-0.028306864,0.00725483,0.06486883,-0.014768876,0.00041880505,-0.10338018,-0.026757345,0.018629529,0.07742379,-0.13118501,-0.1456581,-4.8814006,-0.027074674,-5.186653,-0.042125795,0.041445166,-0.006435883,-0.10655986,0.00846157,-0.47757483,-0.013609595,-0.24172564,0.006476165,0.009743556,-0.023776775,0.041599937,0.06948145,-0.08260428,-0.15140831,0.07558208,0.07664098,0.07993635,-0.8414881,-0.12079661,0.043621477,-0.009999282,0.049792413
-0.1106031,-1.4798293,-0.018446608,0.11994878,0.14122102,0.15396042,-0.111416586,-0.08936122,-0.009183173,0.009380221,-0.05690683,-0.21841347,-0.052187238,-0.0015193154,0.061791286,-0.09980926,-0.14653595,-0.049162295,-0.1785343,0.104000285,0.10598708,-0.027210975,0.024213335,0.34094188,0.05571536,-0.30877677,-0.1166946,-0.17499541,-0.09712482,-0.005208601,-0.050555468,-0.09338792,0.40410325,-0.0024930197,-0.18818718,0.11866875,0.15314035,0.20020223,-0.35283872,-0.8875719,-0.3064535,0.42592758,-1.0610505,-4.8097,-0.07988434,-0.14270717,-0.3295818,-1.546209,-0.084371515,0.34650388,-0.014448159,-0.54376274,0.080637455,0.10561563,0.10407399,-0.057277605,-0.10705615,0.0027630997,-0.0060742316,0.023047185,0.083901,0.047902983,0.0042630187,-0.23725165
