0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.08300567,-0.039637297,-0.009241622,0.01694021,-0.002269861,-0.051603172,0.033639375,-1.4132487,-0.15387626,0.018948233,-1.2728561,0.039060134,0.04923584,-0.3076522,-0.17339599,-0.054014586,-1.7144958,0.022879187,0.044597164,-0.06563872,-15.011647,-0.0022360857,-0.03230021,-0.0123148775,0.036116906,0.017934337,0.007819543,-0.0017032033,-0.08298924,-5.3495283,-0.018327419,-0.042677768,-0.14905296,0.03313891,0.1151491,-14.491685,-0.23279889,-1.8038194,-0.011387702,-0.0033215235,-4.5976195,-0.092847995,-0.046393517,-1.5605936,-7.135261,0.09958711,-7.3673368,-0.028304443,-0.005508645,0.023855403,0.030111855,-0.02871355,0.022412252,0.10097233,-0.39747554,0.0082103135,-16.217197,-0.2838491,-0.08395016,0.048354812,-0.008173048,-0.030448496,-0.5280751,-0.0011401187
-0.5396337,-0.6415644,-0.5614438,-0.2906411,-0.4241981,0.00037757173,-0.0006568018,-2.4405663,-0.04180342,-0.04391435,-0.004425952,-6.876518,-0.0014585954,-9.0482645,-5.733179,-0.069524124,-0.21273305,-0.0039792196,-0.94915116,-0.039581735,-0.17157897,-0.15338178,-0.27959782,-1.807837,-1.1444936,-1.5558103,-0.047086027,-0.4401127,-0.0016581352,-0.04984683,-0.22442445,0.06641528,-0.34877098,-0.062250394,0.0020537835,-0.002015647,-0.67317003,-0.32928425,-0.28025544,-0.78453255,-0.37036785,-0.041354466,-0.04827784,-0.031605422,-0.0004052209,-0.0034915977,-3.187859,-0.043002088,-0.0063833827,0.007306074,-0.004084295,-9.73819,-0.0039456366,0.0048501855,-0.9607559,0.10521479,-8.2869505e-05,-0.003919751,-0.5408277,-0.004639848,-0.43999624,-0.23219444,-0.008440418,-0.791785
0.0058063297,-5.6150312,-0.09850125,-2.1594872,-1.5295137,-0.020922842,-0.056781016,-0.022532923,0.013161337,-1.7342223,-0.0047158333,0.0028923308,-0.14177261,-0.007632245,0.0039846655,-8.250332,0.00066677865,-0.20561999,-0.036131818,-0.0014751613,0.003327461,-0.06576349,-6.461874,-0.056234255,-0.022380386,-0.013832939,-0.06392767,-1.1391221,-0.023091523,0.005945094,-8.023269,-6.706033,0.007165443,-0.01851844,-0.07963305,-0.012350105,-0.28942007,-0.06049324,-19.368874,-1.2060722,-0.0086759515,0.0037092823,-3.2850497,0.0016247238,-0.0016976083,-4.159843,0.001335401,-3.9209938,-0.6779302,0.03349841,-0.021290231,-0.0028476513,-0.107964985,0.047652204,-0.0028661576,-1.6918758,0.0051390766,0.0018938071,-0.014959549,-0.06358568,-0.62072456,-0.2803446,0.0071205148,-0.29571557
0.54227597,-0.035106495,-0.022357905,-0.044623204,0.2729117,0.3753414,0.21949404,-0.20252073,0.3027975,-0.028947333,-0.34668654,0.26187047,-0.09871467,-0.01924109,0.21341546,-0.00070065877,0.1545966,-0.09472555,0.0921985,0.3032481,0.2292326,-0.12775329,-0.18067311,-0.1004928,0.17965008,0.18625094,0.17041165,-0.13553615,0.3532646,-0.26637495,0.015741255,0.07387941,0.36244813,0.09952051,-0.03364648,-0.20706223,-0.36491168,-0.39265254,-0.16878289,-0.006019183,0.14811824,0.53897786,0.12608977,-0.11670775,-1.1782,0.2556012,-0.35210335,0.047140565,-0.01776692,-1.0925813,0.18666244,0.20517358,-0.07297736,-0.5255424,0.0900259,-0.36345825,-0.03879779,0.23215847,0.30270866,0.029607257,-0.18979937,-0.013023053,0.0413227,-0.15870027
0.19005513,-0.1986417,0.3110985,0.07580815,-0.07155451,0.4700931,0.058839597,0.03921158,0.101892486,-0.04224631,-0.10601073,0.39459577,0.04350453,0.11334152,0.26339924,-0.13864581,-0.4540579,0.008390388,0.24532849,0.3498355,0.010843477,0.1243255,-0.0030178418,0.056306213,0.14325677,0.1766241,0.2915543,-0.07794039,0.15625475,0.023617197,-0.34607497,-0.07311307,0.43179533,0.50850254,-0.053042945,-0.2555658,0.20350257,0.24138777,0.09979425,0.04791321,-0.124625,0.30674177,0.08685829,-6.719337e-05,0.5118902,0.19648004,0.13128796,0.06664373,-0.060887475,-1.0838604,0.20084433,0.56745625,0.07422159,-0.7328282,0.26983544,0.31108087,0.14068401,0.10320163,0.32405868,0.19285393,0.0040861364,0.07641608,-0.1175182,0.28465065
-0.04891415,-0.011667875,-0.0048388415,0.02769304,-0.015355975,-0.03862154,-0.050258283,-2.3509228,-0.37085053,0.031568505,-11.652934,-0.06486605,-0.019218512,-2.7152293,-0.55447465,-0.019167135,-9.1348715,0.023600144,-0.056371365,-0.17529193,-1.4721085,-0.052440215,-0.0022874177,-0.27770117,-0.009507876,-0.046824124,0.008016552,0.0065607093,-0.07119745,-0.9577363,-0.0031394982,-0.04233551,-0.2109129,-0.18289867,-0.02607695,-0.108776696,-0.80792195,-1.263587,0.018926417,-0.0018527689,0.6258047,-0.07894772,0.022377625,-0.98553914,-0.029690478,0.027097898,-1.494604,0.030243574,0.035528764,0.073633894,-0.041191094,-0.059800763,0.008295169,0.054539017,-5.1181955,0.0116008995,-0.046157483,-0.3002089,-0.014295719,-0.008560736,0.0068515455,-0.0077310526,-8.184508,0.014902262
-0.12274814,-0.039014004,-0.046226624,0.0008886763,0.021480545,0.0011907814,0.22107801,0.09956798,0.06132505,-0.12402505,0.63721395,-0.003091223,0.040037245,0.029296447,-0.026563281,0.11655429,0.08349367,0.011839837,0.039283216,-0.0015018164,-0.2723944,-0.11459559,0.06837327,-0.066266954,-0.11000865,-0.034402773,0.014078819,-0.04465443,0.2972247,0.3895724,0.06252161,-0.037905626,-0.08806859,0.07180218,0.19269387,0.5477995,-0.064761944,0.05018536,0.016880034,0.066700086,-0.49076232,-0.06393238,-0.024528436,-0.34013662,0.7554616,-0.6458464,-0.050205156,-0.11708332,0.0072614653,-0.08953025,0.051002488,-0.119467296,0.083596624,0.09827974,0.15137449,-0.8638161,0.9401408,0.71981114,-0.1568552,0.009323069,0.013882647,-0.024615845,0.4441611,-0.010551565
-0.34524897,-0.24279559,0.39786464,-0.01538381,-0.039024785,0.16743481,0.11107516,-0.0175913,-0.22519974,-0.16415073,-0.026361333,0.09852187,0.16522962,0.024296373,-0.06288521,-0.3290592,-0.14175144,0.21791482,0.023978462,-0.27988914,-0.33451256,-0.053073123,-0.08363085,0.1836143,0.41588932,0.22076923,0.5241411,0.14175996,-0.18932186,-0.09498943,-0.35638222,-0.24191715,-0.32203126,0.007248154,-0.07395414,0.06957433,0.16826329,0.33686364,-0.03640577,0.21286322,-0.06935314,-0.34901002,-0.24362873,-0.2006011,-4.068724,0.49383155,0.21982634,-0.098886475,-0.120743066,-1.210821,0.098633625,0.19628726,0.18523875,-0.9208678,-0.21700762,-0.13585491,-3.0967531,-0.3486082,0.02643498,0.30230308,0.31956607,0.63380444,-0.042074576,0.2149701
-0.027458793,-0.0098075615,-0.1376402,-0.13359576,-0.5803849,-0.006171972,-0.0031955028,0.0127240075,-0.00327489,-0.003167158,-0.0034980073,-0.008120886,-0.0045814877,-0.19259143,-0.20523217,-0.0008603282,-0.16603255,-0.0077699195,-0.13450962,-0.0045759305,-0.32469055,-0.03408118,-0.02667957,-0.3685488,-0.003499276,-0.14268073,-0.009376627,-0.11208019,-0.0033309483,-0.012130023,-0.18042469,-0.18040809,-0.15426148,0.008032762,0.0021496452,-0.006069903,-0.8790059,-2.1727517,-0.119085334,-0.024821723,-0.4881555,-0.0075926753,-1.4626086,-0.024350494,0.0014531179,-0.0003458658,-0.8438938,-0.64689785,-0.008978833,0.007817982,-0.007957182,-0.13659044,-0.00081816793,0.0053707818,-0.010780584,-0.1210779,-0.006669413,-0.002888875,-0.023364833,-0.0058916034,-0.1281066,-0.09307633,-0.0032414356,-0.013325642
-0.027429432,0.039684717,-0.02257819,-0.08732792,-0.0023381154,-0.028865103,-0.0035015154,-10.27573,-0.26654992,-0.0017927566,-0.06975041,-0.27603373,-0.04840658,-15.164456,-0.833111,-0.015957138,-0.039097734,-0.013113218,-0.7204793,-0.6973504,-0.07967621,-0.003711896,0.042015824,-4.2953057,-0.1048581,-0.2702261,-0.028406091,0.007982359,-0.013431906,-0.6414021,-0.012943128,6.9264206e-06,-0.03488734,-10.45909,-0.0046564727,-0.0070357686,-13.936863,-1.3275058,-0.002545749,-0.03816245,-0.7655291,-0.10406115,-0.30567676,-0.21192296,-0.002543132,0.002334083,-3.5388622,-0.30307242,-0.018517764,0.006229133,-0.12604952,-0.08598379,-0.006788927,0.008740277,-0.6235457,0.002978189,-0.002655557,-0.008649006,-0.033176452,-0.0035409236,-0.030775316,-0.008749514,-0.033098407,-0.0002223588
