0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.03494237,0.0015385651,-0.031440016,0.032311466,-0.42965555,-0.15099181,0.067750834,0.07069975,0.1148922,0.022023063,-0.11732895,-0.07471943,0.11743591,0.0843333,-0.58920777,0.0043858886,0.016988551,-0.09284686,0.11122915,0.078219555,0.03250139,-1.0919743,-0.056869224,0.056238845,0.050626844,-0.06446264,-0.054563843,0.015721375,-0.10888918,0.09683975,0.019947331,0.052598964,-0.039446563,-0.14474712,-0.14639828,0.05029021,-0.08454797,0.015335523,0.026713213,0.089179836,-0.055872973,0.007990938,-0.067504734,0.090173066,0.0106913345,-0.1265767,-0.040810186,-0.042682152,0.06797032,-0.5606789,0.010107124,0.083612405,0.063741796,-0.018929673,0.042170476,0.044379067,-0.04574349,0.09298415,0.0013141617,0.09352277,-0.1827091,0.08893847,-0.12026034,0.084028564
-0.017169198,-0.09476775,-0.03660735,0.011645574,-0.03987186,-0.0062074033,-0.012350431,-0.017635826,0.020141138,0.014033815,-0.038636975,0.034479864,0.0063771065,0.07597514,-0.13887039,-0.038766377,-0.03193773,-5.4815907,0.013761024,0.007678492,0.005970335,0.006112849,-1.2918078,-0.0092225075,0.0068927784,-0.042727403,0.002697502,-0.04404874,0.03180003,-0.0020255893,-0.023287417,0.023842193,-0.0050929193,-0.08730818,-3.9777539,0.01524077,-0.029001044,-0.03863815,0.0140296975,-0.1207733,-0.08085302,0.005389361,-0.014369153,-0.019064115,0.006257759,-0.041672688,-0.13579439,-0.11510506,0.003998898,-0.007978777,-0.012748608,-0.11680396,0.017043069,-0.02700003,-0.082311824,-0.015852107,-3.6951454,-0.036360558,-0.3898654,-0.044808086,-0.08944323,0.08457408,-3.023066,-0.044076897
-0.116124734,-0.0039737727,-0.8169372,-0.03699772,0.0014469172,-0.23936458,-0.0018013858,-0.0046752263,0.01119694,0.0055567413,-0.016672496,-0.1543217,0.0052354257,-0.01929792,0.029938534,0.0118985865,0.008238386,-0.015611016,0.05338022,-0.004333632,-0.014161205,-8.375204,-0.051236585,0.0006227674,-0.012406598,-0.002373248,-0.026410788,-0.013354147,-0.03584111,0.0015357195,-0.067471236,0.0605745,-0.049421456,-0.029742097,-0.5628237,0.010824252,-0.038463395,-0.0017220062,-0.35203725,0.06584976,-0.03762038,-0.022744088,-0.0032311175,0.002907876,-0.29315537,-0.0102114845,0.05737367,0.009055874,-0.07409221,-0.58435565,0.0011199717,0.002762942,0.00549059,-0.13431314,-0.0028675229,0.030998077,-0.02122657,-0.012876198,0.0027688933,-0.0070234686,-0.08162735,-0.18535449,-0.008452649,-0.027081382
0.0037203645,-3.7436082,-0.00433898,0.002002795,0.022423802,-0.0059935353,-0.5149411,-4.948183,-0.04638317,-0.00018510636,-0.05486519,-0.17589559,-0.032953195,-0.10041909,-0.013439724,-0.012473127,-0.07576864,-3.643353,0.07908838,-0.11255942,0.026920643,-0.0080847,-0.22751218,-2.3291187,0.0042673787,0.03346773,-0.007187737,-0.025837127,0.047607422,0.0034025917,0.006496857,-0.0006251606,0.012205318,-0.041050922,-0.26481757,-0.20563367,0.021231305,-0.16701904,0.013390182,-0.18819574,-0.012411626,-0.6948761,-0.0014207067,-0.3147363,-0.004408316,0.010459086,0.058221705,-0.1133928,0.00093774643,-0.0011504004,-0.007602762,0.011025282,-4.652165,-0.0093082795,-0.019926706,-0.014618956,-3.2832572,-0.018481566,-2.3113925,-0.3800326,0.069672264,-0.11962974,0.00370825,0.0114391735
0.026073726,-0.13579038,0.074938126,-0.044818457,-1.8188927,0.019745015,0.17348029,0.08824976,0.13484088,-0.042868413,-0.055641286,-0.056594737,0.060056116,0.024147607,0.14342345,0.026568202,0.05780469,-0.3865878,-0.114332594,0.14615858,0.015888322,-0.05662112,-0.07832503,0.12289638,0.0290932,-0.9937099,-0.051607653,0.043693714,-0.030764801,0.00775813,0.03855794,-0.0022872123,-0.005625602,-0.11856137,-0.12297166,0.20652044,0.03677193,0.16323128,0.041005604,-0.09605524,0.05445371,0.17296064,0.024025975,0.20012397,0.013108635,-1.104859,-0.10093267,-0.005069396,-0.010327185,0.07764895,0.031451106,-1.7004346,0.010302618,-0.08418704,0.000815407,0.03150447,-0.34216455,0.054359477,0.05133658,0.25669175,0.04434592,-0.03722567,0.35362926,-0.015760822
0.1607048,0.060037598,-0.00040595583,0.03307473,-0.12853229,0.0910471,-0.03013412,0.044050045,-0.048570953,0.016107988,0.11629545,-0.128377,0.049890984,-0.14737736,-0.6149098,-0.0699951,0.048698492,0.039254274,-0.014517711,0.03807729,0.05044759,-0.16321228,-0.015912747,0.08597245,0.1256705,0.10282258,-0.038123213,0.059136752,0.046937626,0.0862538,0.20002286,-0.119756676,0.10254798,-0.1150516,-0.19135468,0.024445515,-0.007408285,0.10067307,-0.0658413,0.097751565,0.046565525,0.035669416,0.0030363933,-0.01671357,0.011328334,0.027337587,-0.071526594,0.011718966,0.0565924,-0.07281449,-0.019829666,-0.067956604,0.08539018,0.06606455,0.07935092,0.03603414,0.01187822,0.009451084,0.104375094,0.02421526,0.016865673,0.043486375,-0.07674637,0.15956393
0.07207508,-0.039416928,-0.05620073,0.07442066,0.009666846,0.04031408,0.047152743,0.012458546,-0.027748045,-0.4386637,-0.081825495,0.06850948,0.0022521627,-0.21294281,-0.3732978,-3.2418668,-0.10325437,-0.1894263,0.0017770872,0.004063167,0.070568144,-0.015041085,0.026230019,-0.021090852,0.037838984,-0.0013319075,0.07363681,0.0902062,-0.052036222,0.057207506,0.094855964,0.0507768,-0.02996619,0.017835565,0.049880065,-0.030280547,-0.004633984,-0.08419006,0.13806257,0.078596815,0.035651747,0.033481997,0.07688114,0.023057245,-0.007155273,0.023412677,-0.15141544,0.038567577,0.061183963,0.033259276,0.09115451,-0.011031924,-0.0646773,-0.00075580983,-0.02114126,-0.0076073613,-0.09213874,0.01663845,-0.14742257,-4.100361,-0.189383,0.074503824,-0.0046898616,0.075002946
-0.05068089,-0.0615872,-0.022250222,-0.033115443,-0.07983392,0.006354991,0.0029449405,-0.021930147,0.016471565,0.020055536,-0.17012164,-0.060850136,0.002739856,-0.11497747,-0.09447197,-0.05088708,-0.009180792,-0.9107506,0.020233387,0.008677657,-0.009529239,0.016712468,0.03077092,-0.025911616,0.026751729,-0.06283148,-0.1794129,-0.004514552,0.09302105,0.010562821,-0.056640297,-0.0032874583,-0.012083247,0.08846259,-0.21689552,0.005302403,-0.017338,0.030206893,-0.0466453,0.13582064,-0.024138898,-0.0076993224,-0.009203072,-0.057730436,0.016140888,-0.061794087,-0.14594363,-0.09929211,0.008411885,0.0027626995,-0.042283695,-0.10416012,-0.041050937,-0.031607725,-0.0093147,0.013313653,-0.14322172,-0.042274676,0.008886919,-0.034452766,0.14213197,-0.1752537,-0.6377489,-0.07484521
-0.059133828,-0.0067724376,-0.109805286,-0.0043337066,-0.8768662,-0.45157495,0.008389109,0.069866955,0.059850983,0.02155954,0.13137017,0.10679195,0.12740484,0.13134745,-1.8080567,0.012005892,0.06619517,0.045049746,-0.14044836,0.10907606,0.13193932,-4.843636,0.046393834,-0.0059452374,0.10075703,0.05540255,0.0011899283,0.093808055,0.059427913,0.09827836,-0.027872758,0.0493564,0.016110532,0.0049816817,-0.2848969,0.0018474765,-0.027194988,0.009118637,-0.017128715,0.03979987,0.033478647,0.039350234,-0.04028128,-0.023360841,-0.019360721,0.04873019,-0.13015819,-0.12029603,-0.012253427,-1.3047891,-0.02178362,0.041070163,0.030377751,-0.036707234,0.15361363,0.14563917,-0.025623256,0.1346708,-0.04539893,0.057198916,-0.15226834,-0.061775442,-0.21097586,0.0042189634
0.011761427,-1.5177509,-0.009223362,-0.001706948,0.015332304,-0.0015641209,-0.10466084,-0.30394068,-0.01257408,0.002456605,0.028408272,-0.08482773,-0.016096763,-0.019399287,0.0066605997,0.007595843,-0.010560693,-8.202772,-0.13614465,-0.042222913,0.011133782,0.00858103,-0.046653427,-0.19095421,0.009388714,0.008228184,0.001964098,-0.010088444,0.055576622,0.0020616674,0.006530252,-0.002177949,-0.0030694057,-0.10015477,-0.119410954,-0.034554187,-0.005995401,-0.0075425394,-0.006767142,-0.07773253,0.0020673545,-0.10898795,-0.0031744344,-0.08120919,0.003675555,0.012766453,0.011708038,-0.05375376,-0.0081595415,0.005634516,0.0052810917,0.006386713,-0.5816832,-0.037696917,0.014720458,-0.002120483,-8.486436,-0.0038004972,-0.11130924,-0.033976886,-0.11419094,-0.13214402,-0.006038822,0.0083868075
