0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.043486662,0.13773632,0.05084283,-0.02466324,-0.09459345,-0.06353016,0.11510506,0.074761264,-0.060472064,0.0011193148,0.2134338,0.092003584,0.07883067,-0.010873541,-0.2350066,-0.13261315,-0.08686883,-0.06796431,-0.08894363,-0.12331135,-0.08390955,0.42383316,0.33432826,0.1718984,-0.017539652,-0.07773515,0.03701016,-0.0064138602,0.10765914,0.077206165,-0.06538221,0.03677737,0.01618256,0.27437237,-0.2530093,0.073997304,0.08190384,-0.1336387,-0.7279592,-0.042405568,0.1176981,-0.10734887,-0.15527986,-0.3322817,0.056008104,0.13440156,-0.11165476,-0.019773653,0.014721702,-0.040942498,0.2524287,0.075174734,0.043798193,0.015864698,-0.34093797,0.037867248,-0.100959696,0.04959848,0.102460735,-0.07310048,-0.009200853,-0.07470001,0.18467009,0.031855628,0.13165168,0.0061311475,-0.018011102,-0.060462542,-0.10458591,-0.046809133,-0.071605824,-0.014883408,-0.004352162,0.52749556,0.020273004,0.06719806,-0.37823159,-0.028492881,-0.1228546,-0.10428442,0.06965147,0.10679053,0.006823968,0.47840562,0.044525605,0.04738332,-0.12343041,-0.11388666,-0.05937746,0.019037053,0.04266331,-0.1253256,-0.21035425,0.24228074,-0.100331865,0.10968044,0.05979805,-0.07335553,-0.1251095,0.19420409,-0.05496187,-0.06808797,-0.48776695,-0.13873237,0.1653243,-0.002721121,-0.09504105,0.055736993,0.023850465,-0.114721656,-0.12948146,-0.07671614,0.007426383,0.083635055,0.06033679,0.09048807,0.0034402767,0.029744329,0.073900186,0.04147994,0.3060891,0.17631847,-0.017019486,-0.13687202,0.14653875,0.22921228,0.098757595,0.02634608
0.009874322,0.04643321,-0.12228286,0.0593157,-0.0077518136,-0.3049765,-0.08383839,0.093023255,-0.03184873,-0.0036227521,-0.15180214,-0.03707649,0.057213347,-0.06551814,0.54169434,-0.06210276,0.06778543,0.069219016,-0.0714033,0.066379525,-0.16411836,-0.09304305,-0.05944223,-0.04192392,0.025997749,0.006253154,-0.11853117,0.46612877,-0.084681034,-0.12080417,-0.03225717,-0.01944744,0.4192826,-0.26276308,-0.23398042,0.08044341,0.027216893,0.030682925,-0.6391747,0.01918517,-0.028327854,-0.027180374,-0.62392324,-0.116641276,-0.1603741,-0.88250595,0.081793614,-0.09197896,-0.0513301,-0.01911302,-0.73543054,0.10560735,0.13776621,-0.1012112,-0.4199435,0.066129394,0.074514546,-0.33733737,-0.29594427,0.04699464,-0.016322622,0.057849735,-0.066563375,-0.088349804,-0.045467272,0.00030791102,-0.069487885,-0.112349756,-0.7291603,-0.029225856,0.006497752,-0.04741969,-0.032287907,-0.55792916,-0.12482501,-0.51689065,0.028376017,0.09741368,-0.5949667,-0.434264,0.04506113,0.043001767,-0.04661432,-0.27053514,0.120700225,0.05667678,0.005393058,0.31340304,0.05558639,-0.048900887,-0.07265813,-1.0893301,-0.46010658,0.03356438,-0.06765136,-1.0120319,-0.09246296,0.04912108,-0.123398066,-0.69689333,0.05270556,0.11340665,-0.67197573,-0.12967457,0.14000095,0.0031484102,-0.8197785,-0.105460376,-0.30975947,-0.11340379,0.6835033,-0.07808112,-1.003492,0.01776235,-0.016595578,-0.023183582,0.004567337,0.09323322,-0.36011684,-1.5060924,0.059781305,-0.12099185,-0.010992898,-0.05738773,-0.092679925,-0.8231779,-0.039536774,-0.07306436
0.18197578,0.20644948,-0.10892212,-0.21537054,-0.039253335,0.013262541,-0.62905973,-0.080308415,0.089793496,0.09307146,-0.12811695,-0.13155155,0.04791988,-0.071834825,-0.13379867,-0.022102471,-0.005017052,0.06835707,-0.33180583,-0.1307716,-0.30838466,0.17203622,-0.24489291,0.4546471,-0.025231393,0.009487233,0.022526264,-0.058024757,-0.8437369,-0.19667985,0.022580763,-0.008553383,-0.30176792,0.06956085,-0.0290249,-0.020247549,-0.03304149,-0.13358812,0.00014507811,-0.8622227,-0.38236198,-0.011748278,-0.021377055,-0.12932838,-0.25482708,-0.12875469,-0.041811332,-0.07914309,0.032662146,-0.08475956,-0.18099444,-0.07534242,-0.4388717,-0.085966006,0.12886211,0.11227913,-0.05176944,-0.16530624,0.41420332,-0.40270886,0.031511582,-0.046093654,0.13987952,-0.06744264,0.4930963,0.02854,-0.46257743,-0.090590276,-0.058008622,0.13106272,-0.063919276,-0.07886032,-0.01596474,0.4252562,-0.12630153,0.08040318,0.3634299,-0.0025415896,-0.3383568,-0.04469575,-0.05152881,-0.041056402,-0.009843966,-0.0015098158,0.042444985,0.07234396,0.06600575,-0.35527244,-0.090497635,-0.012930503,0.32918742,-0.009253002,-0.16344823,-0.28225955,-0.13986422,-0.009718627,0.050858285,-0.2452416,0.10404925,-0.010666406,-1.235355,0.08330653,0.06920801,0.12939781,-0.72058,0.046340182,-0.2450136,0.020999966,0.012405188,-0.0044651143,0.13671038,-0.08987401,0.24050266,-0.072481416,-0.20635444,-0.13793941,0.0073503302,0.20561753,0.15232554,-0.12055644,0.6011886,0.17500058,-0.04256352,0.08278917,-0.68161386,-0.31244886,0.02133307,-0.14189124
0.12530538,-0.18831976,0.11537782,0.3702701,0.092012696,0.36058143,-0.3004298,0.032351546,0.027910104,-0.023631927,-0.13099664,0.06804722,-0.12812674,-0.031507313,-0.25978065,0.08063142,-0.104878545,-0.03241705,-0.038037,-0.0946637,-0.10179088,0.21274959,0.07031515,-0.0022858095,-0.10681151,-0.03969368,0.10196774,-0.10782688,-0.16697106,-0.035882466,-0.06450642,-0.026819794,0.24151677,0.58606154,1.0327878,-0.036891647,0.052392215,-0.033893336,0.86014694,-0.027452027,0.13475162,-0.12074904,0.83043396,-0.18047872,0.11467925,0.20311077,-0.088008285,0.0034710402,0.09473431,-0.020547528,0.1997128,-0.13462605,0.11360887,-0.055981614,0.017122803,0.11543665,-0.009265902,-0.1701128,-0.14923525,0.042060763,0.0023367803,-0.11523478,0.039482586,-0.033863224,0.03750151,0.0002897841,1.000991,-0.054941688,-0.0035142247,0.083198056,-0.0010118969,0.0064265747,-0.05261923,0.37831712,0.111783095,0.022072613,-0.06857446,-0.029505523,-0.19866288,-0.037494417,0.09532451,0.08381702,-0.119776666,0.07595389,0.043274615,-0.082091644,0.00073553063,0.35119364,-0.014842321,-0.07036538,0.010729387,0.06224019,0.014798139,-0.20604078,-0.12925439,0.040220432,-0.042080674,-0.18868116,0.04499099,-0.13152076,0.09873711,-0.005886511,-0.29893234,0.09513641,-0.2579834,-0.09989657,0.55079424,-0.049501512,0.06827574,0.009748247,-0.1213753,0.015421523,0.17699493,0.10159439,0.39325014,-0.0059297574,-0.0010141898,0.016187448,-0.137816,-0.040361796,-0.098218046,-0.08267263,0.04621294,0.06053423,-0.08995907,-0.15824355,0.061637793,-5.1422936e-05
-0.08815288,0.34486246,-0.02237858,0.04295103,-0.055976544,-0.20539777,0.045290045,-0.008533361,0.07365619,-0.031726364,0.25148132,0.11606373,0.025653405,0.10219102,-0.09873,-0.022095257,0.07409926,-0.10000535,0.21785448,-0.09161243,0.30651128,-0.3551245,-0.2927439,0.014762494,-0.06635911,0.061313882,-0.007988351,-0.07029798,0.47712713,-0.11616588,-0.020225849,0.08868867,-0.10016079,-0.05544386,0.13393672,-0.09833604,-0.0058208015,0.101704575,0.18669306,1.172378,-0.19724326,-0.016222065,0.14651607,-0.26200995,0.16900614,0.044931587,0.0053194603,0.03424673,-0.016657174,-0.10146704,-0.08539474,-0.11666104,-0.45578226,0.115460545,-0.2117645,0.041974634,-0.31990963,0.15830147,0.22084688,-0.72454643,0.0018530149,0.04139549,0.40928823,0.08195335,-0.42524394,-0.0015827753,-0.8713666,-0.10700031,-0.17692338,-0.32700515,-0.12659536,0.0042568734,0.028005565,-0.93326443,-0.13775772,0.0025672044,0.41514793,0.0232733,-0.34216788,0.010737033,0.04559365,-0.12447375,-0.059974343,0.3429803,0.2607839,-0.084914885,0.01617865,-0.15226331,-0.0622831,0.026990443,-2.1490674,-0.108853705,0.062753856,-0.22786394,-0.067262515,0.09947243,-0.0109415455,0.080899544,-0.07135862,-0.83940434,0.24683452,-0.0318819,-0.100013174,-0.12672126,0.065686285,0.016974188,0.48050585,0.03272298,-1.0996981,0.05986075,-0.007611113,-0.013349172,-0.27223232,-0.085226394,0.37603793,0.051319506,0.0015691817,-0.2894006,0.10942083,-0.07817937,-0.17091317,-0.9820011,-0.19571076,-0.064436816,0.4941866,-0.1656095,0.05265179,-0.009895022
0.095937125,-0.016113749,0.103241116,0.034595426,-0.09389926,-0.025924781,0.12645786,-0.078416854,0.10332802,-0.025031285,-0.04469296,0.031063525,0.07902718,-0.0402566,0.07857549,-0.08216235,0.08257954,0.08958744,0.07159087,0.08768811,-0.055084698,-0.6910163,-0.036419615,-0.022284603,0.05763849,-0.033053223,-0.09979957,-0.27479962,0.05430119,-0.085858725,-0.05182688,-0.0948523,-0.21729004,-0.080022894,-0.0072534573,0.100164466,-0.08648324,-0.07581776,-0.057259787,9.085052e-06,-0.033114765,-0.06685285,-0.23519666,-0.16928293,-0.01769962,-0.1367592,-0.09176199,-0.032524325,-0.022720488,-0.09352135,-0.0556516,0.053718988,0.08575352,-0.107647434,-0.08392404,0.07803455,-0.007415662,-0.119089626,-0.12100095,0.005941175,0.015032938,-0.047835622,0.009311945,-0.09630519,0.05331428,-0.0050001824,0.0039024153,0.00014430282,0.17798567,-0.014234682,-0.066726126,0.034431033,-0.12369012,-0.20671861,-0.08913981,-0.15703492,0.6285348,0.00056379684,0.22937968,0.08463067,0.08236745,-0.0515191,0.10195684,-0.26520842,-0.034141026,0.004525484,-0.06477776,0.094177395,-0.057860296,-0.009973937,0.24110143,-0.18188779,-0.014701842,0.06959643,-0.037546605,-0.30045155,0.039168224,0.2649543,0.10636583,-0.036460668,-0.08559061,-0.089260265,-0.26244968,-0.12849271,3.1909754,-0.016869739,-0.21766138,0.06311075,0.050501615,0.04138576,0.13361678,-0.10929086,-0.35896707,0.09365809,0.011401828,-0.10489819,0.012138794,-0.036812887,-0.364309,-0.03729656,-0.044115078,-0.023375597,0.000428595,0.011274603,0.24506366,0.1551661,0.055207763,0.079929255
0.43062124,0.1928021,-0.12299936,-0.15726721,-0.08150601,-0.59178185,-0.26677674,-0.12232663,-0.053618554,0.009963563,-0.006576668,0.0902442,0.03313962,-0.026660034,-0.06694074,-0.09209654,0.08559229,-0.06254131,-0.0010275105,0.01623253,-0.21414281,0.1115818,-0.6730297,0.24145515,0.075488634,-0.009195577,-0.0010698197,-0.016268661,-0.056353677,0.07069106,0.035300136,-0.014133228,-0.15928563,-0.043708824,0.022887146,0.08353485,-0.058654223,-0.115029454,0.08932134,-0.5672176,-0.51234436,-0.011387965,-0.03195197,0.06858422,-0.07983252,-0.109767154,0.077357516,0.028923173,-0.020594096,-0.10016898,0.058601078,0.044411607,-0.09890827,0.050762895,-0.11877353,-0.11479769,-0.24450739,-0.019434808,-0.018943384,-0.10351157,-0.011785012,-0.10968564,-0.3401079,0.024822969,-0.009263095,0.01553605,0.059091672,-0.053246967,0.009756843,-0.18624406,-0.026296567,-0.010864349,0.045352273,0.12044561,0.028936828,0.13474202,0.11582546,-0.08852893,-0.121653706,0.046959784,0.08019013,0.07911181,-0.100669295,-0.13460612,0.26374486,-0.04245188,0.046442993,-0.075694904,0.061270323,-0.09914734,0.1394939,-0.04632831,-0.0054082,-0.18036617,0.064594656,0.03977031,-0.046139564,-0.0575761,-0.09807893,-0.024786225,0.06186972,0.008337646,0.11242733,0.015962027,-0.2513586,0.036934868,-0.012008784,0.016968286,-0.12059564,0.0960376,0.13173194,-0.015557086,0.11628464,-0.020721273,-0.015841745,0.10632676,-0.011604802,-0.05932978,0.24193291,0.037053026,-0.02956896,-0.090382114,-0.098658614,0.052213043,-0.2901551,0.03431223,-0.11394187,0.007357705
-0.104691744,0.7754176,-0.03822318,-0.07227938,-0.07854892,-0.58817047,-0.3827296,-0.009332836,-0.07846243,-0.03197181,0.091634884,-0.10657118,-0.03249106,0.016478244,-0.15724446,-0.08698066,-0.12994021,-0.025656031,-0.124782965,-0.09398919,0.28269446,-0.11734616,0.69381213,-0.2413973,0.009841759,-0.12289397,0.021281675,0.53584766,-0.73664796,-0.010599424,0.1101677,-0.096588194,-0.09146117,-0.12346948,-0.27748194,-0.031386375,0.006794534,-0.045085788,-0.3798353,-0.28058526,-0.08551395,0.07391494,-0.058570527,-0.20988724,0.05264597,-0.22467515,-0.1191896,-0.03721731,0.0635933,-0.054349095,-0.19842783,0.061070364,0.6400888,0.074711375,-0.03458272,0.0121175395,0.064387925,0.043320335,0.031787544,-0.39792243,0.0031899114,-0.0079464065,-1.3248737,0.10564901,0.33938247,-0.00073799357,-0.68127996,-0.1191829,0.34278968,0.038665682,-0.024880787,0.06918211,0.0693448,-0.096849136,-0.07210602,0.2047953,0.2024587,0.09166687,-0.27501455,0.18367393,-0.06502151,0.08366505,0.10039221,-0.20761885,-0.4762504,-0.12576853,-0.092396826,-0.026334003,-0.07851927,-0.03310116,-0.81247085,0.0863153,-0.21212594,0.27554733,-0.04443931,-0.18968548,-0.022826813,-0.08663157,-0.008191377,0.23288718,1.6755943,0.09107208,-0.19826214,0.09177592,0.24261077,0.11423051,0.22991972,0.013346715,0.06695942,-0.065816775,-0.11173338,0.10561011,-0.6568009,0.006719913,0.59617454,-0.029901084,0.0017305583,0.55393577,-1.4372295,-0.0626783,0.555335,-0.5096428,0.037470233,-0.042614773,0.17549983,0.32488298,-0.12818256,-0.090533674
-0.068920285,0.55491614,-0.067977235,0.1192013,0.025189621,0.0824833,0.35403174,-0.0062316083,0.10091616,0.064392105,-0.13509053,-0.028789053,-0.08789908,0.05481088,0.1796034,-0.12865503,0.08863083,0.023560489,-0.018728152,-0.02358624,0.09023163,0.09609943,-0.0752837,0.02126036,-0.021585535,-0.12655304,0.07699394,-0.07953246,-0.6910243,0.16425565,0.0013777304,0.07392865,-0.15682258,-0.05368405,-0.12950715,-0.07326065,0.09110971,0.08867358,0.07575323,-0.057396904,-0.544395,0.023984946,-0.29309264,-0.20965497,0.01751528,-0.02977482,-0.12401912,-0.028389396,-0.096721604,0.013828072,-0.07167939,-0.011955246,-0.3178273,-0.119497545,-0.109376684,0.022114422,0.14723904,0.042894475,0.24861535,0.77350295,0.0022712324,-0.0797912,-0.14110735,-0.05268598,-0.30979657,0.0009310547,0.22103873,0.0920837,0.17185186,-0.4660953,-0.35165045,-0.034457207,-0.13067576,-0.004054332,0.09355893,0.04739721,0.45472068,-0.05833797,0.2661394,0.058820363,-0.09645906,-0.07030825,-0.023244137,0.25788486,-0.06381081,-0.08673876,-0.1103117,0.05433646,-0.14411369,-0.0195745,0.5858633,-0.16834876,0.11679645,-0.13217698,-0.037914276,0.3077925,-0.090060085,-0.18630567,0.04779497,-0.005760644,-0.9973276,-0.00586569,-0.1549134,-0.058606587,-0.48829317,-0.055080704,-0.21148251,-0.022336794,-0.07649762,-0.0090260655,0.2211743,-0.020638892,-0.10653302,0.015505399,-0.572683,-0.060188495,-0.0057919123,0.17479266,0.7156488,-0.031935364,1.089048,-0.09265933,-0.27164492,-0.095741324,-0.37414816,-0.068719044,-0.04447707,-0.08295943
-0.077578284,-0.076583296,-0.0037965118,-0.27260226,-0.1355524,-0.11997199,0.20915252,-0.085405104,-0.04228242,-0.01633445,-0.18987457,0.029021487,-0.011478667,-0.09872904,0.08192268,-0.09075164,-0.0014085653,-0.085770756,0.57138735,-0.14029717,-0.9344985,0.11014098,-0.12317627,-0.04958726,0.099553674,0.050032087,-0.13747343,0.15243615,0.10163402,0.10954251,-0.046036843,-0.06457461,-0.15057284,0.088152096,0.11528498,-0.12798835,0.056250308,-0.02558506,-0.6803615,-1.0554863,0.19334535,0.06829207,-0.28315672,-0.08384224,0.17873244,0.109954335,-0.09057538,0.10516984,-0.022312922,-0.009481821,0.16273421,-0.07268979,-0.40524042,0.10961652,-0.30451196,-0.10520684,0.03601998,0.20370562,0.118864484,-0.31640732,-0.0032036817,-0.12246644,0.092957325,0.057647415,-0.0144498665,-0.00348236,-0.038918905,-0.08989159,0.1279096,0.1563493,-0.15426861,0.108844586,-0.019386025,-0.015119099,-0.030176008,0.041955516,-0.043881603,-0.111043364,-0.3627322,-0.039834674,-0.046684608,0.07610523,0.043850735,-0.16672672,-0.059927322,-0.05481056,0.036527067,-0.23732582,0.031828225,0.106860705,0.07452756,-0.0915652,-0.07722579,-0.1672093,-0.11733091,-0.059991,-0.08299015,-0.093953505,0.012341032,-0.07927679,0.20947185,-0.053623214,0.16507353,-0.077305794,-0.038657267,-0.04897394,0.57521355,-0.114493646,-0.008726462,0.06519142,-0.081812516,0.075045794,0.019747885,0.09422112,-0.07849601,-0.024802338,0.0027535846,-0.04036139,0.14925668,0.034544844,0.32427055,-0.31257668,0.18055674,-0.005499989,-0.0043598707,0.21002418,-0.050879322,0.010596543
