0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0.0011291306,-0.00042602952,-0.00021557802,-0.00012739003,-0.00021142651,-0.00014254788,-0.00016407714,-9.598288e-06,9.269003e-05,0.00015867574,0.00023999851,0.00022651335,5.7247602e-05,-0.00016030922,-0.00043391093,-0.0019384836,-0.0031256771,-0.004125551,-0.0048653726,-0.005609079,-0.012397422,-0.012732493,-0.012167869,-0.011042765,-0.009602279,-0.014399121,-0.008170534,-0.002771758,0.0016178201,0.005028054,0.017508728,0.022475235,0.023934836,0.023296371,0.02143907,0.03552369,0.023997648,0.013548315,0.004974153,-0.0016660664,-0.016303904,-0.02629716,-0.029447185,-0.028806707,-0.026172085,-0.041881397,-0.027391274,-0.014851458,-0.0051878374,0.0018359626,0.016262235,0.024614213,0.026674002,0.025520565,0.022898257,0.037161622,0.025211543,0.015375533,0.008012347,0.0026730811,-0.0045384318,-0.012296055,-0.015592266,-0.016501738,-0.016112478,-0.027657669,-0.022212496,-0.017066285,-0.012620333,-0.009001359,-0.008461675,-0.0022775913,0.0011536104,0.002956378,0.0037420285,0.010714598,0.007987533,0.005570517,0.0035273763,0.0019330085,0.003979395,-2.169667e-05,-0.000907879,-0.00052692444,0.00055195705,0.007986349,0.0126954075
-0.0019022258,-0.00054940686,-0.00041427353,-0.00037362662,-0.00026912548,-0.0003103355,-0.0002453805,-0.00014890805,-0.0001432051,-0.00013834881,-9.2097885e-05,1.9145224e-05,0.00018945399,0.00040402592,0.00061960984,0.0016917904,0.002003029,0.0019609062,0.0016428476,0.0008503161,-0.00055053155,-0.004498178,-0.008488901,-0.01217525,-0.015417115,-0.03922428,-0.04648001,-0.050792314,-0.052973453,-0.05366906,-0.10600284,-0.10056971,-0.093369745,-0.08579934,-0.07849137,-0.1380063,-0.11563911,-0.09773206,-0.08335555,-0.07171284,-0.116706386,-0.09023514,-0.07132281,-0.057349797,-0.046769157,-0.07024377,-0.049422305,-0.035511207,-0.025874825,-0.018988976,-0.023905644,-0.012785152,-0.0060367915,-0.0018721215,0.0007584992,0.0057271863,0.00842257,0.00952193,0.009839007,0.009810482,0.018077383,0.016577171,0.014961992,0.013444471,0.012106586,0.020713419,0.017447177,0.014693611,0.012503496,0.010729623,0.016152551,0.01276325,0.00997986,0.00793345,0.0062747016,0.008252675,0.0063630785,0.0049159434,0.0037970669,0.002854212,0.0037904955,0.0035821712,0.0032636512,0.002914899,0.0027679543,0.0059413332,0.006367932
-0.1582871,0.030037623,0.15955523,0.13658068,-0.12809423,0.012076334,0.03390412,-0.032289706,0.13680561,0.15252107,-0.12038488,-0.046819173,-0.004900613,-0.16156504,-0.16324228,-0.16413283,0.06751425,-0.014072506,-0.13021521,0.0055064857,-0.12236795,-0.094042055,0.007574472,-0.099442095,0.08596235,0.11615017,-0.056309074,0.10065769,-0.023205599,0.14007269,-0.022479557,0.07502233,0.020158274,-0.007377504,-0.090609886,0.16256554,-0.11611825,0.026269373,-0.03859608,-0.10933013,-0.072933555,-0.0049532405,0.1282872,0.15430413,0.11352924,-0.06880893,0.15698607,-0.03418062,0.16641392,-0.14134043,-0.15959226,0.1560281,0.15695857,0.05276673,-0.07712921,0.06273138,0.061895564,-0.124067426,0.014204394,0.032233305,-0.080567956,0.14788407,0.0735627,-0.11283118,0.14526823,-0.14818406,-0.14610946,0.11533289,-0.14612006,-0.1412695,-0.11995986,0.002064419,-0.12929125,0.1356051,0.018077398,-0.06902969,-0.06184891,0.15973993,-0.00041189743,-0.14233847,-0.13983977,0.051179044,0.048154734,-0.07375777,-0.13051066,-0.16130531,0.026046906
-4.919679e-05,0.00014469885,4.7342255e-05,2.0840223e-05,-4.7592035e-05,0.00012185781,-3.4693276e-05,2.8686307e-05,4.419352e-05,4.553412e-05,2.1869626e-05,0.000104256025,0.000100997226,0.00011236709,9.655875e-05,0.00025039524,0.00020969132,0.00020389732,0.00023605283,1.7906568e-06,0.00064992235,0.0006854284,0.0007393866,0.0008076354,0.0008731827,0.0009403185,0.001143706,0.0013055662,0.0014210489,0.0014991431,0.002199698,0.0023785708,0.0024359587,0.0023856855,0.0022549904,0.0042473995,0.0034455776,0.0027519837,0.0021817747,0.0017043897,0.003175189,0.002628357,0.0024574173,0.0024700533,0.002544488,0.0047671674,0.004744088,0.0046465066,0.0044447407,0.004133693,0.007360876,0.0058678007,0.0045339335,0.0034266617,0.002551138,0.0038551488,0.0025595576,0.0021684628,0.0022194888,0.0024552087,0.0059593082,0.0062718177,0.0058335136,0.0046604876,0.0029507198,-0.00033098704,-0.0095852045,-0.018079571,-0.02483174,-0.029725408,-0.06725557,-0.068549275,-0.062849626,-0.05325313,-0.042062476,-0.05235327,-0.013300696,0.01612626,0.03617325,0.048552666,0.10711783,0.10701147,0.09108237,0.06922513,0.046234645,0.025280554,-0.042179227
0.15641761,-0.070686035,0.05251983,-0.0985815,-0.096258946,-0.10964817,-0.13637733,-0.07155068,-0.14725369,-0.048327,0.050955363,-0.00084672135,0.07811801,0.07531361,0.017988382,-0.033545792,-0.14333847,-0.157125,-0.119202025,0.08979027,-0.14533058,-0.12623508,0.016544528,-0.050570022,-0.06513834,-0.12535197,-0.095844984,-0.09439706,0.008268054,0.034762148,-0.015834587,-0.097549826,0.03754353,0.10172323,-0.04684473,-0.08990181,-0.060728505,-0.07512915,-0.07277461,-0.16454281,0.14839348,-0.060719896,-0.00018904057,-0.062227495,-0.123343736,-0.10940106,-0.1339024,0.12358302,0.08177186,0.12388779,-0.1108064,0.01603704,0.048559755,-0.06611222,-0.016837994,0.0067229997,0.15718617,-0.040442776,0.07270636,0.105967514,-0.055650946,0.019217907,0.14076605,0.007436924,0.07120361,-0.14814799,0.10052941,0.053785793,0.10711949,-0.008270975,-0.118030384,-0.135008,-0.08270843,0.042788137,0.07620668,-0.15084893,-0.1521512,-0.12114566,-0.031034444,-0.10648162,-0.03675155,0.17287757,0.047122788,-0.03611058,0.14932539,-0.022437805,-0.10632141
-0.0018819299,-0.00029073085,-0.0003394394,-0.00019022038,-0.000111092566,-0.00025724474,-0.00028028063,-0.00032587294,-0.00032254943,-0.00029455734,-0.0004932146,-0.00039532932,-0.00029761682,-0.00019907035,-0.00010997863,-0.00025069746,-7.273158e-05,7.248901e-05,0.00019278964,0.00035311037,0.00062545895,0.0010366556,0.0012926339,0.0014580832,0.00154933,0.0035653096,0.0034039612,0.003017203,0.002481133,0.0018334199,0.0018183488,-0.0012016498,-0.0041661942,-0.006858536,-0.009174555,-0.023603937,-0.028742997,-0.031686537,-0.03312932,-0.03353045,-0.06555291,-0.06156576,-0.05640003,-0.051039416,-0.04591747,-0.078667395,-0.06317966,-0.050913338,-0.04119348,-0.03344145,-0.05008804,-0.032725558,-0.021093575,-0.013070787,-0.0074144867,-0.0047266744,0.0041184393,0.008483457,0.010430476,0.011095461,0.021302609,0.019135123,0.016369246,0.013696567,0.011434792,0.017240498,0.012264771,0.009181982,0.0072247065,0.005862473,0.009841256,0.008089666,0.007307172,0.0067840517,0.006350736,0.013325196,0.011235947,0.00964595,0.008335849,0.007149419,0.012645255,0.008102708,0.0053844117,0.0035490394,0.0021808892,0.003680007,0.0016601713
-0.00068594393,0.00034127015,0.0003042624,0.0002833356,0.00036966224,0.0004265671,0.00053301884,0.00045382482,0.00038231345,0.0003206239,0.000472786,0.00027136313,0.00010706835,-5.4532153e-05,-0.00020014841,-0.00088010816,-0.0012075946,-0.0013794584,-0.0014470863,-0.0013310405,-0.0024928218,-0.0020176386,-0.0015949191,-0.0012595502,-0.0010053504,-0.0013877978,-0.00090774545,-0.00056246517,-0.00027402578,-1.5815553e-05,0.0011131548,0.001859051,0.002389976,0.0027423247,0.002953412,0.006297322,0.0061823293,0.005812633,0.0053510335,0.004886028,0.008700277,0.0072467336,0.0061477087,0.0052991663,0.0046274164,0.0077175293,0.0061113876,0.0048922696,0.003925442,0.0031206007,0.0038827166,0.0018381047,0.00027784513,-0.0009781249,-0.0019889753,-0.0064893803,-0.0083919605,-0.009791426,-0.010866915,-0.0116925,-0.026332812,-0.027478615,-0.028395655,-0.029037828,-0.029400129,-0.060224477,-0.058513995,-0.05656973,-0.054251384,-0.05162188,-0.095156066,-0.08306571,-0.07195457,-0.061827984,-0.052739743,-0.081860095,-0.057966024,-0.040044513,-0.026882967,-0.0172806,-0.01519731,-0.0012538416,0.00566684,0.008553902,0.009307009,0.017176142,0.012955514
-0.13210823,0.08538447,0.022128476,-0.11693031,-0.06456645,0.054556638,0.09351346,0.032247502,-0.07738863,0.07202735,0.13620828,0.059634417,0.04202863,-0.0076086423,-0.081901446,-0.05139258,0.019544672,-0.15859334,0.124104336,-0.08812295,0.16681549,-0.043746293,0.02368215,0.02963945,-0.026943067,0.13945715,0.07729622,-0.042971633,0.016701546,-0.1238012,-0.04783882,-0.0074392185,-0.061638977,0.10511499,0.068111256,0.0057291514,0.040656153,-0.15134695,0.03808359,0.050126676,0.12258191,-0.11476769,-0.14597149,0.14374448,0.090772286,0.14120859,-0.13925433,0.14485922,0.06578909,-0.10562563,-0.0020062076,-0.045861594,0.041292947,0.043731596,0.068275504,-0.076970324,-0.10696451,-0.0012799801,0.15290163,0.1525579,-0.15395099,-0.09116467,-0.0569706,0.15366146,0.07506948,-0.0057631643,-0.016461078,-0.04929095,0.16436015,-0.047134005,0.095415145,-0.1295361,-0.15889056,-0.13085431,0.028771045,0.15194634,0.11592051,-0.12599075,0.090951726,0.07625023,-0.03150873,0.02003854,0.16357529,0.11742089,-0.07463734,-0.15969542,0.14780666
-0.002472479,-0.015016516,-0.039721996,-0.14682423,-0.1506379,-0.044363286,0.049398184,0.1321788,-0.13551989,-0.06301896,0.08212146,0.12803568,-0.004958595,-0.00024623598,-0.052416854,-0.122112386,-0.095260106,-0.01794449,0.13987301,0.1285217,-0.072566666,-0.05964247,0.11212231,-0.15399732,0.0020312264,-0.13560523,-0.029280659,-0.0061951326,0.08717002,0.1436931,-0.091115676,0.07788365,0.08581564,-0.056952443,0.15310654,-0.09573364,0.057052836,0.061486177,-0.05775458,-0.055275925,-0.09213637,-0.07939369,-0.11699025,-0.04868697,0.1565459,-0.13142739,0.12988284,-0.10995899,-0.12834229,0.14337829,-0.14154123,0.10803971,0.14533632,-0.15575685,-0.13295163,-0.1357397,-0.13939236,0.08815092,-0.103857525,0.167087,-0.06505613,0.036019348,0.15386471,0.032472596,-0.061315194,0.027812386,0.10872717,0.0030885034,0.079638265,0.007938309,-0.08970082,0.10189636,-0.00014596847,0.056946494,-0.112944156,0.16664736,0.10888721,0.08162854,0.06635203,-0.056057647,0.0681837,-0.12270114,-0.12739798,0.13440804,-0.1171139,-0.032044932,-0.057346843
0.04974749,-0.012613413,-0.042659972,-0.06955364,0.08932524,-0.08663301,0.10547922,-0.0898743,-0.01902693,0.111910224,0.092077434,-0.04496022,0.08848926,-0.1100146,0.014569739,-0.17839277,-0.07491944,0.110728174,-0.028371567,0.03793884,0.016340813,-0.1009411,0.1243412,-0.013681589,-0.04146641,-0.029691253,-0.076586954,0.18789017,-0.060678493,0.13074426,0.15648147,0.061105605,0.09229745,0.14405024,-0.053751625,0.047586165,0.064555526,-0.053435713,-0.022926964,0.14234741,0.16878293,0.06457884,-0.13919972,-0.08710085,0.14605324,-0.17607182,0.033710916,-0.040258586,0.066803455,-0.14791209,0.0120310495,-0.07105782,-0.13322769,0.09200699,-0.041480042,0.11293557,0.0670915,-0.11028615,0.09735036,-0.07329948,0.007587797,-0.035198566,-0.034712225,-0.019965835,-0.2001905,-0.04788032,0.00056464237,0.009721952,-0.09726165,0.078945994,-0.015832376,-0.31978738,0.14700629,0.050595008,-0.14078349,0.0694314,-0.04141517,0.0062604803,0.11481052,0.10306174,-0.03522424,0.15749413,-0.03232055,-0.079787076,0.52823544,-0.062492188,-0.011310707
