0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.21237461,0.06446093,-0.096054435,-0.28488603,-1.4788904,-0.016173976,-0.028257377,-0.0131562175,0.060970604,0.024823396,-0.0049851215,0.07667081,0.051067784,0.3375377,-0.19930425,0.86811674,0.020200642,-0.075313196,-0.28819034,-0.27805755,0.058174513,-0.01802877,-0.3544684,-0.07674249,-0.06676913,0.04799469,-0.15164743,0.7700182,-0.22470085,0.008651886,0.26748064,-0.8527728,0.048186272,-0.08522982,-0.5201276,-0.32237166,2.917317,0.028193234,0.055712637,0.058408447,-0.055416606,-0.2388207,-0.06572232,-0.72684324,0.5754062,-0.024281507,-0.3298975,-0.3408175,0.18800464,0.085463636,0.045514595,-0.07535759,0.23109561,-17.544542,-0.54392177,-0.03916047,-0.03609146,0.17600505,-0.0070902477,-0.024078209,0.16413574,0.019941714,0.030037617,-0.050077327,-0.22722873,-0.17757857,-0.10221478,-4.61486,0.09423053,-3.1234806,-0.013504339,0.052616168,-0.0031674835,-0.2082531,-0.068207756,0.026646748,-0.00044604248,-0.084666334,-0.084425576,0.09240159,-0.05608093,0.060597897,-0.38340035,-0.09602395,0.04878334,0.02751474,-0.04529318,-0.104019925,-0.21169457,-0.093567625,0.054010943,0.025869155,-0.46682486,-0.0062897885,0.0014143314,-0.04198384,-0.027424546,-0.049147528,-0.07895597,-0.03395541,-0.07565221,-0.4988622,0.008049191,-0.0803343,-0.08884929,0.24138127,0.0098003065,-0.0296982,0.01739787,-0.042281862,3.1091795,-0.05967854,-0.5684865,-0.52304846,-0.014372403,-0.056883164,-0.70642185,-0.2749178,-0.45480755,0.07913513,0.050129425,0.011621642,-0.25103563,-0.307757,-0.0051335483,-0.01045918,0.027331423,-0.3464793
-0.03858515,-0.24202128,-0.0054662516,-0.038987353,0.3202754,-0.34983826,-0.016114615,0.2834633,-0.0770636,-0.10264227,0.033480432,0.024617186,-0.00069500285,0.28911906,-0.053821612,0.21179223,0.54476327,0.0735099,-0.25522837,-0.36870787,-0.08407833,-0.0013894388,-0.5300168,-0.029062212,-0.05256279,-0.8144271,-0.883309,-2.108683,-0.042604152,0.15986775,0.011341592,0.3660028,-0.20138137,0.075206645,-0.027747624,0.17460516,-1.1631871,0.010701104,-0.009777536,0.7008877,0.039127685,0.20591527,-0.103933476,0.17169721,4.484246,0.7072897,-0.18154155,0.004985358,-0.9435591,0.37453872,-0.07523873,-0.006848529,1.1086506,-1.572029,0.121202715,0.12889633,-0.08379188,-0.58372825,-0.24125737,-0.017433882,0.07917293,-0.062677346,0.035828914,-0.19511195,0.36995804,-0.03349178,-0.030168243,-7.024753,0.12654015,-3.367203,-0.03619947,-0.635753,-0.06599174,-0.09304345,-0.16871063,-0.14399788,0.04858037,0.08702101,0.08622702,-0.0862364,0.18717997,-0.012815041,0.101651795,0.05056661,1.0000463,0.0113430545,-0.008165619,0.061917663,0.16509494,-0.05314332,-0.09069522,0.0116218105,-0.0358307,-0.017059006,-0.017149892,0.005137818,-0.07859594,0.020174349,-0.050471622,-0.503924,0.039959844,-0.6015902,-0.07020197,0.011317872,0.034808595,0.16687657,0.34506175,-0.39613926,-0.030872306,-0.06644105,-0.89395726,-0.026862115,0.0657427,-0.09640327,0.006421564,-0.00287566,-0.20492812,0.10501756,-0.16850403,-0.0020414789,-0.64581907,-0.14528349,-0.0005123524,-0.42645976,-0.2467411,0.29479384,0.01613011,-0.083817855
0.07576205,0.049654983,-0.06904486,0.044072416,0.3516292,-1.2717893,0.0625009,0.28613222,-0.010613266,-0.035438735,0.0033036156,-0.071474455,0.008792838,0.2255638,-0.102183655,0.32950094,0.04876538,0.023056814,-0.03583782,-0.9396986,0.037320547,0.037375767,0.2594389,-0.033183087,0.015016801,-0.16144988,-1.2387848,-5.1828504,-0.054446384,0.053986616,0.15302964,0.7466456,-0.16627012,-0.07088988,0.9521245,-0.8174999,-1.231398,0.087136656,0.0010104567,0.96456116,-0.084910944,-0.6097845,0.01949815,-0.07783998,-1.088944,0.105910845,0.074019074,0.05032765,0.09085716,0.36225092,0.02509741,-0.0050011505,-0.0041431403,-7.2670803,-0.058787636,0.66999704,-0.08463482,0.27998823,0.081083775,-0.1033433,0.97835577,-0.07606299,0.08539173,-0.56572586,1.7061372,-0.8270972,0.07401457,-0.065266475,0.17751762,1.1324307,0.02905825,0.009328961,0.049294304,0.0061464715,-0.698948,0.008567836,-0.04521592,-0.051022995,-0.06480635,0.029380072,-1.4320279,0.06654555,-0.09537861,0.04061762,0.84199023,0.039876044,-0.3372794,-0.07993213,0.028581709,-0.02021351,0.07195517,0.007902665,-0.11955437,-0.02543835,-0.0008592941,0.033857703,-0.064703934,-0.104654744,0.045978583,-0.09249461,-0.018542517,-1.5259846,0.035061873,0.060237713,-0.0093868775,0.13790074,-0.1834658,-0.2715817,-0.01685358,0.14641781,-3.1285765,-1.5462388,-0.0848076,0.04292159,-0.0036865072,-0.08180817,0.03240185,0.09999687,-0.10496716,0.020677874,-0.11467356,0.1300798,-0.09317271,0.9457657,-0.17957594,0.27642977,-0.0016963276,-0.10112106
0.14136359,0.053162765,-0.042704053,0.22688733,0.6663303,-0.10955927,-0.011286491,-0.022097798,-0.06453211,0.04849015,0.0016376658,-0.041934244,-0.012495523,0.0014063736,0.16822474,1.5462074,0.055305183,-0.045022704,0.011619186,-0.82606816,0.08834301,0.054168403,-0.013036283,-0.07205877,0.050597847,0.45985958,0.0067648515,-1.277898,0.06865826,0.1541615,0.27521178,3.272191,0.10593763,-0.033933006,-0.32468,-0.38460493,-1.4371505,0.08588481,0.020401059,0.19556895,-0.06555144,0.25153834,0.0012559991,0.41256273,1.1353757,-0.026339965,0.33714458,0.29001427,-0.36439517,0.5770798,-0.011137389,-0.034068093,0.102345206,-2.4659626,0.45150554,0.09188786,-0.024542613,-0.40907365,-0.23603557,0.025984358,0.13375418,-0.014985798,-0.039999902,0.5830395,0.9500883,-1.0114756,0.028966052,-0.89565915,0.19532375,-2.9842904,-0.0906523,-0.016618496,-0.021079997,0.13352923,-0.2628414,0.2162427,-0.011679026,-0.063973434,0.08020305,0.073674574,0.888064,0.027942061,0.11772005,0.0942856,0.21784797,-0.050436966,0.30051497,0.0016605037,0.34303644,-0.06481207,0.011579695,-0.04839825,0.26632744,0.03954623,-0.00088418135,-0.124597184,0.26594436,0.026669318,-0.0018025454,0.02253119,-0.033746213,-0.10669726,0.08281751,-0.054027587,-0.0026711496,0.13774598,0.088680886,0.12564273,0.08210251,0.30632207,2.9854286,-0.49030527,0.5816066,0.27933478,-0.07169752,0.02154769,0.40386876,0.5074298,0.04482307,-0.09378097,0.054781605,0.14455043,0.32240483,-0.2870707,0.20524406,-0.94675684,-0.07074461,0.18718372
-0.36570254,-0.18017365,0.007438112,-0.25718838,-1.7505816,-0.43989992,-0.08050967,0.06144687,-0.019755015,0.040170796,-0.004492758,0.0131076705,0.008150965,-0.12192057,-0.55462646,0.4181178,-0.21222673,-0.092320375,-0.34361333,0.6359119,0.04097419,-0.06167718,-1.9759352,-0.030863391,-0.00646356,-0.12527303,-0.2944553,-6.28327,-0.5012377,-0.06352376,-0.20612147,-11.484002,-0.21447876,-0.07620907,-0.0568607,-0.37147146,-0.8357856,-0.03060739,-0.1076427,-0.31166083,0.051337402,-0.26033193,-0.051158573,-1.1130265,-0.421337,0.010615433,-0.4433496,-0.5354588,-3.304656,-0.3868313,-0.0655388,0.07133743,-0.061909933,4.0008597,-1.1077836,-0.08524736,-0.0825661,-0.68673617,0.022983728,-0.044980045,-0.31210223,0.00041120735,-0.027085086,-0.19476871,0.57201403,0.1880073,0.0076486166,1.1010354,-0.079864055,-3.6868749,-0.087501325,-0.16198526,0.040887143,-0.40541384,-0.2762785,-0.23643333,-0.029130995,-0.0062875897,-0.08769138,-0.093727864,-0.74919844,0.07033855,-0.0029830842,-0.09059388,0.11830041,-0.012560261,0.12876776,0.02505365,-0.1798393,0.010892471,0.04110282,-0.03207199,-0.7884489,0.053396035,0.002957548,-0.037624862,-0.060484614,0.06530591,0.02794226,-0.4384864,0.06395449,-1.3248656,-0.05828064,-0.05896098,0.011464216,-0.013806949,-0.119968094,-0.15689081,-0.011784674,-0.1884531,-1.1711311,-0.09831388,-1.1406595,-0.8397576,0.040016297,0.024824865,-0.8725257,-0.5508939,-0.4839861,-0.075046495,-0.15013812,-0.12738359,-0.5893285,1.9691864,-0.01915084,0.26817197,-0.0187308,-0.40885833
-0.12608047,-0.03524846,0.01520224,-0.16531666,-0.36967576,0.121649936,-0.084573895,-0.08489314,-0.08578714,0.025779651,-0.0047225356,0.07285276,-0.2303294,0.13747701,-0.20928812,-0.1903025,-0.97560465,-0.091822684,-0.07478298,-0.3976141,0.036548056,0.012225451,0.4397057,0.0123508405,0.06644941,0.010728261,-0.0013436383,-3.6952956,-0.37072167,0.09767584,0.1156445,-0.78773755,0.19682898,0.045833267,-0.447532,-0.9297628,1.1408362,-0.39303377,0.02851831,-0.13394162,-0.06622161,-0.8420496,-0.09771795,-0.090569325,-0.5674912,0.05675865,0.050943464,-0.16129325,-0.47414175,-0.32685214,-0.041602943,0.01418105,-0.5236298,1.0986555,-0.109872766,-0.56094164,-0.06728628,-0.77730644,0.054486062,-0.085175976,-0.1778315,-0.008385216,-0.07588601,0.36493665,-0.5688494,-0.20012476,0.06846533,-2.1163666,-0.1545398,-1.2957398,-0.074408256,0.021550624,0.030799776,-0.09405377,-0.086602986,-0.324249,-0.012741906,0.017453281,-0.009207921,-0.07442408,-0.5562578,-0.10351129,-0.29957142,-0.09953923,-0.19543979,0.025418593,-0.028472416,-0.09223168,-0.19906388,0.065197475,0.028491084,0.043141935,-0.10671045,-0.05352298,0.013799767,-0.0029517082,0.047864057,-0.05781108,-0.06362702,0.4244566,-0.03566281,0.31244138,0.04318262,0.032653924,0.019572457,-0.15380462,0.3679433,0.050150465,-0.0035720225,0.04166108,-0.6029717,-0.49023572,-0.11981516,-0.26617804,-0.013151421,0.040577106,-0.3707039,-0.4847625,-0.20634186,-0.035846952,-0.0030543015,-0.46154281,-0.035145316,0.10414873,0.1722535,-0.18197751,0.035487045,-0.03902376
-0.16143006,-0.112380564,-0.076974064,-0.4795729,-1.4578316,-0.14905582,0.03831871,0.062486127,-0.028404247,0.007751316,0.003100321,0.04117944,0.036952663,-0.07298149,-0.36704752,-2.072573,0.21231112,-0.009209743,-0.4338955,-0.12731932,-0.03797108,-0.07695299,0.023753474,-0.02191145,0.062213436,0.07480363,-0.12300049,-1.4421874,-0.0062157167,-0.016250279,-0.006381373,0.8505464,0.026900584,-0.09837879,0.017858338,0.31143892,-0.6486101,-0.024360774,0.025844522,0.08144844,-0.020890718,0.23830287,-0.099180214,-0.38377807,0.62883776,0.08627669,0.13537039,-0.30825004,-0.8235031,-0.7702565,0.0021212364,-0.08357328,0.12361507,-0.7071176,-0.50825423,0.117029116,0.031776413,0.22989868,-0.03276799,0.042214397,0.05405047,-0.08172801,-0.04312416,0.0588845,0.03193167,-0.20776938,-0.099849515,-1.7806225,0.03297126,-0.26131508,-0.053189028,-0.11405467,-0.0633599,-0.14524138,0.118792556,-0.073180296,0.024532702,-0.071480066,0.038592946,-0.028261816,-0.11737529,-0.06013745,-0.71701485,0.045222193,-0.29302037,0.049181152,-0.104149714,-0.042321987,-0.59966826,-0.10359915,0.03657184,-0.09730065,-0.6176629,-0.018939812,0.0064438535,-0.022153668,-0.057781268,-0.0027245795,-0.046984937,0.034142885,0.07366435,-0.023526505,0.06363881,-0.04651523,-0.08206352,-2.967709,-1.9129473,0.04494374,-0.020997392,-0.0013679833,0.7589301,0.20104212,-0.8668745,-0.45000842,-0.09192544,0.062105436,-0.6876444,-0.9101975,-0.27957505,-0.11071039,0.11291896,0.1068302,-0.43658343,0.13269635,0.07093386,-0.010927559,0.057465117,-0.28875038
-0.025510382,-0.14131187,0.09470817,-0.015543186,0.012874513,0.07087847,0.048804536,0.102964476,-0.07344114,-0.01905151,-0.001296687,-0.046892043,-0.05124576,-0.1524726,0.04573027,0.82313883,-0.4366354,0.058345567,-0.083429635,-0.048549738,0.086822554,-0.051711977,0.4648369,0.012918388,-0.14598978,-0.1826231,-0.018733809,-0.8653853,-0.2139487,-0.007121876,0.056480333,6.6708026,-0.015685646,0.06692809,-0.04130311,-0.33238253,0.53868735,-0.0056860014,-0.09682827,0.30494615,0.029938072,-0.23163152,-0.0013067686,-0.114079244,1.0899752,0.06421093,0.09360961,0.025837172,-0.13183948,0.1897412,-0.07663376,-0.029649517,0.34960645,-1.081404,0.041151628,-0.17818323,0.017445048,0.10893715,-0.046887472,0.058899887,0.26061305,0.026425984,-0.06797228,-0.06982622,0.18797979,-0.37367788,0.07513066,-0.09688124,-0.07794238,-2.9572232,-0.028764663,0.124783605,-0.08263993,-0.0874535,-0.1785312,0.012207508,0.07931522,-0.029493926,-0.077413514,-0.100155905,-0.27566713,0.0020628306,-0.07227725,0.06898427,0.16622725,0.090012595,-0.004486992,-0.032238316,-0.09357772,-0.03239762,-0.078555815,0.00926435,-0.20692275,-0.010170793,0.0010659535,0.003520761,0.08502115,0.027451493,-0.067459054,0.2994503,-0.016857496,0.48218942,0.024085129,-0.09479815,-0.03266286,0.08673097,-0.07336575,-0.21005075,0.052542455,-0.007292473,-0.05187021,-0.10881803,-0.055375807,-0.043300524,-0.0016145975,0.044241518,-0.088629335,-0.11128474,-0.005821228,0.0447818,-0.34897617,-0.19927387,-0.0796338,0.16231436,0.063870214,-0.11455382,0.061473325,-0.062512614
-0.18815397,0.084264405,0.031216249,-0.62796324,-1.0230384,-0.5057141,-0.0616309,-0.32766113,0.036920708,0.059542425,0.0040324116,0.06315276,-0.5027542,0.017470308,-0.46701986,-2.4419308,-0.3268198,-0.018019311,-0.44987732,-0.7748969,0.0038518389,-0.02552917,-0.49598056,-0.10111622,0.07194187,-0.2163287,-0.096576534,-0.29986587,-0.26422882,0.0144401835,-0.2587802,-0.33289385,0.17317857,-0.07579948,0.048762873,-1.9326088,-4.5047793,-0.2816339,-0.080442965,-0.81248,-0.04280404,-1.4073966,-0.050076827,-0.38425234,0.022892049,-0.40895417,-0.63367957,-0.22319156,-1.6958159,-1.1432004,0.072229445,-0.0036195668,-0.29962236,-3.6724527,-0.37187353,-0.64694273,-0.07832134,-1.9798461,-0.026590073,-0.0815898,-0.22885416,0.060124997,0.058948305,-0.051778916,-0.95393145,-0.8780972,-0.05373434,-0.8033533,-0.49170303,-0.42108175,0.04432859,-0.12510939,-0.06986681,-0.22048691,-0.39655003,0.59768677,0.026643513,-0.034246247,-0.06787574,0.0735994,-1.8429686,-0.09653316,-1.0159096,0.06252331,0.1266024,-0.07327708,-0.034509465,-0.077233374,-0.5702744,-0.07456426,-0.09200806,-0.017947959,-0.5453464,-0.09508978,0.0019233243,-0.050384127,0.4158171,0.070972145,-0.055622336,-0.21974407,0.083300985,-0.36786637,-0.07903946,-0.075912915,0.058947384,-0.5040381,-0.14328605,0.14196652,0.07087016,-0.5597046,-6.695065,-1.116263,-1.3919501,-0.16513987,-0.10170137,0.017302187,-0.44012585,-1.2748555,-0.15375659,-0.07430519,-0.020007525,-0.3741639,-0.37516943,-0.18304089,-0.26606086,-0.2103378,0.019410318,-0.2986721
-0.14419276,0.11595801,0.0005965345,-0.09831604,-0.3768367,-0.24503987,0.09548757,-0.098152496,0.012318783,-0.04455472,-0.009523621,-0.061199084,0.035827167,0.020719862,-0.09828008,-0.41132906,0.347805,-0.0016512676,-0.10288712,0.48562083,-0.016419616,0.0023338213,-0.83467895,0.008707329,-0.0048510693,-0.79033345,0.799242,-1.2925111,-0.5040425,0.15198894,-0.11858197,-0.30275476,0.15358439,-0.00056667544,-0.7334141,0.15819909,-1.0673602,-0.30746174,-0.051784284,0.7267293,-0.033641435,-0.49283844,0.03378682,-0.16476566,0.38257846,-0.45684066,-0.03948633,-0.008888263,-0.51152545,-0.23219393,-0.081864305,0.047723565,0.025811482,1.119106,-0.27657616,-0.37149352,0.07143856,-0.6546578,0.49788395,0.0064719636,0.13233384,0.07531385,-0.08848006,0.45387995,-0.35344806,1.0211422,-0.10874053,0.39907926,0.119234204,0.83866286,-0.08694443,-0.70085824,-0.0230492,-0.15486915,0.50778955,0.009121308,0.025258234,-0.086011164,-0.047453728,0.07362094,0.18549177,-0.00812765,-0.14721447,-0.048778363,0.70851094,-0.08078345,-0.09214764,0.08308027,-0.1420046,-0.07819085,0.010788987,0.050755657,-0.13028389,-0.046999414,0.024351174,-0.29805583,0.09000682,0.038841352,-0.05207083,0.1855997,-0.036661066,-0.19917342,-0.031760193,-0.018226914,-0.028366558,0.1390914,0.6591218,-0.46713737,-0.06870259,0.073676206,-0.2888239,-0.31732622,-0.2139628,-0.26696622,-0.10383932,0.024082683,-0.39740348,-0.30130598,-0.008384971,0.041698214,-0.5860359,-0.3396882,-0.0651659,0.53946835,-0.45783046,0.18941157,-0.0849225,-0.03799483
