Heating;Cooling
7.945;5.124
6.04;7.969
4.897;3.82
5.261;7.86
5.773;9.558
5.161;7.257
3.322;1.15
2.845;0
0.407;0
0.384;0
0.448;0
0.508;0
0.545;0
0.573;0
0.601;0
0.708;0
0.992;0
1.334;0
1.616;0
2.092;0
66.204;0
9.57;0
5.084;0
10.044;2.283
9.522;4.494
6.07;7.684
3.778;4.665
2.681;13.127
3.328;17.134
6.159;8.695
6.094;0.39
4.414;0
0.69;0
0.572;0
0.608;0
0.65;0
0.674;0
0.956;0
1.318;0
1.491;0
1.945;0
2.411;0
3.005;0
3.614;0
74.523;0
11.446;0
6.702;0
14.405;0.455
12.495;3.377
6.559;6.931
6.537;2.534
8.039;6.103
9.477;7.272
10.124;4.858
6.714;0.088
4.872;0
0.683;0
0.569;0
0.586;0
0.596;0
0.6;0
0.608;0
0.628;0
0.808;0
1.123;0
1.178;0
1.377;0
1.639;0
62.729;0
9.125;0
4.625;0
10.549;3.993
10.205;8.39
6.825;13.798
5.415;8.013
6.351;13.898
6.829;17.847
7.308;17.992
5.073;3.164
3.091;0
0.564;0
0.507;0
0.57;0
0.62;0
0.656;0
0.691;0
0.801;0
1.354;0
1.518;0
1.739;0
2.196;0
2.485;0
62.885;0
7.824;0
5.001;0.249
12.346;7.931
12.226;13.717
7.939;20.14
5.179;12.787
5.511;18.319
6.841;18.901
7.031;13.163
4.526;3.135
3.141;0
0.622;0
0.565;0
0.619;0
0.671;0
0.717;0
0.755;0
1.127;0
1.521;0
1.669;0
2.034;0
2.429;0
2.61;0
2.46;0
1.483;0
0.835;0
0.731;0
0.676;0
0.607;0
0.591;0
0.586;0
0.584;0
0.579;0
0.606;0
0.666;0
0.692;0
0.765;0
0.981;0
1.154;0
2.203;0
2.867;0
3.193;0
3.839;0
4.701;0
5.388;0
5.702;0
5.699;0
5.179;0
2.949;0
1.221;0
0.864;0
0.807;0
0.777;0
0.762;0
0.802;0
0.861;0
0.984;0
1.098;0
1.34;0
2.277;0
3.246;0
5.008;0
6.481;0
6.88;0
6.791;0
6.816;0
7.194;0
7.773;0
8.508;0
8.91;0
8.991;0
114.058;0
22.088;0
10.035;0
18.238;0
20.387;0
16.612;0.868
14.772;0
15.09;1.107
16.549;2.474
15.869;1.48
10.69;0
7.611;0
1.007;0
0.856;0
0.915;0
1.4;0
2.892;0
3.662;0
4.89;0
5.871;0
6.019;0
5.755;0
5.309;0
5.558;0
101.065;0
13.612;0
6.13;0
11.945;2.246
12.384;4.828
10.003;6.132
10.724;1.18
12.776;5.28
12.117;8.853
10.65;14.956
6.777;5.936
4.722;0.255
0.94;0
0.822;0
0.877;0
1.041;0
1.565;0
2.287;0
2.744;0
3.3;0
4.611;0
5.731;0
6.37;0
6.572;0
94.225;0
15.006;0
8.479;0
13.814;0
13.83;2.403
11.164;8.08
9.395;5.651
9.41;9.645
12.083;8.86
12.806;6.082
8.161;0.417
5.698;0
1.109;0
0.921;0
0.956;0
1.204;0
2.206;0
3.021;0
3.676;0
4.467;0
5.092;0
5.512;0
6.28;0
7.074;0
92.482;0
12.119;0
6.263;0
14.03;1.028
15.255;3.842
11.22;7.011
8.662;6.086
8.911;12.925
9.34;23.878
9.228;8.816
5.9;2.927
3.961;0.102
0.891;0
0.8;0
0.864;0
0.913;0
1.19;0
1.647;0
2.033;0
2.246;0
2.294;0
2.362;0
2.491;0
2.528;0
70.436;0
10.311;0
4.826;0
8.12;2.526
7.387;6.299
5.338;10.392
4.525;5.965
4.923;9.299
5.212;12.536
5.081;10.408
3.963;1.816
3.234;0
0.718;0
0.677;0
0.735;0
0.778;0
0.807;0
0.934;0
1.073;0
1.512;0
1.711;0
2.121;0
2.537;0
2.753;0
2.289;0
1.097;0
0.811;0
0.745;0
0.676;0
0.581;0
0.478;0
0.42;0
0.388;0
0.395;0
0.416;0
0.459;0
0.518;0
0.569;0
0.615;0
0.657;0
0.755;0
0.923;0
0.991;0
1.069;0
1.531;0
2.388;0
2.989;0
3.891;0
2.892;0
1.095;0
0.697;0
0.666;0.267
0.536;0.516
0.437;0.067
0.404;0
0.374;0
0.338;0.003
0.328;0.32
0.338;0.915
0.364;0.486
0.413;0
0.488;0
0.575;0
0.666;0
0.837;0
0.905;0
0.97;0
1.044;0
1.117;0
1.693;0
2.6;0
2.844;0
62.671;0
6.579;0
2.589;7.538
3.935;21.799
1.406;30.248
0.29;38.795
0.286;30.266
0.114;46.484
0.042;49.188
0.032;44.632
0.109;19.998
1.014;0.346
0.141;0
0.254;0
0.378;0
0.48;0
0.546;0
0.6;0
0.683;0
0.755;0
0.731;0
0.79;0
0.925;0
1.479;0
47.466;0
6.689;0
4.715;0.292
11.942;4.269
13.332;7.892
9.855;13.503
7.847;7.364
9.306;14.745
10.961;17.291
10.578;13.256
6.39;5.076
3.801;0
0.668;0
0.566;0
0.644;0
0.72;0
0.922;0
1.664;0
2.604;0
3.244;0
3.867;0
5.108;0
5.96;0
6.091;0
68.138;0
8.666;0
6.532;1.687
15.25;15.753
14.033;20.088
9.297;22.143
6.782;16.993
5.998;33.811
5.471;46.384
4.386;48.214
2.709;32.038
2.347;8.712
0.424;0
0.428;0
0.512;0
0.592;0
0.654;0
0.699;0
0.839;0
0.902;0
1.093;0
1.634;0
2.179;0
2.54;0
49.797;0
5.564;0
4.831;0.607
10.918;10.854
8.952;21.543
5.149;30.996
3.195;16.979
2.274;28.052
1.335;32.654
0.835;25.808
0.822;7.012
1.744;0
0.348;0
0.41;0
0.507;0
0.582;0
0.658;0
0.731;0
0.951;0
1.372;0
2.151;0
2.706;0
3.126;0
3.609;0
58.833;0
9.785;0
8.062;0
17.189;0.395
17.035;2.943
13.575;5.852
10.95;3.593
10.296;12.948
10.592;19.435
10.384;13.883
6.861;1.827
4.136;0
0.825;0
0.693;0
0.753;0
0.816;0
1.073;0
2.114;0
3.178;0
4.279;0
6.346;0
7.348;0
8.224;0
9.245;0
6.719;0
2.122;0
1.042;0
0.922;0
0.863;0
0.809;0
0.766;0
0.731;0
0.701;0
0.682;0.019
0.681;0.555
0.702;0.284
0.752;0
0.972;0
1.287;0
1.502;0
2.233;0
3.645;0
4.457;0
5.619;0
6.515;0
7.111;0
7.313;0
7.194;0
5.835;0
2.844;0
1.524;0
1.193;0
1.082;0
1.048;0
1.055;0
1.057;0
0.982;0
0.923;0
0.933;0
1.03;0
1.432;0
1.791;0
4.181;0
6.274;0
9.074;0
10.006;0
10.209;0
10.971;0
11.964;0
12.335;0
13.042;0
13.476;0
111.674;0
14.048;0
5.68;1.131
16.847;5.558
20.111;8.748
15.928;11.391
13.008;4.166
14.333;9.634
14.053;24.375
13.445;20.651
9.073;3.912
5.542;0.11
1.147;0
0.968;0
1.079;0
1.64;0
3.14;0
4.15;0
5.042;0
5.843;0
6.331;0
7.008;0
7.494;0
7.417;0
89.152;0
14.312;0
9.482;0
15.906;0
16.799;0.878
13.157;3.537
10.811;0.914
13.815;3.381
16.829;4.064
16.553;2.406
12.546;0
9.518;0
1.442;0
1.233;0
2.461;0
4.971;0
7.293;0
8.87;0
9.62;0
10.102;0
10.089;0
10.524;0
10.52;0
10.02;0
101.794;0
13.306;0
7.942;0
20.967;2.203
21.76;4.74
16.062;6.318
14.534;2.818
14.108;7.779
14.093;10.728
16.406;6.087
11.605;0
7.367;0
1.451;0
1.165;0
1.412;0
2.956;0
4.39;0
5.995;0
7.163;0
7.684;0
8.137;0
8.72;0
9.371;0
9.657;0
101.492;0
17.345;0
11.184;0
19.092;0
19.5;0.789
15.008;4.155
12.188;1.977
12.243;8.899
13.735;9.964
13.505;6.216
8.677;0.323
5.856;0
1.233;0
1.052;0
1.091;0
1.441;0
2.097;0
3.246;0
4.016;0
4.921;0
6.087;0
6.637;0
6.94;0
7.159;0
92.257;0
15.041;0
10.093;0
17.642;0
18.761;0.934
14.426;3.704
11.361;1.337
11.887;4.625
12.656;6.303
11.819;4.627
7.168;0.168
4.979;0
0.965;0
0.874;0
0.909;0
0.947;0
1.074;0
1.301;0
1.605;0
2.924;0
3.93;0
4.556;0
5.281;0
5.893;0
5.227;0
3.127;0
1.26;0
1.07;0
0.96;0
0.82;0
0.715;0
0.658;0
0.621;0
0.604;0.499
0.591;1.737
0.582;1.229
0.603;0.095
0.662;0
0.756;0
0.857;0
1.103;0
1.233;0
1.287;0
1.359;0
1.5;0
2.366;0
3.176;0
2.88;0
1.199;0
0.861;0
0.653;0.012
0.487;0.906
0.385;1.41
0.316;1.387
0.255;0.381
0.202;0.055
0.179;0.543
0.164;2.438
0.151;3.791
0.16;2.015
0.204;0.094
0.275;0
0.364;0
0.451;0
0.524;0
0.587;0
0.634;0
0.8;0
0.903;0
0.911;0
0.929;0
0.913;0
28.824;0
2.491;0
0.474;19.178
0.165;51.911
0.043;84.836
0;90.771
0.024;75.671
0;99.312
0;113.42
0;107.245
0;63.495
0.196;18.217
0;0.794
0;0.035
0;0.001
0.007;0
0.09;0
0.126;0
0.18;0
0.243;0
0.29;0
0.335;0
0.375;0
0.384;0
14.916;0
2.018;0
0.273;9.719
0.047;18.005
0.006;26.075
0;53.35
0;55.757
0;50.315
0;36.896
0;23.117
0.189;5.6
1.131;0
0.013;0
0.064;0
0.1;0
0.136;0
0.17;0
0.195;0
0.208;0
0.22;0
0.215;0
0.2;0
0.214;0
0.246;0
14.831;0
2.311;0
0.433;3.545
0.26;9.672
0.034;18.134
0;30.561
0.003;20.794
0.013;31.589
0;33.582
0.004;25.714
0.012;12.551
0.802;0
0.024;0
0.09;0
0.133;0
0.181;0
0.219;0
0.21;0
0.199;0
0.215;0
0.248;0
0.265;0
0.283;0
0.32;0
20.128;0
3.238;0
0.937;0.608
2.086;2.929
3.53;4.094
3.349;8.143
3.404;2.1
3.979;7.9
4.676;8.989
4.838;4.395
4.043;0
4.003;0
0.574;0
0.517;0
0.552;0
0.596;0
0.686;0
1.523;0
1.839;0
2.456;0
3.142;0
3.663;0
4.604;0
4.778;0
53.612;0
5.426;0
2.758;0.36
4.643;3.931
2.779;5.83
0.691;12.212
0.563;7.429
0.323;20.753
0.313;23.749
0.368;13.891
1.128;0.938
1.985;0
0.441;0
0.491;0
0.568;0
0.666;0
0.741;0
1.262;0
2.065;0
2.81;0
3.511;0
4.305;0
5.396;0
5.13;0
3.214;0
1.2;0
0.749;0
0.686;0
0.639;0
0.617;0
0.569;0
0.506;0
0.484;0
0.477;0
0.52;0
0.588;0
0.632;0
0.675;0
0.741;0
0.886;0
0.934;0
1.216;0
1.599;0
1.789;0
1.922;0
1.943;0
2.005;0
2.021;0
1.437;0
0.831;0
0.738;0
0.698;0
0.656;0
0.588;0
0.55;0
0.519;0
0.483;0
0.498;0
0.516;0
0.502;0
0.53;0
0.586;0
0.645;0
0.782;0
0.987;0
1.108;0
1.515;0
2.259;0
2.667;0
3.113;0
3.648;0
3.411;0
62.91;0
5.905;0
1.072;3.678
0.765;8.403
0.68;9.538
0.543;14.739
0.678;7.122
0.425;18.986
0.314;20.915
0.372;12.899
0.891;2.699
1.786;0
0.342;0
0.422;0
0.486;0
0.536;0
0.578;0
0.614;0
0.628;0
0.684;0
0.758;0
0.759;0
0.741;0
0.722;0
39.677;0
4.768;0
1.196;0.46
0.807;4.968
0.54;7.572
0.33;13.381
0.408;8.99
0.288;20.515
0.208;24.023
0.207;17.086
0.787;1.943
1.786;0
0.315;0
0.369;0
0.413;0
0.453;0
0.488;0
0.513;0
0.54;0
0.572;0
0.6;0
0.681;0
0.738;0
0.738;0
36.97;0
4.329;0
0.998;1.102
0.495;7.621
0.303;16.375
0.193;29.297
0.187;21.616
0.106;37.983
0.063;47.223
0.056;48.324
0.088;33.014
1.042;5.201
0.203;0
0.283;0
0.368;0
0.446;0
0.505;0
0.546;0
0.563;0
0.591;0
0.71;0
0.905;0
1.19;0
0.84;0
35.647;0
2.879;0
0.317;6.225
0.082;28.007
0.003;44.198
0;56.975
0;44.918
0;64.42
0;73.64
0;67.766
0;46.638
0.071;10.067
0;0.314
0;0.009
0.007;0
0.127;0
0.203;0
0.259;0
0.293;0
0.319;0
0.341;0
0.363;0
0.389;0
0.395;0
21.635;0
2.888;0
0.62;1.135
0.519;5.227
0.487;7.264
0.338;13.467
0.464;6.502
0.18;18.563
0.078;31.121
0.034;28.604
0.002;19.18
0.483;1.464
0.013;0
0.087;0
0.188;0
0.285;0
0.36;0
0.394;0
0.42;0
0.457;0
0.489;0
0.525;0
0.561;0
0.722;0
0.567;0
0.491;0
0.418;0
0.309;0
0.213;0
0.161;0
0.121;0
0.075;0
0.007;0
0;0
0;1.577
0;1.413
0;0.153
0;0
0.011;0
0.089;0
0.144;0
0.178;0
0.202;0
0.244;0
0.273;0
0.285;0
0.309;0
0.327;0
0.294;0
0.172;0
0.024;0
0;0
0;0
0;0
0;0
0;0.454
0;0.587
0;1.428
0;1.725
0;0.242
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3.158;0
0.099;14.914
0;80.965
0;108.855
0;126.257
0;125.079
0;107.753
0;135.11
0;150.25
0;149.861
0;105.497
0;50.14
0;1.184
0;0.053
0;0.002
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2.452;0
0.275;2.872
0;31.989
0;28.691
0;35.029
0;53.365
0;47.464
0;56.416
0;52.683
0;40.858
0;28.096
0;2.698
0;0.056
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
4.239;0
0.01;11.611
0;69.789
0;77.272
0;84.847
0;92.998
0;85.851
0;108.975
0;124.714
0;104.82
0;59.119
0;7.054
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
4.764;0
0.11;0.872
0;33.807
0;50.439
0;58.742
0;46.394
0;28.591
0;48.554
0;54.131
0;47.546
0;24.212
0;5.957
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
6.723;0
0.204;0.049
0;22.839
0;28.248
0;37.738
0;45.038
0;35.445
0;51.094
0;61.266
0;46.134
0;18.407
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.015;0
0.032;0
0.016;0
0;0
0;0
0;0
0;0.095
0;0
0;0
0;0
0;0
0;0
0;0.728
0;0.732
0;0.076
0;0
0;0
0;0
0;0
0.003;0
0.096;0
0.156;0
0.2;0
0.238;0
0.69;0
0.491;0
27.14;0
1.024;0
0.015;30.404
0;39.005
0;36.632
0;39.932
0;28.098
0;46.818
0;57.185
0;60.421
0;50.491
0.233;25.583
0;0
0;0
0;0
0;0
0;0
0.07;0
0.123;0
0.181;0
0.235;0
0.269;0
0.531;0
0.499;0
23.119;0
0.644;0.284
0;39.586
0;45.697
0;46.985
0;51.816
0;39.697
0;61.38
0;73.53
0;75.913
0;62.142
0;32.466
0;0
0;0
0;0
0;0
0;0
0;0
0.018;0
0.101;0
0.154;0
0.203;0
0.242;0
0.225;0
18.436;0
0.795;0
0;20.029
0;35.292
0;44.917
0;51.366
0;50.163
0;72.769
0;79.889
0;76.881
0;61.603
0;24.913
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
9.723;0
0.577;0.007
0;17.199
0;23.43
0;32.834
0;42.295
0;32.124
0;46.248
0;50.938
0;45.524
0;27.884
0;3.345
0;0
0;0
0;0
0;0
0.011;0
0.109;0
0.147;0
0.158;0
0.183;0
0.23;0
0.274;0
0.263;0
21.875;0
0.907;0
0.003;12.602
0;19.83
0;28.245
0;43.264
0;38.756
0;55.419
0;62.195
0;57.923
0;42.081
0;13.615
0;0
0;0
0;0
0;0
0;0
0.009;0
0.112;0
0.166;0
0.218;0
0.263;0
0.291;0
0.292;0
0.248;0
0.141;0
0.015;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.235
0;0.48
0;0.417
0;0.029
0;0
0;0
0;0
0;0
0;0
0;0
0.007;0
0.097;0
0.149;0
0.176;0
0.162;0
0.105;0
0.017;0
0;0
0;0.618
0;0.959
0;1.113
0;0.176
0;0
0;0.59
0;5.709
0;12.045
0;8.003
0;2.227
0;0.111
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.001;0
0.061;0
0.068;0
5.878;0
0.048;14.269
0;72.76
0;70.094
0;66.217
0;64.909
0;51.078
0;72.713
0;82.12
0;73.395
0;64.087
0;39.782
0;0.032
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3.23;0
0.037;10.901
0;61.047
0;93.423
0;118.101
0;127.028
0;113.382
0;136.166
0;143.572
0;135.246
0;90.922
0;41.014
0;0.986
0;0.046
0;0.002
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1.36;0
0.002;12.196
0;52.521
0;55.438
0;57.219
0;65.097
0;53.793
0;70.661
0;74.037
0;74.381
0;47.203
0;6.798
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3.32;0
0.108;2.5
0;39.55
0;46.781
0;47.706
0;41.362
0;25.825
0;38.411
0;40.355
0;33.729
0;15.456
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3.905;0
0;1.629
0;40.472
0;43.429
0;47.463
0;53.754
0;43.527
0;59.114
0;66.202
0;65.628
0;49.519
0;13.825
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.411
0;0.562
0;0.574
0;0.033
0;0
0;0.008
0;0
0;0
0;0.213
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3.176;0
0.065;0.649
0;36.174
0;36.155
0;41.459
0;40.923
0;27.031
0;58.245
0;58.258
0;45.516
0;30.019
0;2.498
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
10.458;0
0.334;0
0;16.63
0;19.595
0;35.335
0;55.659
0;39.242
0;55.77
0;65.87
0;48.611
0;23.692
0;0.004
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
15.009;0
1.009;0
0;4.609
0;14.023
0;26.714
0;37.581
0;27.017
0;41.68
0;52.286
0;40.299
0;17.782
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
13.168;0
0.799;0
0;5.971
0;18.446
0;19.628
0;27.499
0;27.355
0;44.454
0;39.039
0;27.548
0;8.229
0.064;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
13.834;0
1.041;0
0.003;3.152
0;10.489
0;16.036
0;25.792
0;17.151
0;38.167
0;35.881
0;32.023
0;15.865
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
18.459;0
0.702;0
0;9.316
0;17.66
0;23.895
0;33.235
0;22.503
0;47.895
0;51.934
0;47.681
0;31.401
0;0.821
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.016;0
0.049;0
20.164;0
1.126;0
0;5.879
0;24.827
0;37.682
0;43.937
0;29.479
0;42.541
0;44.576
0;35.603
0;16.329
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
12.455;0
0.27;0
0;34.349
0;51.597
0;54.632
0;58.802
0;49.043
0;69.89
0;86.532
0;88.458
0;63.681
0;30.266
0;0.29
0;0.009
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
6.251;0
0.003;11.611
0;71.693
0;76.789
0;81.555
0;84.112
0;72.819
0;99.756
0;115.808
0;117.313
0;88.876
0;42.74
0;0.534
0;0.023
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1.798;0
0.018;3.292
0;48.702
0;58.71
0;68.946
0;85.525
0;79.473
0;95.689
0;97.31
0;94.478
0;65.118
0;19.297
0;0.463
0;0.024
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;1.238
0;1.203
0;0.165
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1.71;0
0;13.628
0;69.345
0;67.899
0;67.402
0;67.321
0;58.688
0;70.411
0;59.945
0;44.256
0;26.198
0;0.22
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.902;0
0;5.267
0;46.705
0;40.496
0;39.433
0;37.108
0;23.549
0;35.461
0;46.591
0;55.016
0;48.951
0;26.879
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1.175;0
0;5.76
0;47.773
0;54.915
0;63.688
0;64.361
0;53.386
0;75.443
0;74.539
0;66.255
0;41.36
0;11.526
0;0.039
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1.786;0
0;12.16
0;66.926
0;70.635
0;75.692
0;78.339
0;68.318
0;92.153
0;108.363
0;108.661
0;77.859
0;35.108
0;0.373
0;0.018
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.299;0
0;8.914
0;42.08
0;42.139
0;50.92
0;68.183
0;73.516
0;106.068
0;119.852
0;119.826
0;94.987
0;55.929
0;0.674
0;0.037
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.606
0;4.984
0;7.88
0;6.695
0;6.69
0;7.411
0;8.707
0;10.385
0;9.171
0;5.148
0;1.173
0;0.022
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.129
0;2.193
0;5.616
0;8.107
0;10.412
0;13.597
0;6.044
0;0.279
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;10.804
0;44.119
0;89.207
0;90.871
0;95.199
0;95.885
0;84.004
0;106.692
0;115.644
0;114.136
0;83.056
0;42.799
0;0.318
0;0.013
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;2.281
0;34.728
0;82.757
0;94.322
0;116.713
0;119.32
0;107.146
0;129.929
0;135.151
0;125.762
0;91.271
0;49.278
0;0.63
0;0.028
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;5.38
0;46.316
0;99.409
0;128.242
0;116.438
0;117.223
0;111.583
0;128.585
0;133.086
0;142.535
0;109.405
0;49.01
0;0.451
0;0.01
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.043
0;19.275
0;50.647
0;48.21
0;48.935
0;53.364
0;43.738
0;69.784
0;71.481
0;49.598
0;28.631
0;2.381
0;0.02
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;12.087
0;56.548
0;79.153
0;100.731
0;117.909
0;115.799
0;154.762
0;177.106
0;176.044
0;105.359
0;32.572
0;0.568
0;0.038
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.146
0;0.684
0;1.687
0;1.544
0;1.972
0;4.657
0;13.479
0;15.953
0;10.656
0;3.225
0;0.283
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;2.376
0;8.51
0;11.388
0;8.413
0;5.928
0;7.262
0;15.608
0;23.784
0;26.002
0;21.769
0;9.786
0;0.986
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;39.134
0;81.522
0;133.231
0;170.363
0;188.519
0;182.869
0;167.41
0;203.309
0;233.256
0;234.419
0;162.696
0;98.691
0;2.444
0;0.384
0;0.004
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;42.289
0;86.242
0;147.157
0;195.878
0;198.727
0;176.34
0;150.055
0;178.999
0;183.808
0;185.5
0;146.433
0;81.246
0;1.165
0;0.046
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;11.919
0;46.433
0;105.389
0;132.7
0;152.225
0;159.487
0;145.718
0;177.918
0;202.883
0;219.117
0;163.459
0;83.385
0;1.721
0;0.082
0;0.003
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;19.126
0;68.145
0;108.329
0;117.254
0;124.635
0;118.15
0;100.079
0;126.177
0;137.193
0;117.522
0;68.895
0;26.839
0;0.721
0;0.04
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;4.655
0;44.293
0;85.239
0;84.117
0;84.564
0;87.904
0;76.201
0;86.413
0;93.302
0;95.903
0;74.011
0;41.706
0;0.291
0;0.013
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.241
0;1.185
0;1.987
0;3.468
0;4.05
0;5.671
0;5.43
0;2.943
0;0.388
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.086
0;5.041
0;15.235
0;17.028
0;15.591
0;14.896
0;21.822
0;30.864
0;37.024
0;38.674
0;34.995
0;20.925
0;4.485
0;0.056
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;55.764
0;81.606
0;121.083
0;123.069
0;124.895
0;124.735
0;112.215
0;135.273
0;142.587
0;136.75
0;100.719
0;50.307
0;0.355
0;0.017
0;0.001
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;13.971
0;44.423
0;78.738
0;74.699
0;71.621
0;71.179
0;59.192
0;74.027
0;73.501
0;66.754
0;42.637
0;13.452
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.287
0;21.122
0;54.246
0;62.008
0;72.935
0;84.71
0;80.972
0;108.16
0;115.452
0;113.659
0;84.582
0;43.182
0;0.254
0;0.009
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;15.139
0;52.291
0;55.64
0;58.907
0;61.542
0;48.541
0;62.142
0;60.218
0;59.535
0;39.364
0;4.638
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;4.834
0;36.099
0;36.783
0;41.908
0;56.864
0;50.652
0;67.21
0;68.844
0;62.972
0;40.741
0;10.805
0;0.086
0;0.003
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0.619
0;0.662
0;0.052
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
