Cooling,Heating
0,12.07325
0,12.8465
0,13.0295
0,13.066
0,13.0485
0,13.0005
0,13.0045
0,13.00025
0,13.05625
0,50.74875
0,15.39575
0,6.9565
0,10.903
0.093,11.355
0,9.25575
0,9.68175
0,8.6425
0,8.996
0,9.61475
0,9.978
0,17.595
0,0.3065
0,2.14575
0,6.817
0,8.4525
0,9.164
0,9.49175
0,9.4225
0,9.467
0,9.64225
0,9.7725
0,9.7785
0,9.63625
0,47.479
0,11.40275
0,5.72
0.118,6.423
0.668,5.65775
7.885,4.3455
4.367,4.04575
13.826,4.07
17.361,4.57675
6.585,4.9865
0,4.956
0,8.55025
0,0.15975
0,0.25625
0,1.61925
0,3.3775
0,4.686
0,5.44775
0,5.89
0,6.29975
0,6.568
0,6.79025
0,8.07825
0,9.79125
0,47.92725
0,12.071
0,6.3195
0.029,9.43325
0.396,9.802
0,8.3275
0,7.2705
0.672,6.5385
3.675,7.62725
0,8.51725
0,7.43525
0,12.28325
0,0.25675
0,0.722
0,3.66525
0,5.46175
0,6.30875
0,6.95525
0,7.368
0,7.66175
0,7.8015
0,7.87375
0,7.955
0,8.0875
0,46.07125
0,9.96175
0,5.20425
0.055,7.34375
0.497,6.877
0,5.23325
0,5.011
0.711,4.7425
4.038,5.18
0.754,5.42225
0,4.9935
0,7.78975
0,0.10675
0,0.10725
0,0.358
0,1.13675
0,2.08225
0,2.903
0,3.43725
0,3.76525
0,3.90075
0,4.06725
0,4.19875
0,4.2475
0,41.568
0,6.7645
0,3.1
0.084,4.51575
0.626,4.1205
3.708,3.18625
0.103,3.25975
8.09,2.9565
11.909,3.11375
5.625,3.28375
0,3.1615
0,5.119
0,0.06325
0,0.022
0,0.10225
0,0.16375
0,0.35275
0,0.667
0,1.3055
0,1.879
0,2.60325
0,3.08375
0,3.56525
0,4.0865
0,4.52675
0,4.20225
0,2.08625
0,0.206
0,0.012
0,0.0005
0,0
0,0.00125
0,0.00325
0,0.042
0,0.46225
0,2.12425
0,3.95025
0,5.41075
0,6.023
0,6.25225
0,6.103
0,6.07775
0,6.3455
0,6.46325
0,6.51475
0,6.608
0,6.77675
0,6.914
0,6.8685
0,6.30325
0,5.34375
0,4.317
0,3.426
0,2.80925
0,2.30825
0,1.16875
0,1.89675
0,3.43125
0,4.7135
0,5.70625
0,6.49575
0,6.3455
0,7.0245
0,7.949
0,8.46475
0,9.201
0,9.03825
0,9.123
0,9.42725
0,9.56475
0,9.909
0,10.6545
0,48.99175
0,13.10125
0,5.87825
0.024,8.26575
0.334,8.229
0.65,6.239
0.746,5.51325
6.591,5.1455
8.169,6.0305
1.182,6.3895
0,6.45975
0,10.61875
0,0.21225
0,0.71875
0,4.13025
0,6.61775
0,7.1095
0,6.9265
0,7.16
0,7.62
0,8.02325
0,8.5565
0,8.96775
0,9.125
0,46.8125
0,11.043
0,6.104
0.035,8.8835
0.436,8.5765
0,6.91925
0,5.89425
1.395,5.725
7,6.16325
0.757,6.019
0,5.6725
0,9.42375
0,0.201
0,0.355
0,2.48175
0,4.6885
0,5.9755
0,7.0045
0,7.40725
0,7.859
0,8.28275
0,8.599
0,9.0145
0,9.2495
0,47.089
0,11.1045
0,5.97775
0.034,9.5275
0.482,9.1785
0,7.3995
0,6.9355
0,6.694
1.489,6.68
4.014,6.305
0,5.42
0,8.891
0,0.189
0,0.31675
0,2.4435
0,5.14425
0,6.75475
0,7.73125
0,8.30925
0,8.8655
0,9.22275
0,9.715
0,10.27425
0,10.55625
0,48.24275
0,11.4495
0,5.053
0.166,7.31075
2.094,6.5395
22.754,4.5895
11.013,3.83075
13.988,4.21875
11.437,4.98675
1.463,5.312
0,4.65725
0,6.88825
0,0.1505
0,0.16075
0,0.7285
0,2.3635
0,3.61275
0,4.31325
0,4.78725
0,5.0715
0,5.2795
0,5.5
0,5.69125
0,5.884
0,43.183
0,7.7995
0,3.75675
0.088,5.69225
0.73,5.1005
2.269,4.0445
0,4.02275
8.699,3.4615
15.679,3.4065
10.2,3.29475
0,3.091
0,5.1985
0,0.0935
0,0.08075
0,0.259
0,1.32575
0,2.96075
0,3.9585
0,4.67125
0,5.21825
0,5.60975
0,5.8875
0,5.96625
0,5.9985
0,5.85875
0,5.0945
0,3.50775
0,1.6075
0,0.133
0,0.03075
0,0.21875
0,0.748
0,1.49525
0,2.7135
0,3.87725
0,4.554
0,4.97725
0,5.26325
0,5.5465
0,5.99575
0,6.4325
0,6.74125
0,7.0655
0,7.31
0,7.62125
0,7.84575
0,8.0535
0,8.21525
0,7.9645
0,6.1235
0,2.60775
0,0.612
0,0.05225
0,0.00025
0,0
0,0.0005
0,0.04975
0,0.129
0,0.42575
0,2.10125
0,4.0035
0,4.74475
0,5.097
0,5.65275
0,6.47425
0,7.5115
0,8.52875
0,9.395
0,10.05275
0,10.456
0,10.74325
0,10.82475
0,48.8485
0,11.99725
0,4.165
0.091,6.6805
0.423,6.957
0.789,5.585
0,5.75475
0.351,5.879
2.253,6.77425
0,6.803
0,6.75825
0,10.66525
0,0.1775
0,0.2805
0,2.36325
0,4.925
0,6.23575
0,6.805
0,7.05775
0,7.3495
0,7.622
0,7.8455
0,8.35
0,9.1075
0,47.4275
0,10.099
0,4.5415
0.062,7.59875
0.494,7.66475
2.225,5.37425
5.036,4.4225
22.374,4.27075
24.549,4.5545
12.498,4.644
0,4.15075
0,7.36425
0,0.188
0,0.22125
0,1.8665
0,4.53875
0,5.85175
0,6.997
0,7.72325
0,8.298
0,8.718
0,9.11275
0,9.59525
0,9.788
0,47.6575
0,10.405
0,4.19975
0.347,6.89525
9.333,6.099
31.078,3.81375
21.517,2.784
33.49,2.5615
34.417,2.79175
19.689,2.85775
0,2.263
0,3.94175
0,0.11475
0,0.083
0,0.2165
0,1.1995
0,2.6715
0,3.87175
0,4.73375
0,5.603
0,6.41825
0,7.26825
0,7.90475
0,8.0335
0,45.31675
0,8.6595
0,3.57025
0.215,5.31775
5.384,4.3855
26.159,2.87075
18.487,2.1155
30.393,2.12275
26.995,2.51
12.293,2.825
0,2.74225
0,4.0815
0,0.11075
0,0.078
0,0.20575
0,1.09675
0,2.58
0,3.47625
0,3.95525
0,4.86325
0,5.98525
0,6.96925
0,7.59825
0,7.7705
0,44.6725
0,7.702
0,3.34475
1.295,5.99525
14.688,5.774
32.821,3.93625
21.19,2.93875
33.265,2.768
35.882,2.86175
21.946,2.81025
0.017,1.952
0,2.885
0,0.10825
0,0.05425
0,0.12675
0,0.324
0,1.17325
0,2.0285
0,2.722
0,3.144
0,3.4865
0,3.6285
0,3.7445
0,3.855
0,3.959
0,3.542
0,2.45225
0,1.89325
0,1.19475
0,0.61775
0,0.5005
0,0.657
0,1.0355
0,1.704
0,2.492
0,3.10175
0,3.4865
0,3.74325
0,3.835
0,4.024
0,4.35825
0,4.6785
0,4.8165
0,4.90375
0,5.0785
0,5.20275
0,5.25425
0,5.43275
0,5.47025
0,4.93425
0,3.98275
0,2.87875
0,1.88825
0,1.24275
0,1.04675
0,1.24825
0,1.828
0,2.8365
0,4.03175
0,4.8285
0,5.22775
0,5.54075
0,5.7665
0,5.92575
0,6.12025
0,6.26825
0,6.2625
0,6.4615
0,6.78025
0,7.18975
0,7.93975
0,8.6615
0,47.143
0,9.14675
0,2.1935
4.686,3.7915
26.701,3.59475
37.458,2.545
24.237,2.1805
35.174,2.17125
37.402,2.43975
24.028,2.60225
0,2.1905
0,4.52925
0,0.1095
0,0.0775
0,0.205
0,1.22625
0,2.91575
0,4.1675
0,4.52575
0,5.01875
0,5.30075
0,5.04125
0,5.50275
0,6.31325
0,44.2755
0,8.16925
0,4.114
0.07,7.34175
0.619,7.5805
0,5.9325
0,5.216
1.407,4.626
9.788,4.63575
4.898,4.72175
0,4.09175
0,6.2235
0,0.1205
0,0.0975
0,0.35325
0,1.72125
0,3.1885
0,4.02975
0,4.586
0,4.96675
0,5.34
0,5.601
0,5.79475
0,5.965
0,43.163
0,7.133
0,3.3655
0.121,5.99825
0.82,5.63775
10.903,3.814
5.95,3.16175
26.335,2.592
30.598,2.81975
16.416,2.83975
0,2.2785
0,3.6905
0,0.0825
0,0.02925
0,0.11425
0,0.2945
0,1.14875
0,2.20925
0,2.96825
0,3.4945
0,3.95425
0,4.2205
0,4.4355
0,4.635
0,41.29375
0,6.0175
0,2.898
0.133,5.16175
0.889,5.12025
6.549,3.8545
0.903,3.502
10.744,3.2755
13.815,3.629
11.338,3.63675
0,3.1015
0,4.37975
0,0.113
0,0.08275
0,0.221
0,1.2355
0,3.2305
0,4.72875
0,5.745
0,6.47
0,7.07825
0,7.621
0,7.98225
0,8.2105
0,44.91625
0,6.96625
0,3.0095
4.029,5.65
23.835,5.2125
37.817,3.63475
25.555,2.60975
37.126,2.61575
38.996,2.88825
25.906,2.81375
0.15,1.797
0,2.44975
0,0.10875
0,0.0675
0,0.15225
0,0.5065
0,1.90625
0,3.27825
0,4.4195
0,5.07325
0,5.6495
0,6.209
0,6.60575
0,6.8525
0,6.49525
0,3.48275
0,0.73025
0,0.01575
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.006
0,0.039
0,0.119
0,0.394
0,1.15375
0,1.45625
0,1.78225
0,2.21725
0,2.1505
0,2.099
0,2.1755
0,2.2285
0,2.2235
0,1.47225
0,0.33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0225
0,0.297
0,1.24175
0,2.27875
0,2.94925
0,3.52375
0,4.15325
0,4.4255
0,4.63175
0,4.8525
0,5.04
0,5.15475
0,5.332
0,5.55425
0,43.2655
0,7.55525
0,2.54675
0.108,4.70825
2.086,4.845
11.46,4.00025
4,3.6835
19.837,3.28325
19.734,3.50775
11.725,3.67625
0,3.13975
0,4.95
0,0.1045
0,0.0945
0,0.33325
0,2.075
0,4.15
0,5.2825
0,6.08925
0,6.2905
0,6.84575
0,7.6375
0,8.12025
0,8.39025
0,45.42175
0,6.89375
0,2.60625
13.032,4.89775
36.036,4.72
42.945,3.11025
33.811,1.91225
43.63,1.9225
45.525,2.108
33.04,2.10325
1.658,1.4335
0,2.071
0,0.0975
0,0.044
0,0.11825
0,0.30075
0,1.25775
0,1.93875
0,2.3435
0,2.40025
0,2.47825
0,2.72475
0,2.992
0,3.2855
0,38.101
0,4.4925
0,2.4065
0.169,4.386
1.856,4.20075
12.01,2.95525
3.737,2.4945
15.751,2.1835
18.305,2.323
10.733,2.613
0,2.40175
0,2.9305
0,0.05875
0,0.003
0,0.0275
0,0.062
0,0.08625
0,0.1965
0,0.34725
0,0.7045
0,0.87625
0,1.0405
0,1.179
0,1.35575
0,34.58925
0,3.4185
0,1.72425
0.234,3.031
7.919,2.8735
18.863,2.09825
7.344,1.7575
18.106,1.88375
19.926,2.228
11.906,2.509
0,2.18475
0,2.6935
0,0.064
0,0.00325
0,0.0245
0,0.049
0,0.06775
0,0.09125
0,0.18225
0,0.2595
0,0.399
0,0.6825
0,0.92425
0,1.11725
0,33.18075
0,3.14525
0,1.736
0.27,3.19525
8.1,3.12125
18.352,2.35
6.928,1.977
18.026,2.12525
20.136,2.46725
12.754,2.5125
0,2.0005
0,2.6525
0,0.07175
0,0.012
0,0.04825
0,0.083
0,0.154
0,0.399
0,0.95275
0,1.2105
0,1.37925
0,1.66325
0,2.00575
0,2.23775
0,2.087
0,1.591
0,0.74975
0,0.16125
0,0.0315
0,0.00125
0,0
0,0
0,0.004
0,0.0885
0,0.451
0,1.12175
0,1.6355
0,2.0195
0,2.31475
0,2.6165
0,2.8955
0,3.0285
0,3.21
0,3.5745
0,3.84875
0,4.23225
0,4.9085
0,5.29275
0,4.99575
0,3.801
0,2.99725
0,2.02575
0,0.9515
0,0.0375
0,0
0,0
0,0
0,0.01525
0,0.76625
0,2.53425
0,3.85175
0,4.88525
0,5.47075
0,6.045
0,7.3105
0,7.904
0,7.91725
0,8.111
0,8.438
0,8.4755
0,8.46225
0,8.32425
0,45.7275
0,8.18975
0,2.25475
0.267,5.255
11.313,5.6465
25.664,4.071
12.899,3.26625
25.679,3.41875
17.175,4.172
8.995,4.58225
0,3.68725
0,5.606
0,0.0985
0,0.066
0,0.14425
0,1.03425
0,2.998
0,4.246
0,4.735
0,4.797
0,4.8855
0,5.456
0,6.0485
0,6.38775
0,43.174
0,7.1455
0,3.38725
0.111,5.684
0.818,5.75375
1.54,4.86475
0,4.52225
4.996,4.095
11.035,4.00525
6.258,3.66425
0,2.963
0,4.61025
0,0.0685
0,0.02175
0,0.072
0,0.13975
0,0.54625
0,1.40925
0,2.11325
0,2.713
0,3.147
0,3.249
0,3.4525
0,3.58625
0,39.28725
0,5.266
0,2.66425
0.178,5.486
3.501,5.474
16.976,4.18125
3.098,3.88675
9.545,4.5385
9.898,5.29975
3.013,5.4935
0,4.562
0,5.963
0,0.147
0,0.13075
0,0.565
0,2.20025
0,3.611
0,4.54725
