Heating;Cooling
57.8755;0
65.3714;0
48.9123;0
40.32765;0
37.81505;0
37.60145;0
39.72;0
40.36;0
40.429;0
40.562;0
41.2963;0
50.0141;0
56.4503;0
44.6252;0
36.37845;0
26.39615;0
20.89645;0
19.7512;0
15.89075;0
14.14945;0
13.3923;0
17.32645;0
29.40375;0
38.4548;0
56.1305;0
60.9904;0
48.6493;0
41.41065;0
39.32005;0
37.43445;0
40.226;0
41.488;0
41.972;0
42.842;0
44.6023;0
54.7041;0
62.2093;0
52.5702;0
47.10545;0
34.63615;0
25.66445;0
22.7142;0
18.59475;0
16.32045;0
14.0463;0
14.15445;0
23.13375;0
36.7568;0
56.9955;0
64.1804;0
51.8753;0
43.81565;0
42.02405;0
40.74645;0
42.466;0
43.972;0
44.874;0
45.943;0
48.9833;0
59.2391;0
65.6203;0
53.3822;0
46.54645;0
32.42815;0
24.30445;0
21.6962;0
14.38575;0
11.47645;0
12.0633;0
15.32145;0
23.31975;0
35.8738;0
53.9475;0
61.6844;0
51.2653;0
43.10765;0
40.64505;0
39.15245;0
41.508;0
42.174;0
42.658;0
43.532;0
46.4733;0
57.0111;0
64.0123;0
51.3112;0
45.39245;0
31.42915;0
21.40045;0
17.0822;0
11.42075;0.047
8.11345;0.167
6.8593;0.006
11.76845;0
24.37675;0
35.0588;0
52.4055;0
57.9094;0
42.4933;0
34.98865;0
33.15105;0
32.23745;0
33.55;0
34.047;0
34.035;0
33.907;0
35.5223;0
45.3311;0
51.9973;0
40.1492;0
36.45445;0
31.54715;0
33.89445;0
37.4112;0
31.53175;0
29.65245;0
28.1853;0
33.68245;0
38.18175;0
41.0208;0
56.5445;0
61.4944;0
44.3003;0
36.92165;0
33.83905;0
31.66945;0
32.484;0
31.987;0
31.644;0
31.646;0
33.2313;0
42.7831;0
48.7243;0
36.0112;0
28.80945;0
24.08915;0
18.88245;0
16.5402;0
11.29775;0
9.13845;0
7.8443;0
8.89945;0
17.13275;0
27.3898;0
46.3425;0
52.2434;0
39.0243;0
29.79365;0
26.35905;0
24.20645;0
25.407;0
26.029;0
26.575;0
26.824;0
28.6413;0
41.6511;0
52.2143;0
40.7342;0
36.35245;0
29.93415;0
30.96645;0
35.2422;0
28.74175;0
21.44445;0
15.7683;0
23.76045;0
34.84775;0
39.4358;0
55.5315;0
59.9344;0
42.0503;0
34.25065;0
31.11905;0
28.74445;0
30.202;0
30.969;0
31.269;0
31.192;0
32.6353;0
42.3601;0
48.9193;0
37.0492;0
29.73745;0
24.62815;0
25.44045;0
29.2272;0
20.81575;0
18.51345;0
17.6103;0
23.70345;0
28.18475;0
30.9788;0
45.8025;0
50.0514;0
36.0023;0
26.64665;0
23.31605;0
20.90545;0
21.875;0
22.563;0
22.611;0
22.404;0
23.9813;0
33.7881;0
40.1433;0
27.6292;0
20.76645;0
17.37515;0
20.02545;0
23.2542;0
15.55475;0
13.78545;0
12.4093;0
16.41645;0
21.51075;0
24.2528;0
39.6585;0
44.7274;0
31.8053;0
22.63665;0
19.30105;0
16.50345;0
16.828;0
17.943;0
19.047;0
20.242;0
22.5833;0
33.2021;0
40.8283;0
28.4952;0
22.11445;0
15.52315;0
10.86245;0
11.2122;0
7.67275;0
6.64445;0
6.6423;0
8.57645;0
13.22975;0
22.7878;0
40.4875;0
47.2714;0
36.6413;0
28.31165;0
25.21605;0
22.00145;0
22.264;0
23.286;0
23.565;0
23.606;0
25.3653;0
35.5431;0
42.3173;0
28.9682;0
25.26545;0
19.64615;0
19.18645;0
22.5952;0
19.90675;0
16.71545;0
13.0803;0
14.60345;0
19.86275;0
26.0128;0
42.1035;0
48.3384;0
32.5443;0
26.01865;0
24.70905;0
23.28445;0
25.533;0
25.542;0
25.73;0
26.343;0
28.2373;0
38.8271;0
47.0733;0
35.8172;0
31.67545;0
24.71915;0
24.31445;0
24.2742;0
15.88775;0
12.42245;0
10.5163;0
14.03345;0
22.93575;0
31.0158;0
49.5775;0
56.6714;0
41.5813;0
33.60365;0
31.14805;0
27.83445;0
27.235;0
27.477;0
28.039;0
28.521;0
31.0333;0
41.5301;0
48.1293;0
35.5532;0
28.80545;0
25.92915;0
27.24845;0
29.9792;0
21.52875;0
16.99845;0
15.0693;0
18.89345;0
24.20375;0
30.7868;0
48.7605;0
55.5474;0
42.1603;0
32.58865;0
29.44005;0
27.83045;0
29.88;0
30.551;0
31.24;0
31.825;0
33.6723;0
44.0521;0
50.8033;0
38.7172;0
34.64745;0
29.15815;0
30.67445;0
33.9522;0
27.39875;0
24.95045;0
23.3743;0
22.45445;0
23.72475;0
31.4328;0
50.8395;0
56.8654;0
40.2853;0
33.59765;0
31.55505;0
30.64045;0
32.692;0
33.798;0
34.728;0
34.982;0
37.2543;0
47.9721;0
54.8063;0
42.7162;0
33.20145;0
23.69415;0
19.11845;0
15.1362;0
9.70075;0
7.98045;0
8.9783;0
13.67045;0
22.80975;0
28.3998;0
45.5055;0
51.4234;0
38.6093;0
29.53465;0
26.11205;0
23.91945;0
25.113;0
25.751;0
25.88;0
25.861;0
27.5793;0
37.5341;0
44.2743;0
32.4022;0
25.26445;0
20.71615;0
22.06645;0
22.4362;0
16.38675;0
15.41445;0
11.6713;0
13.29545;0
16.24675;0
22.9398;0
41.5675;0
47.7194;0
35.4803;0
28.43365;0
26.74805;0
24.70745;0
25.784;0
26.675;0
27.463;0
27.846;0
29.6233;0
39.2401;0
45.4963;0
31.6562;0
24.32645;0
19.06915;0
16.85745;0
16.7662;0
13.43975;0
13.73945;0
14.2913;0
17.18545;0
21.88875;0
27.1258;0
41.7005;0
47.1104;0
35.5713;0
26.94865;0
24.54605;0
22.89045;0
24.179;0
25.174;0
25.589;0
26.088;0
28.0513;0
38.2011;0
44.9513;0
31.1822;0
25.41745;0
15.04815;0
11.57445;0
11.3852;0
6.83275;0
4.58145;0
6.4713;0
8.94045;0
12.72475;0
20.9998;0
38.4615;0
44.3824;0
30.0013;0
22.33365;0
20.28605;0
18.90045;0
21.053;0
23.871;0
25.941;0
27.431;0
29.9543;0
40.3921;0
47.0743;0
34.6172;0
28.92345;0
17.37815;0
16.06145;0
21.1022;0
17.26275;0
17.43845;0
16.4883;0
23.35945;0
28.80175;0
31.9538;0
48.3325;0
53.8124;0
37.3773;0
30.32665;0
27.74305;0
25.88245;0
27.034;0
27.348;0
27.549;0
27.66;0
29.3453;0
39.9521;0
47.9663;0
36.1452;0
26.46145;0
18.86315;0
23.52245;0
27.9232;0
14.23175;0
9.59345;0
7.0803;0
7.34645;0
12.78175;0
24.2338;0
45.2235;0
53.0024;0
40.5053;0
32.78965;0
29.92005;0
27.83345;0
29.998;0
31.418;0
32.411;0
33.007;0
35.0563;0
45.5211;0
52.0623;0
39.7942;0
32.82445;0
19.38815;0
12.61045;0
12.8432;0
8.70975;0
6.25345;0
4.9453;0
5.48445;0
7.32875;0
16.1028;0
37.7925;0
45.7594;0
31.6723;0
24.86465;0
22.88605;0
21.00945;0
22.116;0
23.905;0
25.779;0
27.362;0
30.6723;0
41.8291;0
48.3633;0
36.3192;0
26.96945;0
16.12715;0
12.08145;0
11.3912;0
7.22375;0
5.32045;0
4.1943;0
5.25245;0
10.57575;0
20.3818;0
38.6615;0
45.3114;0
34.1373;0
26.67265;0
24.66805;0
22.56745;0
22.975;0
23.536;0
25.344;0
27.918;0
31.5533;0
42.5111;0
49.1523;0
36.7062;0
26.61645;0
14.42015;0
9.74645;0
11.8352;0
8.56075;0
6.51845;0
5.1443;0
5.35345;0
7.00275;0
14.0448;0
34.9025;0
42.8334;0
31.4323;0
23.25065;0
20.79805;0
18.67645;0
19.05;0
19.651;0
20.154;0
20.471;0
22.0703;0
31.8861;0
38.4993;0
25.6382;0
19.52345;0
15.47415;0
16.35145;0
19.7722;0
15.36175;0
13.17545;0
12.7563;0
14.47445;0
17.69175;0
23.0438;0
37.9855;0
43.4664;0
32.0233;0
22.99765;0
19.97505;0
17.71145;0
18.27;0
19.017;0
19.232;0
19.603;0
21.4703;0
31.3561;0
38.2983;0
25.2882;0
21.96845;0
16.58715;0
16.00245;0
18.8322;0
16.29675;0
13.84445;0
12.7813;0
14.32745;0
18.42375;0
24.5288;0
40.1365;0
45.6324;0
31.1833;0
23.43765;0
20.69805;0
18.35145;0
18.799;0
19.17;0
19.681;0
20.354;0
22.8673;0
34.3341;0
42.3953;0
30.1192;0
21.98245;0
8.91615;0
5.47245;0
9.2772;0
6.76475;0
5.15645;0
4.2533;0
4.93845;0
6.60175;0
12.7858;0
34.8985;0
43.2214;0
29.5163;0
21.87665;0
19.94005;0
18.34945;0
19.096;0
19.207;0
19.963;0
20.277;0
21.0043;0
31.8201;0
40.2293;0
28.7682;0
21.53145;0
18.15715;0
21.56745;0
25.8882;0
17.81675;0
15.32845;0
12.7883;0
13.90945;0
18.80475;0
23.9688;0
40.7935;0
46.5274;0
34.4763;0
26.41165;0
23.52005;0
21.19145;0
22.029;0
22.959;0
23.479;0
23.857;0
25.6923;0
35.6881;0
42.3673;0
29.9122;0
24.56045;0
17.04815;0
17.61745;0
18.8362;0
12.50575;0
9.37445;0
5.1773;0
5.36645;0
9.57775;0
18.8638;0
37.7015;0
43.9224;0
29.4603;0
22.51265;0
20.82305;0
18.72745;0
19.554;0
20.509;0
21.204;0
21.83;0
23.7763;0
33.8491;0
40.6463;0
28.3632;0
20.09545;0
14.47115;0
17.34545;0
21.3072;0
14.38175;0
12.15945;0
10.7883;0
13.59445;0
16.41175;0
21.6268;0
39.9785;0
46.8104;0
35.0793;0
27.71265;0
26.14705;0
25.38045;0
27.508;0
29.196;0
30.535;0
31.283;0
33.8133;0
44.1711;0
50.9873;0
38.1262;0
25.35545;0
11.93815;0
8.01445;0
10.9982;0
7.97275;0
6.04145;0
4.8203;0
5.24345;0
6.71475;0
12.6748;0
33.3405;0
42.2074;0
32.2563;0
24.76765;0
22.25705;0
20.49745;0
22.32;0
24.567;0
25.508;0
26.7;0
29.5183;0
39.9301;0
46.7983;0
32.8002;0
20.82945;0
11.28515;0
8.07245;0
9.0432;0
5.68275;0
3.38345;0
2.0783;0
2.60045;0
4.18375;0
11.9718;0
28.9665;0
35.8744;0
25.5433;0
17.13465;0
14.57905;0
12.28845;0
11.125;0
11.598;0
12.263;0
11.883;0
13.2603;0
23.2051;0
29.8213;0
17.4542;0
14.79945;0
8.96915;0
7.02345;0
10.0042;0
8.12275;0
5.82245;0
4.7813;0
7.25445;0
11.07275;0
18.3138;0
34.3865;0
40.5254;0
26.9933;0
18.73065;0
16.74605;0
14.94945;0
14.438;0
15.084;0
15.593;0
16.028;0
17.9173;0
28.1651;0
35.2393;0
22.9792;0
19.33845;0
12.75215;0
11.54845;0
13.1822;0
11.66275;0
9.15345;0
6.3583;0
7.36045;0
11.94575;0
19.2508;0
37.6775;0
45.1714;0
31.9693;0
25.46265;0
24.01305;0
22.05645;0
23.242;0
24.611;0
24.508;0
25.543;0
28.9323;0
39.7771;0
46.8333;0
33.6242;0
20.08545;0
7.37315;0
5.81745;0
9.7892;0
7.12575;0
4.87445;0.12
3.8253;0.025
4.34645;0
5.84875;0
11.7468;0
29.5895;0
38.3484;0
29.0543;0
21.34065;0
18.75705;0
16.33045;0
15.473;0
15.241;0
14.768;0
14.637;0
16.5353;0
26.8691;0
34.0333;0
21.8642;0
17.78545;0
12.00015;0
12.74245;0
15.3282;0
10.87275;0
8.51545;0
6.5183;0
7.18545;0
13.26375;0
18.8868;0
35.2235;0
40.2354;0
25.7223;0
17.33065;0
15.16205;0
12.61445;0
11.948;0
12.424;0
12.363;0
12.466;0
14.2923;0
24.1961;0
30.9123;0
18.7012;0
12.22945;0
8.71515;0
10.00945;0
13.0192;0
8.02775;0
6.38045;0
5.6243;0
6.98045;0
12.74375;0
18.3588;0
34.3335;0
39.8314;0
27.7053;0
18.69465;0
15.60905;0
12.93745;0
11.74;0
11.615;0
11.783;0
12.139;0
14.2703;0
24.7671;0
31.7313;0
19.3532;0
12.94245;0
9.61215;0
10.94245;0
14.0772;0
9.00575;0
7.38245;0
6.4853;0
7.72245;0
13.18475;0
18.5118;0
35.3165;0
41.0744;0
29.3963;0
20.77265;0
17.87505;0
15.73445;0
15.914;0
16.732;0
16.574;0
16.32;0
18.3453;0
28.8231;0
35.7103;0
22.1532;0
15.79545;0
11.83415;0
11.88745;0
15.8632;0
12.31075;0
9.99445;0
9.3443;0
10.93945;0
13.91675;0
19.8338;0
35.4925;0
40.9434;0
29.5273;0
20.84065;0
17.96205;0
15.52945;0
15.131;0
15.944;0
16.995;0
17.716;0
20.3043;0
31.7521;0
39.1343;0
25.4862;0
21.15345;0
15.91315;0
15.20745;0
17.4542;0
12.88275;0
9.57845;0
8.2903;0
9.46245;0
13.63175;0
21.0428;0
37.9005;0
44.4164;0
31.3363;0
24.12065;0
22.32205;0
22.43645;0
24.081;0
24.458;0
24.858;0
25.466;0
27.0663;0
36.8101;0
43.0083;0
29.6382;0
21.14945;0
10.93115;0
8.30245;0
10.8852;0
8.25575;0
6.56445;0
5.6783;0
7.49445;0
12.58775;0
21.1028;0
39.0285;0
44.8764;0
30.0843;0
22.32965;0
20.81305;0
19.94345;0
21.076;0
21.699;0
21.263;0
21.045;0
23.8013;0
34.8801;0
42.0723;0
29.0792;0
19.81045;0
15.54115;0
17.27345;0
21.1642;0
15.70175;0
14.06545;0
12.0253;0
13.67745;0
17.52075;0
20.7158;0
37.1185;0
42.4304;0
30.1423;0
21.19465;0
18.47305;0
16.54345;0
16.831;0
17.687;0
18.592;0
19.061;0
20.4313;0
30.5111;0
37.1853;0
24.1442;0
19.71545;0
13.70615;0
14.20145;0
16.1982;0
12.20675;0
11.98645;0
13.4453;0
17.64645;0
24.13875;0
28.8258;0
46.4815;0
51.9644;0
35.5483;0
28.09665;0
25.59405;0
23.77445;0
25.537;0
27.27;0
28.384;0
28.924;0
31.3893;0
41.7661;0
48.3133;0
34.0582;0
20.06845;0
8.93015;0
7.83145;0
10.9392;0
8.56875;0
7.32245;0
6.2413;0
6.65645;0
10.10875;0
21.1138;0
41.5595;0
49.5174;0
37.7313;0
29.84365;0
27.86505;0
25.14345;0
25.484;0
26.762;0
26.154;0
25.276;0
26.7683;0
36.0631;0
44.2153;0
31.8122;0
20.57845;0
11.40515;0
8.25645;0
10.4592;0
8.72975;0
7.84145;0
7.6863;0
10.18945;0
15.54075;0
22.0768;0
43.1995;0
51.9854;0
38.9223;0
29.91965;0
27.52805;0
26.47445;0
