Time,borFie.TBorAve
4.18248e+08,284.53925
4.182516e+08,284.5329
4.182552e+08,284.5282
4.182588e+08,284.52457
4.182624e+08,284.52167
4.18266e+08,284.51917
4.182696e+08,284.51666
4.182732e+08,284.51382
4.182768e+08,284.5101
4.182804e+08,284.50577
4.18284e+08,284.501
4.182876e+08,284.4482
4.182912e+08,284.37598
4.182948e+08,284.39883
4.182984e+08,284.414
4.18302e+08,284.4248
4.183056e+08,284.45294
4.183092e+08,284.48068
4.183128e+08,284.49533
4.183164e+08,284.5131
4.1832e+08,284.52393
4.183236e+08,284.5205
4.183272e+08,284.50916
4.183308e+08,284.50348
4.183344e+08,284.50238
4.18338e+08,284.50204
4.183416e+08,284.5019
4.183452e+08,284.50177
4.183488e+08,284.50174
4.183524e+08,284.50174
4.18356e+08,284.50168
4.183596e+08,284.50143
4.183632e+08,284.50095
4.183668e+08,284.50034
4.183704e+08,284.4992
4.18374e+08,284.455
4.183776e+08,284.39206
4.183812e+08,284.41193
4.183848e+08,284.43222
4.183884e+08,284.45786
4.18392e+08,284.4953
4.183956e+08,284.53152
4.183992e+08,284.55704
4.184028e+08,284.58774
4.184064e+08,284.61255
4.1841e+08,284.61804
4.184136e+08,284.59918
4.184172e+08,284.57614
4.184208e+08,284.5612
4.184244e+08,284.551
4.18428e+08,284.5437
4.184316e+08,284.53827
4.184352e+08,284.53406
4.184388e+08,284.53067
4.184424e+08,284.52774
4.18446e+08,284.52484
4.184496e+08,284.52164
4.184532e+08,284.51764
4.184568e+08,284.5133
4.184604e+08,284.46564
4.18464e+08,284.40073
4.184676e+08,284.42282
4.184712e+08,284.44818
4.184748e+08,284.4859
4.184784e+08,284.53613
4.18482e+08,284.58228
4.184856e+08,284.60837
4.184892e+08,284.63193
4.184928e+08,284.6439
4.184964e+08,284.63998
4.185e+08,284.62027
4.185036e+08,284.59576
4.185072e+08,284.57956
4.185108e+08,284.5683
4.185144e+08,284.56006
4.18518e+08,284.55374
4.185216e+08,284.5487
4.185252e+08,284.54453
4.185288e+08,284.5407
4.185324e+08,284.53668
4.18536e+08,284.532
4.185396e+08,284.52698
4.185432e+08,284.52216
4.185468e+08,284.5179
4.185504e+08,284.5158
4.18554e+08,284.5166
4.185576e+08,284.5183
4.185612e+08,284.51944
4.185648e+08,284.52005
4.185684e+08,284.5204
4.18572e+08,284.5205
4.185756e+08,284.52054
4.185792e+08,284.52048
4.185828e+08,284.5204
4.185864e+08,284.52026
4.1859e+08,284.52014
4.185936e+08,284.52
4.185972e+08,284.5198
4.186008e+08,284.51956
4.186044e+08,284.51886
4.18608e+08,284.5163
4.186116e+08,284.51157
4.186152e+08,284.50668
4.186188e+08,284.50125
4.186224e+08,284.49512
4.18626e+08,284.48895
4.186296e+08,284.4836
4.186332e+08,284.47974
4.186368e+08,284.47934
4.186404e+08,284.48395
4.18644e+08,284.49033
4.186476e+08,284.49527
4.186512e+08,284.4988
4.186548e+08,284.5014
4.186584e+08,284.50336
4.18662e+08,284.50488
4.186656e+08,284.5061
4.186692e+08,284.5071
4.186728e+08,284.50784
4.186764e+08,284.50745
4.1868e+08,284.50436
4.186836e+08,284.49838
4.186872e+08,284.49017
4.186908e+08,284.4813
4.186944e+08,284.47354
4.18698e+08,284.4674
4.187016e+08,284.462
4.187052e+08,284.45633
4.187088e+08,284.44998
4.187124e+08,284.44315
4.18716e+08,284.43686
4.187196e+08,284.37155
4.187232e+08,284.28238
4.187268e+08,284.31638
4.187304e+08,284.34454
4.18734e+08,284.35287
4.187376e+08,284.3591
4.187412e+08,284.36795
4.187448e+08,284.37708
4.187484e+08,284.39105
4.18752e+08,284.40228
4.187556e+08,284.40723
4.187592e+08,284.41064
4.187628e+08,284.4189
4.187664e+08,284.43106
4.1877e+08,284.44058
4.187736e+08,284.4477
4.187772e+08,284.45294
4.187808e+08,284.45526
4.187844e+08,284.454
4.18788e+08,284.45065
4.187916e+08,284.4463
4.187952e+08,284.44284
4.187988e+08,284.4409
4.188024e+08,284.43982
4.18806e+08,284.38123
4.188096e+08,284.29926
4.188132e+08,284.33224
4.188168e+08,284.36346
4.188204e+08,284.3921
4.18824e+08,284.42358
4.188276e+08,284.44427
4.188312e+08,284.4524
4.188348e+08,284.47543
4.188384e+08,284.50616
4.18842e+08,284.52682
4.188456e+08,284.52484
4.188492e+08,284.51135
4.188528e+08,284.50397
4.188564e+08,284.4997
4.1886e+08,284.49704
4.188636e+08,284.49524
4.188672e+08,284.49374
4.188708e+08,284.49112
