Time,borFie.TBorAve
734400,283.66916
738000,283.6786
741600,283.68567
745200,283.6876
748800,283.68243
752400,283.67175
756000,283.65976
759600,283.64917
763200,283.63904
766800,283.62903
770400,283.61978
774000,283.611
777600,283.60242
781200,283.5947
784800,283.58862
788400,283.58392
792000,283.58057
795600,283.579
799200,283.5792
802800,283.58002
806400,283.5809
810000,283.58298
813600,283.58826
817200,283.59665
820800,283.60577
824400,283.61407
828000,283.6212
831600,283.62634
835200,283.62915
838800,283.6306
842400,283.6326
846000,283.63632
849600,283.64258
853200,283.65118
856800,283.66052
860400,283.6689
864000,283.67453
867600,283.6764
871200,283.67603
874800,283.67532
878400,283.67444
882000,283.6733
885600,283.67273
889200,283.5831
892800,283.45026
896400,283.50058
900000,283.56265
903600,283.59973
907200,283.62973
910800,283.6572
914400,283.68002
918000,283.7037
921600,283.71994
925200,283.72586
928800,283.71484
932400,283.71783
936000,283.76593
939600,283.79596
943200,283.80252
946800,283.79626
950400,283.7862
954000,283.77493
957600,283.7641
961200,283.75427
964800,283.7456
968400,283.7378
972000,283.73
975600,283.63385
979200,283.4972
982800,283.54233
986400,283.59842
990000,283.6345
993600,283.6648
997200,283.69193
1000800,283.7134
1004400,283.72867
1008000,283.7376
1011600,283.74323
1015200,283.73788
1018800,283.74353
1022400,283.78888
1026000,283.8198
1029600,283.8318
1033200,283.83072
1036800,283.82565
1040400,283.8202
1044000,283.81506
1047600,283.80966
1051200,283.80493
1054800,283.80307
1058400,283.8053
1062000,283.72223
1065600,283.59738
1069200,283.64624
1072800,283.69733
1076400,283.72824
1080000,283.7531
1083600,283.7747
1087200,283.7916
1090800,283.80737
1094400,283.81943
1098000,283.82608
1101600,283.82416
1105200,283.8287
1108800,283.86124
1112400,283.88635
1116000,283.90347
1119600,283.91266
1123200,283.9163
1126800,283.91815
1130400,283.9198
1134000,283.92053
1137600,283.91904
1141200,283.9156
1144800,283.91104
1148400,283.81863
1152000,283.6851
1155600,283.72467
1159200,283.76602
1162800,283.7874
1166400,283.80496
1170000,283.82144
1173600,283.83542
1177200,283.84763
1180800,283.8529
1184400,283.8518
1188000,283.8448
1191600,283.8472
1195200,283.8812
1198800,283.90527
1202400,283.91653
1206000,283.9171
1209600,283.91266
1213200,283.90735
1216800,283.90274
1220400,283.89847
1224000,283.89352
1227600,283.88736
1231200,283.88153
1234800,283.79218
1238400,283.66446
1242000,283.70786
1245600,283.75076
1249200,283.7713
1252800,283.78754
1256400,283.80258
1260000,283.81384
1263600,283.82166
1267200,283.82446
1270800,283.82587
1274400,283.82193
1278000,283.82715
1281600,283.86533
1285200,283.89084
1288800,283.89972
1292400,283.89734
1296000,283.89166
1299600,283.88504
1303200,283.87787
1306800,283.87122
1310400,283.8654
1314000,283.8594
1317600,283.8529
1321200,283.84586
1324800,283.83795
1328400,283.8319
1332000,283.83743
1335600,283.8563
1339200,283.87708
1342800,283.89432
1346400,283.90408
1350000,283.90543
1353600,283.89798
1357200,283.88315
1360800,283.86606
1364400,283.8476
1368000,283.8289
1371600,283.81177
1375200,283.7971
1378800,283.78513
1382400,283.77557
1386000,283.76688
1389600,283.7574
1393200,283.74695
1396800,283.7368
1400400,283.72775
1404000,283.71994
1407600,283.7133
1411200,283.70767
1414800,283.70572
1418400,283.71524
1422000,283.7334
1425600,283.74457
1429200,283.74823
1432800,283.749
1436400,283.7474
1440000,283.74225
1443600,283.73267
1447200,283.72202
1450800,283.71176
1454400,283.7005
1458000,283.68835
1461600,283.67676
1465200,283.66684
1468800,283.65933
1472400,283.6534
1476000,283.64847
1479600,283.64502
1483200,283.64246
1486800,283.64017
1490400,283.63812
1494000,283.54868
1497600,283.41922
1501200,283.47382
1504800,283.53973
1508400,283.5772
1512000,283.6075
1515600,283.63553
1519200,283.65915
1522800,283.68445
1526400,283.7062
1530000,283.7213
1533600,283.72098
1537200,283.72977
1540800,283.77533
1544400,283.81018
1548000,283.83304
1551600,283.84387
1555200,283.8465
1558800,283.8463
1562400,283.84595
1566000,283.84598
1569600,283.84595
1573200,283.84586
1576800,283.8458
1580400,283.7556
1584000,283.62137
1587600,283.66452
1591200,283.71365
1594800,283.7457
1598400,283.7718
1602000,283.7932
1605600,283.80936
1609200,283.8253
1612800,283.83813
1616400,283.84415
1620000,283.83975
1623600,283.84097
1627200,283.87112
1630800,283.89386
1634400,283.90668
1638000,283.90814
1641600,283.90225
1645200,283.89377
1648800,283.88412
1652400,283.8745
1656000,283.8657
1659600,283.85718
1663200,283.84857
1666800,283.75134
1670400,283.61325
1674000,283.65533
1677600,283.70398
1681200,283.73267
1684800,283.76202
1688400,283.7944
1692000,283.8204
1695600,283.84586
1699200,283.85757
1702800,283.85706
1706400,283.85138
1710000,283.85452
1713600,283.88382
1717200,283.90628
1720800,283.9199
1724400,283.92334
1728000,283.91977
1731600,283.91293
1735200,283.90445
1738800,283.89532
1742400,283.8863
1746000,283.87878
1749600,283.87387
1753200,283.78482
1756800,283.65686
1760400,283.70108
1764000,283.74545
1767600,283.76904
1771200,283.78812
1774800,283.80334
1778400,283.81415
1782000,283.82388
1785600,283.83017
1789200,283.83444
1792800,283.83463
1796400,283.8422
1800000,283.87567
1803600,283.90094
1807200,283.91647
1810800,283.92184
1814400,283.92047
1818000,283.9159
1821600,283.90976
1825200,283.90305
1828800,283.89606
1832400,283.88904
1836000,283.882
1839600,283.78763
1843200,283.65298
1846800,283.693
1850400,283.73636
1854000,283.75894
1857600,283.7804
1861200,283.80246
1864800,283.81717
1868400,283.82858
1872000,283.83478
1875600,283.83655
1879200,283.83453
1882800,283.84143
1886400,283.87537
1890000,283.90063
1893600,283.91568
1897200,283.92197
1900800,283.92468
1904400,283.92645
1908000,283.9279
1911600,283.92868
1915200,283.92874
1918800,283.9277
1922400,283.92532
1926000,283.9211
1929600,283.91498
1933200,283.9089
1936800,283.90787
1940400,283.91486
1944000,283.92834
1947600,283.94562
1951200,283.96127
1954800,283.97028
1958400,283.9697
1962000,283.96005
1965600,283.9468
1969200,283.93375
1972800,283.92218
1976400,283.911
1980000,283.89935
1983600,283.88837
1987200,283.8787
1990800,283.8689
1994400,283.85806
1998000,283.84763
2001600,283.83865
2005200,283.82965
2008800,283.81866
2012400,283.8065
2016000,283.79425
2019600,283.787
2023200,283.79468
2026800,283.8147
2030400,283.8339
2034000,283.85187
2037600,283.86194
2041200,283.85736
2044800,283.84167
2048400,283.81924
2052000,283.79443
2055600,283.77228
2059200,283.7543
2062800,283.7394
2066400,283.72736
2070000,283.71854
2073600,283.71274
2077200,283.7075
2080800,283.69977
2084400,283.69147
2088000,283.68402
2091600,283.6762
2095200,283.66946
2098800,283.57663
2102400,283.44373
2106000,283.4943
2109600,283.5537
2113200,283.58334
2116800,283.6118
2120400,283.63986
2124000,283.66266
2127600,283.67932
2131200,283.686
2134800,283.68756
2138400,283.67386
2142000,283.67557
2145600,283.7314
2149200,283.75876
2152800,283.75626
2156400,283.7447
2160000,283.7318
2163600,283.72
2167200,283.70956
2170800,283.6988
2174400,283.68753
2178000,283.67844
2181600,283.66995
2185200,283.5733
2188800,283.43726
2192400,283.48465
2196000,283.54205
2199600,283.57397
2203200,283.60376
2206800,283.63358
2210400,283.65857
2214000,283.6754
2217600,283.68332
2221200,283.68555
2224800,283.67352
2228400,283.67493
2232000,283.72556
2235600,283.7461
2239200,283.73657
2242800,283.71942
2246400,283.70135
2250000,283.68442
2253600,283.6706
2257200,283.65997
2260800,283.651
2264400,283.64246
2268000,283.63388
2271600,283.53976
2275200,283.40723
2278800,283.4548
2282400,283.50772
2286000,283.53085
2289600,283.55463
2293200,283.58096
2296800,283.60062
2300400,283.61197
2304000,283.61377
2307600,283.61346
2311200,283.59616
2314800,283.5939
2318400,283.65637
2322000,283.68616
2325600,283.6884
2329200,283.6841
2332800,283.67874
2336400,283.67358
2340000,283.66992
2343600,283.6673
2347200,283.66507
2350800,283.66284
2354400,283.66016
2358000,283.57083
2361600,283.44238
2365200,283.4918
2368800,283.5475
2372400,283.57996
2376000,283.6106
2379600,283.6438
2383200,283.6719
2386800,283.6957
2390400,283.70508
2394000,283.7058
2397600,283.6997
2401200,283.70428
2404800,283.7477
2408400,283.77325
2412000,283.77707
2415600,283.77252
2419200,283.76648
2422800,283.75952
2426400,283.75064
2430000,283.74036
2433600,283.72983
2437200,283.71893
2440800,283.7079
2444400,283.6114
2448000,283.477
2451600,283.521
2455200,283.56842
2458800,283.58792
2462400,283.6057
2466000,283.62506
2469600,283.64175
2473200,283.6561
2476800,283.66513
2480400,283.67288
2484000,283.66956
2487600,283.67587
2491200,283.72644
2494800,283.75885
2498400,283.7686
2502000,283.76624
2505600,283.7603
2509200,283.75217
2512800,283.74194
2516400,283.7312
2520000,283.72086
2523600,283.71057
2527200,283.7007
2530800,283.69095
2534400,283.68057
2538000,283.67374
2541600,283.67917
2545200,283.6948
2548800,283.70853
2552400,283.71982
2556000,283.72958
2559600,283.73593
2563200,283.73312
2566800,283.72006
2570400,283.70267
2574000,283.68622
2577600,283.67233
2581200,283.66034
2584800,283.64944
2588400,283.63907
2592000,283.6292
2595600,283.62122
2599200,283.6155
2602800,283.61032
2606400,283.60458
2610000,283.59894
2613600,283.5933
2617200,283.5875
2620800,283.5826
2624400,283.58353
2628000,283.59793
2631600,283.62485
2635200,283.65274
2638800,283.67203
2642400,283.67844
2646000,283.67337
2649600,283.6624
2653200,283.64847
2656800,283.63272
2660400,283.61752
2664000,283.60468
2667600,283.59442
2671200,283.58603
2674800,283.5791
2678400,283.57333
2682000,283.5689
2685600,283.56583
2689200,283.56345
2692800,283.56198
2696400,283.56134
2700000,283.56116
2703600,283.47333
2707200,283.34537
2710800,283.40155
2714400,283.4681
2718000,283.50632
2721600,283.53683
2725200,283.5639
2728800,283.5847
2732400,283.6051
2736000,283.61966
2739600,283.62735
2743200,283.62003
2746800,283.62634
2750400,283.67935
2754000,283.7146
2757600,283.727
2761200,283.7251
2764800,283.71976
2768400,283.71487
2772000,283.71057
2775600,283.70688
2779200,283.70413
2782800,283.70187
2786400,283.6994
2790000,283.60703
2793600,283.47388
2797200,283.52243
2800800,283.57526
2804400,283.6059
2808000,283.63098
2811600,283.65448
2815200,283.67426
2818800,283.6905
2822400,283.7011
2826000,283.70737
2829600,283.7028
2833200,283.7073
2836800,283.7478
2840400,283.7745
2844000,283.78256
2847600,283.77835
2851200,283.7711
2854800,283.7645
2858400,283.75906
2862000,283.75418
2865600,283.74957
2869200,283.74417
2872800,283.73724
2876400,283.64117
2880000,283.50586
2883600,283.5526
2887200,283.60373
2890800,283.63266
2894400,283.65677
2898000,283.67905
2901600,283.69754
2905200,283.7138
2908800,283.72607
2912400,283.7348
2916000,283.73502
2919600,283.74176
2923200,283.77814
2926800,283.80603
2930400,283.8246
2934000,283.83383
2937600,283.8363
2941200,283.8355
2944800,283.83383
2948400,283.83197
2952000,283.82996
2955600,283.82764
2959200,283.82547
2962800,283.73602
2966400,283.60568
2970000,283.64944
2973600,283.6957
2977200,283.72235
2980800,283.7428
2984400,283.7609
2988000,283.77905
2991600,283.80396
2995200,283.8251
2998800,283.83182
3002400,283.82825
3006000,283.83057
3009600,283.85422
3013200,283.87308
3016800,283.8874
3020400,283.89798
3024000,283.9041
3027600,283.905
3031200,283.9016
3034800,283.89587
3038400,283.8892
3042000,283.8824
3045600,283.87576
3049200,283.7836
3052800,283.65268
3056400,283.69327
3060000,283.73306
3063600,283.7501
3067200,283.7605
3070800,283.76923
3074400,283.77383
3078000,283.7746
3081600,283.77054
3085200,283.76804
3088800,283.7661
3092400,283.77454
3096000,283.81323
3099600,283.8402
3103200,283.85266
3106800,283.85397
3110400,283.8489
3114000,283.83902
3117600,283.82883
3121200,283.82037
3124800,283.81384
3128400,283.8095
3132000,283.80313
3135600,283.79376
3139200,283.78653
3142800,283.7886
3146400,283.80524
3150000,283.8316
3153600,283.858
3157200,283.87585
3160800,283.88626
3164400,283.89682
3168000,283.9042
3171600,283.9003
3175200,283.88428
3178800,283.86542
3182400,283.84918
3186000,283.83658
3189600,283.82663
3193200,283.8194
3196800,283.81454
3200400,283.8106
3204000,283.8055
3207600,283.797
3211200,283.78644
3214800,283.775
3218400,283.76157
3222000,283.74597
3225600,283.73083
3229200,283.71957
3232800,283.71344
3236400,283.71246
3240000,283.7146
3243600,283.72147
3247200,283.73206
3250800,283.73514
3254400,283.7251
3258000,283.70764
3261600,283.68832
3265200,283.66956
3268800,283.65298
3272400,283.6392
3276000,283.62772
3279600,283.61777
3283200,283.60886
3286800,283.6012
3290400,283.59497
3294000,283.58994
3297600,283.58514
3301200,283.57993
3304800,283.5739
3308400,283.48093
3312000,283.34833
3315600,283.40042
3319200,283.46802
3322800,283.5066
3326400,283.5406
3330000,283.5766
3333600,283.60712
3337200,283.62885
3340800,283.635
3344400,283.6334
3348000,283.61856
3351600,283.61966
3355200,283.6725
3358800,283.695
3362400,283.6898
3366000,283.6778
3369600,283.66498
3373200,283.6518
3376800,283.63937
3380400,283.62885
3384000,283.62045
3387600,283.61316
3391200,283.60507
3394800,283.50842
3398400,283.3732
3402000,283.42038
3405600,283.47247
3409200,283.4929
3412800,283.51306
3416400,283.53757
3420000,283.55902
3423600,283.57935
3427200,283.59424
3430800,283.60318
3434400,283.59573
3438000,283.6001
3441600,283.6535
3445200,283.678
3448800,283.67493
3452400,283.66528
3456000,283.656
3459600,283.64685
3463200,283.63663
3466800,283.62466
3470400,283.61246
3474000,283.60016
3477600,283.5866
3481200,283.4891
3484800,283.35626
3488400,283.40417
3492000,283.45755
3495600,283.48022
3499200,283.504
3502800,283.53537
3506400,283.56564
3510000,283.59058
3513600,283.60403
3517200,283.61053
3520800,283.6046
3524400,283.6091
3528000,283.6574
3531600,283.67755
3535200,283.67227
3538800,283.65894
3542400,283.6423
3546000,283.6258
3549600,283.61142
3553200,283.59912
3556800,283.58914
3560400,283.5828
3564000,283.5786
3567600,283.488
3571200,283.35956
3574800,283.41507
3578400,283.47836
3582000,283.51254
3585600,283.546
3589200,283.58035
3592800,283.60648
3596400,283.6265
3600000,283.63336
3603600,283.6331
3607200,283.6253
3610800,283.62946
3614400,283.67532
3618000,283.69586
3621600,283.68823
3625200,283.6718
3628800,283.6546
3632400,283.63687
3636000,283.6198
3639600,283.6037
3643200,283.58847
3646800,283.57507
3650400,283.56223
3654000,283.46188
3657600,283.32034
3661200,283.3656
3664800,283.4262
3668400,283.4548
3672000,283.49
3675600,283.53003
3679200,283.56613
3682800,283.6
3686400,283.61636
3690000,283.61856
3693600,283.61057
3697200,283.6141
3700800,283.65698
3704400,283.67017
3708000,283.6567
3711600,283.63666
3715200,283.6174
3718800,283.59967
3722400,283.58206
3726000,283.56454
3729600,283.54666
3733200,283.52896
3736800,283.51355
3740400,283.4998
3744000,283.48846
3747600,283.4959
3751200,283.53116
3754800,283.5743
3758400,283.61572
3762000,283.65002
3765600,283.6778
3769200,283.70053
3772800,283.71793
3776400,283.7241
3780000,283.71103
3783600,283.68164
3787200,283.6494
3790800,283.62064
3794400,283.5961
3798000,283.57465
3801600,283.55487
3805200,283.5364
3808800,283.52023
3812400,283.50522
3816000,283.48993
3819600,283.47427
3823200,283.45956
3826800,283.44595
3830400,283.43695
3834000,283.44904
3837600,283.49048
3841200,283.54297
3844800,283.59454
3848400,283.63742
3852000,283.67224
3855600,283.6988
3859200,283.71365
3862800,283.71292
3866400,283.69354
3870000,283.66235
3873600,283.63672
3877200,283.61758
3880800,283.60178
3884400,283.5856
3888000,283.56967
3891600,283.55637
3895200,283.5457
3898800,283.5371
3902400,283.5301
3906000,283.52402
3909600,283.51862
3913200,283.42664
3916800,283.29477
3920400,283.34705
3924000,283.4102
3927600,283.4385
3931200,283.4601
3934800,283.48227
3938400,283.49957
3942000,283.51575
3945600,283.52542
3949200,283.52988
3952800,283.51477
3956400,283.5148
3960000,283.5765
3963600,283.60638
3967200,283.60703
3970800,283.60013
3974400,283.59265
3978000,283.58694
3981600,283.58356
3985200,283.5809
3988800,283.57822
3992400,283.57587
3996000,283.57455
3999600,283.48685
4003200,283.36002
4006800,283.41315
4010400,283.47464
4014000,283.5177
4017600,283.55865
4021200,283.59946
4024800,283.63382
4028400,283.6702
4032000,283.69315
4035600,283.69632
4039200,283.68576
4042800,283.68518
4046400,283.7178
4050000,283.74045
4053600,283.74896
4057200,283.74667
4060800,283.73944
4064400,283.7313
4068000,283.72357
4071600,283.71637
4075200,283.70996
4078800,283.70172
4082400,283.68692
4086000,283.58133
4089600,283.43936
4093200,283.4803
4096800,283.52692
4100400,283.54636
4104000,283.5603
4107600,283.5773
4111200,283.59573
4114800,283.61206
4118400,283.6189
4122000,283.6198
4125600,283.61374
4129200,283.619
4132800,283.66776
4136400,283.69678
4140000,283.70325
4143600,283.69986
4147200,283.69366
4150800,283.6866
4154400,283.67987
4158000,283.6739
4161600,283.66907
4165200,283.6652
4168800,283.66177
4172400,283.57108
4176000,283.44147
4179600,283.49042
4183200,283.54187
4186800,283.5709
4190400,283.5962
4194000,283.62076
4197600,283.6411
4201200,283.6593
4204800,283.6726
4208400,283.6798
4212000,283.68048
4215600,283.6889
4219200,283.7252
4222800,283.75302
4226400,283.77173
4230000,283.78162
4233600,283.78476
4237200,283.7841
4240800,283.782
4244400,283.78
4248000,283.77847
4251600,283.77716
4255200,283.77615
4258800,283.6896
4262400,283.5631
4266000,283.60736
4269600,283.6531
4273200,283.68094
4276800,283.70596
4280400,283.72842
4284000,283.74707
4287600,283.77206
4291200,283.79065
4294800,283.79587
4298400,283.79126
4302000,283.79303
4305600,283.81467
4309200,283.832
4312800,283.84518
4316400,283.85522
4320000,283.8623
4323600,283.86597
4327200,283.86597
4330800,283.86307
4334400,283.85785
4338000,283.85175
4341600,283.84473
4345200,283.8369
4348800,283.83044
4352400,283.83188
4356000,283.84555
4359600,283.86356
4363200,283.87805
4366800,283.88922
4370400,283.89813
4374000,283.90552
4377600,283.9117
4381200,283.91605
4384800,283.9146
4388400,283.90372
4392000,283.8858
4395600,283.8659
4399200,283.8484
4402800,283.8348
4406400,283.82504
4410000,283.8168
4413600,283.80887
4417200,283.80182
4420800,283.7956
4424400,283.78967
4428000,283.78378
4431600,283.77847
4435200,283.77545
4438800,283.77713
4442400,283.78397
4446000,283.79474
4449600,283.80734
4453200,283.82022
4456800,283.83444
4460400,283.848
4464000,283.85226
4467600,283.84708
4471200,283.8365
4474800,283.82343
4478400,283.81128
4482000,283.80133
4485600,283.7891
4489200,283.77493
4492800,283.76028
4496400,283.7464
4500000,283.73584
4503600,283.72626
4507200,283.71686
4510800,283.70773
4514400,283.69708
4518000,283.59695
4521600,283.45767
4525200,283.50345
4528800,283.5605
4532400,283.59103
4536000,283.61618
4539600,283.64328
4543200,283.67035
4546800,283.69638
4550400,283.70953
4554000,283.71094
4557600,283.70163
4561200,283.70352
4564800,283.74384
4568400,283.76532
4572000,283.76282
4575600,283.7508
4579200,283.74112
4582800,283.7348
4586400,283.72855
4590000,283.72134
4593600,283.7132
4597200,283.70404
4600800,283.6951
4604400,283.6006
4608000,283.46817
4611600,283.51382
4615200,283.5616
4618800,283.58475
4622400,283.6046
4626000,283.6267
4629600,283.64807
4633200,283.66827
4636800,283.684
4640400,283.6912
4644000,283.68903
4647600,283.69507
4651200,283.73483
4654800,283.76025
4658400,283.76648
4662000,283.7605
4665600,283.7497
4669200,283.7377
4672800,283.72687
4676400,283.71643
4680000,283.70645
4683600,283.6968
4687200,283.6873
4690800,283.59167
4694400,283.45834
4698000,283.50455
4701600,283.55167
4705200,283.57147
4708800,283.58926
4712400,283.60892
4716000,283.62564
4719600,283.63986
4723200,283.6544
4726800,283.66913
4730400,283.67218
4734000,283.6818
4737600,283.72226
4741200,283.74835
4744800,283.75403
4748400,283.74506
4752000,283.73096
4755600,283.71634
4759200,283.7026
4762800,283.68976
4766400,283.67767
4770000,283.66534
4773600,283.65305
4777200,283.55536
4780800,283.4228
4784400,283.4754
4788000,283.53513
4791600,283.57126
4795200,283.61694
4798800,283.67245
4802400,283.70697
4806000,283.7313
4809600,283.73886
4813200,283.7358
4816800,283.73083
4820400,283.7355
4824000,283.76556
4827600,283.78796
4831200,283.7994
4834800,283.7998
4838400,283.79477
4842000,283.7883
4845600,283.7819
4849200,283.77628
4852800,283.77124
4856400,283.76657
4860000,283.76212
4863600,283.6721
4867200,283.54407
4870800,283.5899
4874400,283.63678
4878000,283.6637
4881600,283.68793
4885200,283.70963
4888800,283.73013
4892400,283.76035
4896000,283.78766
4899600,283.79868
4903200,283.794
4906800,283.7953
4910400,283.8168
4914000,283.8338
4917600,283.84412
4921200,283.84485
4924800,283.8378
4928400,283.82797
4932000,283.81744
4935600,283.80713
4939200,283.79767
4942800,283.7895
4946400,283.783
4950000,283.77826
4953600,283.77686
4957200,283.78223
4960800,283.79654
4964400,283.81787
4968000,283.83978
4971600,283.85645
4975200,283.8675
4978800,283.87274
4982400,283.87186
4986000,283.8647
4989600,283.85406
4993200,283.84314
4996800,283.8331
5000400,283.82404
5004000,283.8152
5007600,283.80576
5011200,283.79608
5014800,283.78665
5018400,283.77744
5022000,283.7685
5025600,283.75964
5029200,283.7512
5032800,283.74316
5036400,283.73657
5040000,283.73624
5043600,283.7506
5047200,283.77893
5050800,283.80884
5054400,283.8334
5058000,283.8523
5061600,283.86707
5065200,283.87894
5068800,283.88846
5072400,283.8956
5076000,283.89697
5079600,283.88818
5083200,283.8734
5086800,283.85938
5090400,283.8467
5094000,283.83344
5097600,283.81793
5101200,283.7998
5104800,283.78
5108400,283.7598
5112000,283.7406
5115600,283.72318
5119200,283.70795
5122800,283.6074
5126400,283.47092
5130000,283.52356
5133600,283.58765
5137200,283.62222
5140800,283.64774
5144400,283.67035
5148000,283.68555
5151600,283.6958
5155200,283.70078
5158800,283.70267
5162400,283.69562
5166000,283.69998
5169600,283.74304
5173200,283.77097
5176800,283.77805
5180400,283.77103
5184000,283.76025
5187600,283.75027
5191200,283.74173
5194800,283.73392
5198400,283.7266
5202000,283.71902
5205600,283.70956
5209200,283.61087
5212800,283.47653
5216400,283.52808
5220000,283.58206
5223600,283.60794
5227200,283.6312
5230800,283.66187
5234400,283.70142
5238000,283.74896
5241600,283.77914
5245200,283.7847
5248800,283.77258
5252400,283.7692
5256000,283.7951
5259600,283.81204
5263200,283.8129
5266800,283.80106
5270400,283.78537
5274000,283.76837
5277600,283.752
5281200,283.7368
5284800,283.72278
5288400,283.70938
5292000,283.69662
5295600,283.59836
5299200,283.46558
5302800,283.51923
5306400,283.57803
5310000,283.61597
5313600,283.67117
5317200,283.73807
5320800,283.79086
5324400,283.8432
5328000,283.87543
5331600,283.87723
5335200,283.86023
5338800,283.852
5342400,283.8624
5346000,283.87164
5349600,283.8767
5353200,283.87427
5356800,283.86493
5360400,283.85217
5364000,283.83798
5367600,283.8226
5371200,283.8062
5374800,283.7892
5378400,283.77356
5382000,283.6749
5385600,283.54285
5389200,283.5923
5392800,283.6458
5396400,283.6814
5400000,283.7295
5403600,283.78754
5407200,283.83374
5410800,283.87723
5414400,283.8973
5418000,283.89178
5421600,283.87482
5425200,283.8679
5428800,283.87936
5432400,283.889
5436000,283.89432
5439600,283.89218
5443200,283.88354
5446800,283.87317
5450400,283.86206
5454000,283.84805
5457600,283.83118
5461200,283.81326
5464800,283.79684
5468400,283.69836
5472000,283.56857
5475600,283.61923
5479200,283.66937
5482800,283.7031
5486400,283.7541
5490000,283.8114
5493600,283.8546
5497200,283.9008
5500800,283.931
5504400,283.93152
5508000,283.91382
5511600,283.9051
5515200,283.91095
5518800,283.9167
5522400,283.921
5526000,283.9222
5529600,283.91858
5533200,283.91165
5536800,283.90338
5540400,283.8952
5544000,283.88776
5547600,283.88153
5551200,283.87622
5554800,283.87155
5558400,283.86853
5562000,283.87027
5565600,283.87692
5569200,283.8856
5572800,283.89603
5576400,283.90646
5580000,283.91458
5583600,283.91953
5587200,283.92065
5590800,283.9176
5594400,283.91135
5598000,283.90384
5601600,283.89642
5605200,283.88983
5608800,283.88416
5612400,283.87836
5616000,283.8719
5619600,283.8653
5623200,283.8594
5626800,283.854
5630400,283.84872
5634000,283.84387
5637600,283.8393
5641200,283.83475
5644800,283.8321
5648400,283.834
5652000,283.8413
5655600,283.85303
5659200,283.86688
5662800,283.88016
5666400,283.8905
5670000,283.89645
5673600,283.89676
5677200,283.89084
5680800,283.88043
5684400,283.869
5688000,283.85837
5691600,283.84872
5695200,283.84015
5698800,283.83237
5702400,283.82513
5706000,283.81873
5709600,283.81305
5713200,283.80685
5716800,283.7996
