Time,TAvgFluid
2.841012e+08,283.10886
2.841048e+08,283.1099
2.841084e+08,282.128
2.84112e+08,282.7245
2.841156e+08,282.98145
2.841192e+08,283.0152
2.841228e+08,283.09225
2.841264e+08,283.20172
2.8413e+08,283.25366
2.841336e+08,283.2997
2.841372e+08,283.30573
2.841408e+08,283.277
2.841444e+08,283.26035
2.84148e+08,283.05722
2.841516e+08,283.45288
2.841552e+08,283.5054
2.841588e+08,283.45462
2.841624e+08,283.41513
2.84166e+08,283.37842
2.841696e+08,283.34393
2.841732e+08,283.3162
2.841768e+08,283.2877
2.841804e+08,283.26746
2.84184e+08,283.25586
2.841876e+08,283.2449
2.841912e+08,283.23468
2.841948e+08,282.25256
2.841984e+08,282.8502
2.84202e+08,283.0509
2.842056e+08,283.07358
2.842092e+08,283.11603
2.842128e+08,283.17596
2.842164e+08,283.18814
2.8422e+08,283.22833
2.842236e+08,283.23813
2.842272e+08,283.24005
2.842308e+08,283.25253
2.842344e+08,283.05014
2.84238e+08,283.44226
2.842416e+08,283.50162
2.842452e+08,283.4618
2.842488e+08,283.43256
2.842524e+08,283.40573
2.84256e+08,283.37277
2.842596e+08,283.34436
2.842632e+08,283.31882
2.842668e+08,283.30063
2.842704e+08,283.29187
2.84274e+08,283.28436
2.842776e+08,283.2738
2.842812e+08,282.2921
2.842848e+08,282.895
2.842884e+08,283.08453
2.84292e+08,283.10422
2.842956e+08,283.13892
2.842992e+08,283.2029
2.843028e+08,283.2247
2.843064e+08,283.26404
2.8431e+08,283.27518
2.843136e+08,283.27155
2.843172e+08,283.28058
2.843208e+08,283.09402
2.843244e+08,283.46075
2.84328e+08,283.51566
2.843316e+08,283.46677
2.843352e+08,283.42413
2.843388e+08,283.39017
2.843424e+08,283.35574
2.84346e+08,283.32202
2.843496e+08,283.2896
2.843532e+08,283.26572
2.843568e+08,283.24957
2.843604e+08,283.22607
2.84364e+08,283.19928
2.843676e+08,282.2036
2.843712e+08,282.78818
2.843748e+08,282.99878
2.843784e+08,283.02066
2.84382e+08,283.07837
2.843856e+08,283.16345
2.843892e+08,283.19708
2.843928e+08,283.23596
2.843964e+08,283.23645
2.844e+08,283.22025
2.844036e+08,283.22665
2.844072e+08,283.01273
2.844108e+08,283.4134
2.844144e+08,283.44678
2.84418e+08,283.38876
