Cooling,Heating
0,1.7725
0,2.2045
0,2.46925
0,2.54175
0,2.592
0,2.68375
0,2.71575
0,2.7415
0,2.77825
0,2.81
0,2.82075
0,2.83875
0,2.92525
0,2.91725
0,2.90425
0,2.96025
0,3.0115
0,7.94175
0,4.74625
0,4.3465
0,4.8925
0,3.25775
0,2.97825
0,3.1905
0,4.07525
0,4.26725
0,4.836
0,0.1645
0,1.65775
0,2.417
0,2.6575
0,2.79025
0,2.881
0,2.973
0,3.00575
0,2.9895
0,2.99
0,3.003
0,3.039
0,3.05825
0,3.06725
0,3.071
0,2.909
0,2.5955
0,2.196
0,2.007
0,2.08275
0,2.385
0,2.611
0,2.81775
0,2.9885
0,3.01675
0,3.00725
0,2.9775
0,2.9635
0,2.9545
0,2.9575
0,2.96375
0,2.93075
0,2.897
0,2.8805
0,2.8685
0,2.87075
0,2.884
0,2.888
0,2.87025
0,2.65075
0,1.86775
0,1.22825
0,1.011
0,0.94425
0,1.0545
0,1.38525
0,2.01775
0,2.52275
0,2.64375
0,2.68
0,2.728
0,2.76625
0,2.744
0,2.71825
0,2.72275
0,2.78875
0,2.88325
0,2.94075
0,3.0005
0,3.0465
0,3.07525
0,3.10225
0,7.96475
0,5.00325
0,4.78375
0,5.4445
0,4.9295
0,4.55075
0,4.051
0,4.4735
0,4.554
0,4.848
0,0.11125
0,1.479
0,2.07775
0,2.266
0,2.388
0,2.458
0,2.52925
0,2.652
0,2.7555
0,2.8095
0,2.861
0,2.89925
0,2.922
0,2.9835
0,7.9145
0,5.119
0,4.77375
0,5.50025
0,4.72575
0,4.2395
0,3.89075
0,4.72225
0,4.759
0,4.972
0,0.203
0,1.74625
0,2.385
0,2.54225
0,2.63275
0,2.713
0,2.7535
0,2.73925
0,2.7395
0,2.781
0,2.8045
0,2.823
0,2.852
0,2.871
0,2.834
0,2.59175
0,2.14925
0,1.88025
0,1.83625
0,1.98625
0,2.229
0,2.4205
0,2.564
0,2.71375
0,2.81825
0,2.866
0,2.87175
0,2.8775
0,2.879
0,2.87675
0,2.87
0,2.84025
0,2.82725
0,2.8065
0,2.77725
0,2.756
0,2.73575
0,2.718
0,2.68
0,2.5865
0,2.408
0,2.233
0,2.1485
0,2.126
0,2.07025
0,2.06875
0,2.247
0,2.40725
0,2.44325
0,2.452
0,2.46475
0,2.47925
0,2.494
0,2.51925
0,2.51175
0,2.50375
0,2.5075
0,2.492
0,2.47875
0,2.47825
0,2.497
0,2.5105
0,7.72325
0,4.4345
0,3.531
0,3.51025
0,4.0535
0,3.78175
0,2.9745
0,3.34075
0,3.6425
0,4.36025
0,0.008
0,1.1765
0,2.002
0,2.15325
0,2.20875
0,2.262
0,2.28075
0,2.286
0,2.3125
0,2.3285
0,2.36075
0,2.4195
0,2.46825
0,2.4835
0,2.442
0,2.267
0,2.01925
0,1.942
0,1.8775
0,1.81175
0,1.7885
0,1.807
0,1.90925
0,2.02025
0,2.05775
0,2.08
0,2.08375
0,2.081
0,2.08225
0,2.08025
0,2.0835
0,2.0865
0,2.08425
0,2.0905
0,2.1095
0,2.1175
0,2.1145
0,2.11325
0,2.0925
0,2.00775
0,1.86525
0,1.7555
0,1.69475
0,1.5225
0,1.4005
0,1.38
0,1.53275
0,1.73425
0,1.80325
0,1.82625
0,1.83875
0,1.8245
0,1.84425
0,1.90425
0,1.96975
0,2.03675
0,2.08775
0,2.13225
0,2.16625
0,2.19325
0,2.22125
0,2.242
0,7.53575
0,4.0955
0,3.27725
0,3.69
0,3.91375
0,3.83625
0,3.514
0,4.36125
0,4.376
0,4.60875
0,0.01725
0,1.109
0,1.80875
0,2.0015
0,2.06025
0,2.0855
0,2.27225
0,2.37975
0,2.36875
0,2.39125
0,2.3275
0,2.353
0,2.505
0,2.55025
0,7.628
0,4.2
0,3.34875
0,3.09375
0,2.73825
0,3.45925
0,2.80375
0,2.9705
0,3.2925
0,4.0105
0,0
0,0.92575
0,1.62625
0,1.818
0,1.88075
0,1.88125
0,1.897
0,1.9165
0,2.02675
0,2.14275
0,2.20475
0,2.29825
0,2.42975
0,2.5435
0,2.537
0,2.49725
0,2.38175
0,2.3205
0,2.22225
0,2.01525
0,1.98125
0,2.25575
0,2.5125
0,2.6655
0,2.775
0,2.83575
0,2.85125
0,2.85425
0,2.85325
0,2.86075
0,2.862
0,2.8515
0,2.8285
0,2.8215
0,2.8335
0,2.85575
0,2.8915
0,2.90575
0,2.90625
0,2.61
0,1.81075
0,1.195
0,0.96725
0,0.84
0,1.16325
0,1.5565
0,2.1685
0,2.544
0,2.69475
0,2.8325
0,2.898
0,2.87475
0,2.9015
0,2.9125
0,2.97475
0,3.0225
0,3.03725
0,3.01675
0,3.0085
0,3.01125
0,3.10425
0,3.2205
0,7.96575
0,5.01925
0,5.1255
0,6.04725
0,4.8545
0,4.22
0,3.7605
0,4.32575
0,4.209
0,4.82125
0,0.209
0,1.80025
0,2.4415
0,2.58775
0,2.68625
0,2.71575
0,2.74825
0,2.80525
0,2.90475
0,2.9885
0,3.023
0,3.12875
0,3.1845
0,3.14825
0,3.113
0,2.9245
0,2.7485
0,2.31975
0,1.64425
0,1.33825
0,1.3125
0,1.50275
0,2.0845
0,2.55625
0,2.8215
0,3.0235
0,3.10275
0,3.04325
0,3.08375
0,3.22125
0,3.29125
0,3.31175
0,3.314
0,3.32275
0,3.26725
0,3.1945
0,3.1855
0,3.216
0,3.08925
0,2.46
0,1.5305
0,1.0845
0,1.1275
0,1.1045
0,1.2585
0,1.53475
0,2.05625
0,2.714
0,2.953
0,2.98675
0,3.09475
0,3.22175
0,3.3055
0,3.338
0,3.44675
0,3.50525
0,3.53025
0,3.587
0,3.59225
0,3.60475
0,3.664
0,3.84075
0,8.137
0,5.405
0,4.8125
0,6.632
0,3.28
0,2.652
0.205,3.24225
0,4.2525
0,4.11525
0,4.7285
0,0.3425
0,2.1525
0,2.867
0,3.0665
0,3.2285
0,3.34175
0,3.4105
0,3.50375
0,3.577
0,3.657
0,3.757
0,3.78625
0,3.77725
0,3.8385
0,8.05275
0,5.27575
0,4.87025
0,6.8275
0,3.118
0.057,2.438
0.157,3.32625
0,4.50075
0,4.20775
0,4.68275
0,0.3045
0,2.07775
0,2.8035
0,2.99225
0,3.1095
0,3.20725
0,3.31675
0,3.35675
0,3.40025
0,3.4655
0,3.55975
0,3.6105
0,3.64225
0,3.67975
0,3.48875
0,2.5715
0,1.31825
0,0.69375
0,0.299
0,0.25225
0,0.4645
0,0.91775
0,1.89625
0,2.574
0,2.87475
0,2.91925
0,2.91975
0,2.92025
0,3.0055
0,3.11375
0,3.13325
0,3.13125
0,3.1215
0,3.108
0,3.1025
0,3.096
0,3.09875
0,3.12225
0,3.105
0,2.98825
0,2.8235
0,2.70075
0,2.651
0,2.60925
0,2.61225
0,2.63075
0,2.771
0,2.927
0,2.986
0,3.018
0,3.03825
0,3.052
0,3.05575
0,3.067
0,3.04925
0,2.99175
0,2.96325
0,2.9605
0,2.9555
0,2.93475
0,2.89375
0,2.85975
0,7.87225
0,4.6355
0,3.17075
0,3.11975
0,2.726
0,2.746
0,2.23825
0,2.70375
0,2.99325
0,4.04125
0,0.0175
0,1.281
0,1.983
0,2.12725
0,2.1905
0,2.2605
0,2.31875
0,2.354
0,2.4005
0,2.42825
0,2.4495
0,2.65575
0,2.92125
0,2.98
0,2.92125
0,2.70475
0,2.44325
0,2.35125
0,2.277
0,1.8525
0,1.5045
0,1.76725
0,2.37225
0,2.684
0,2.7915
0,2.79375
0,2.764
0,2.75625
0,2.757
0,2.75775
0,2.7905
0,2.81425
0,2.8285
0,2.8225
0,2.80975
0,2.8015
0,2.802
0,2.8255
0,2.7605
0,2.5155
0,2.19475
0,2.0705
0,1.975
0,1.89075
0,1.917
0,1.984
0,2.133
0,2.279
0,2.30825
0,2.29325
0,2.27375
0,2.26425
0,2.26775
0,2.28075
0,2.299
0,2.3185
0,2.31775
0,2.303
0,2.298
0,2.29375
0,2.2785
0,2.25725
0,7.54625
0,4.10875
0,2.83825
0,2.4095
0,3.354
0,3.5675
0,2.41275
0,2.421
0,2.85875
0,3.8845
0,0.00325
0,0.4775
0,1.26125
0,1.4855
0,1.565
0,1.616
0,1.66725
0,1.734
0,1.82325
0,1.91725
0,1.97325
0,2.0285
0,2.103
0,2.16175
0,7.478
0,3.81725
0,2.368
0,2.58825
0,1.77125
0,2.14375
0,1.8175
0,2.17575
0,2.6055
0,3.48225
0,0
0,0.725
0,1.506
0,1.78775
0,1.8795
0,1.88275
0,1.89775
0,1.9575
0,1.988
0,2.0025
0,2.02075
0,2.05025
0,2.07175
0,2.0605
0,1.969
0,1.81775
0,1.64875
0,1.518
0,1.41825
0,1.344
0,1.13175
0,1.23925
0,1.483
0,1.686
0,1.84125
0,1.95025
0,1.91175
0,2.00525
0,2.1365
0,2.206
0,2.30875
0,2.2785
0,2.28275
0,2.31975
0,2.33425
0,2.38
0,2.4875
0,2.55225
0,2.48675
0,2.23225
0,1.88525
0,1.522
0,1.15675
0,0.966
0,0.9355
0,1.123
0,1.39175
0,1.9745
0,2.2775
0,2.4555
0,2.59775
0,2.58425
0,2.63
0,2.5695
0,2.4725
0,2.46125
0,2.492
0,2.51975
0,2.57375
0,2.61275
0,2.61425
0,2.59125
0,7.7035
0,4.48475
0,4.076
0,4.60875
0,4.07625
0,3.5185
0,3.03925
0,3.52475
0,3.40575
0,4.183
0,0.00975
0,1.185
0,1.924
0,2.059
0,2.14725
0,2.25075
0,2.3655
0,2.409
0,2.46725
0,2.52
0,2.54625
0,2.59
0,2.61075
0,2.6295
0,2.591
0,2.44375
0,2.226
0,2.07625
0,2.003
0,1.94325
0,1.94525
0,1.4975
0,1.3375
0,1.903
0,2.29425
0,2.41
0,2.458
0,2.5325
0,2.606
0,2.7035
0,2.7755
0,2.82025
0,2.87575
0,2.8925
0,2.93175
0,2.98775
0,3.006
0,3.019
0,2.79925
0,2.24325
0,1.52525
0,0.7715
0,0.33975
0,0.43775
0,0.98375
0,1.36725
0,1.7135
0,2.0185
0,2.198
0,2.28975
0,2.353
0,2.362
0,2.3575
0,2.37875
0,2.403
0,2.4205
0,2.4235
0,2.41975
0,2.42375
0,2.42975
0,2.43975
0,2.46025
0,7.632
0,4.207
0,3.21775
0,2.97625
0,3.37725
0,3.5405
0,2.43325
0,2.4175
0,2.5475
0,3.587
0,0.0045
0,0.622
0,1.46125
0,1.82825
0,2.0195
0,2.09925
0,2.15025
0,2.209
0,2.27475
0,2.313
0,2.33325
0,2.32725
0,2.315
0,2.27625
0,7.459
0,4.00575
0,3.03475
0,2.7985
0,2.73275
0,3.172
0,2.509
0,2.9025
0,3.1885
0,3.926
0,0
0,0.6
0,1.30075
0,1.5835
0,1.72825
0,1.83975
0,1.91375
0,1.97975
0,2.023
0,2.07025
0,2.10425
0,2.1335
0,2.15475
0,2.1175
0,1.87025
0,1.28925
0,0.77925
0,0.34025
0,0.0675
0,0.03675
0,0.24225
0,0.60175
0,0.78875
0,1.21575
0,1.55575
0,1.65175
0,1.691
0,1.7295
0,1.80175
0,1.912
0,2.05325
0,2.19575
0,2.317
0,2.408
0,2.46075
0,2.49525
0,2.49975
0,2.4825
0,2.30325
0,1.70925
0,1.306
0,1.3455
0,1.35425
0,1.50475
0,1.5295
0,1.743
0,1.90675
0,2.06975
0,2.18225
0,2.24975
0,2.29675
0,2.3485
0,2.38625
0,2.42225
0,2.441
0,2.43675
0,2.44425
0,2.44975
0,2.454
0,2.50075
0,2.59025
0,2.616
0,7.61975
0,3.958
0,3.72225
0,4.17425
0,3.24825
0,2.7305
0,2.086
0,2.45925
0,2.66225
0,3.46125
0,0.00675
0,0.934
0,1.76075
0,2.051
0,2.16075
0,2.23175
0,2.3525
0,2.44425
0,2.52175
0,2.574
0,2.612
0,2.65975
0,2.668
0,2.672
0,2.4405
0,1.74
0,0.79125
0,0.38875
0,0.1585
0,0.12125
0,0.09425
0,0.079
0,0.2825
0,0.771
0,1.39325
0,1.741
0,1.90025
0,2.00375
0,2.07675
0,2.13
0,2.184
0,2.26125
0,2.3705
0,2.4645
0,2.56475
0,2.64425
0,2.64
0,2.64575
0,2.43525
0,1.78075
0,1.0755
0,0.6105
0,0.39675
0,0.20475
0,0.1615
0,0.48725
0,0.99275
0,1.48225
0,1.73425
0,1.88425
0,2.0205
0,2.14825
0,2.2435
0,2.278
0,2.268
0,2.2695
0,2.376
0,2.539
0,2.665
0,2.7315
0,2.732
0,2.71125
0,7.675
0,3.67025
0,2.4825
0,3.3875
0,1.619
0,1.46875
0,1.43225
0,1.5565
0,1.96875
0,2.61625
0,0.00425
0,0.38875
0,1.08875
0,1.468
0,1.62075
0,1.71925
0,1.78575
0,1.824
0,1.865
0,1.89225
0,1.896
0,1.89775
0,1.904
0,1.91475
0,7.27725
0,3.73625
0,3.075
0,3.018
0,3.02
0,3.128
0,2.42625
0,2.65775
0,2.853
0,3.5185
0,0
0,0.32075
0,0.9125
0,1.2275
0,1.343
0,1.44175
0,1.52325
0,1.56525
0,1.59175
0,1.62875
0,1.65475
0,1.66625
0,1.69825
0,1.70725
0,1.62075
0,1.4735
0,1.29325
0,1.137
0,1.01575
0,0.98925
0,1.014
0,1.1155
0,1.2725
0,1.4625
0,1.58425
0,1.6435
0,1.69125
0,1.72225
0,1.7405
0,1.766
0,1.78125
0,1.77175
0,1.79325
0,1.8335
0,1.88825
0,1.9905
0,2.08725
0,2.08425
0,1.72775
0,0.88
0,0.3555
0,0.10475
0,0.05125
0,0.04775
0,0.0475
0,0.03025
0,0.0615
0,0.44625
0,1.03675
0,1.53375
0,1.69825
0,1.77575
0,1.83925
0,1.922
0,1.97925
0,1.9535
0,1.9905
0,2.00425
0,1.93325
0,1.989
0,2.10625
0,2.155
0,7.4355
0,3.93
0,3.6595
0,4.177
0,3.646
0,3.4015
0,2.69325
0,2.781
0,2.898
0,3.5685
0,0.0055
0,0.455
0,1.14825
0,1.5235
0,1.646
0,1.71825
0,1.77975
0,1.833
0,1.88
0,1.9195
0,1.9435
0,1.961
0,1.97725
0,1.9685
0,1.80975
0,1.52025
0,1.2575
0,0.98225
0,0.7365
0,0.584
0,0.153
0,0.083
0,0.5335
0,0.94825
0,1.31125
0,1.45725
0,1.5485
0,1.679
0,1.77625
0,1.8175
0,1.84875
0,1.877
0,1.91275
0,1.9495
0,1.96775
0,1.98
0,1.99425
0,1.98875
0,1.83775
0,1.5475
0,1.40925
0,1.2855
0,1.17925
0,1.086
0,1.08325
0,1.1435
0,1.05775
0,1.34675
0,1.64075
0,1.80825
0,1.9265
0,2.05675
0,2.1835
0,2.3025
0,2.3905
0,2.47425
0,2.554
0,2.59875
0,2.653
0,2.68325
0,2.6965
0,2.64975
0,7.48475
0,3.287
0,2.20825
0,3.0865
0,1.29075
0.029,1.09175
0.257,1.216
0.01,1.44525
0,1.819
0,2.27425
0,0.00425
0,0.3025
0,1.03975
0,1.4955
0,1.6445
0,1.76425
0,1.91425
0,2.0485
0,2.11625
0,2.20025
0,2.283
0,2.32475
0,2.3465
0,2.28475
0,7.1585
0,3.18525
0,2.1
0,2.24675
0,0.935
0,0.7875
0,0.37775
0,0.23325
0,0.76525
0,1.78625
0,0
0,0
0,0.30925
0,0.5815
0,0.87025
0,1.0255
0,1.077
0,1.11575
0,1.17825
0,1.15475
0,1.13775
0,1.15075
0,1.159
0,1.161
0,1.02525
0,0.7245
0,0.264
0,0.117
0,0.0675
0,0.02125
0,0.035
0,0.30125
0,0.55075
0,0.85875
0,1.0845
0,1.2325
0,1.324
0,1.36
0,1.43175
0,1.5195
0,1.54775
0,1.57125
0,1.599
0,1.6225
0,1.6345
0,1.658
0,1.68825
0,1.6825
0,1.57625
0,1.27475
0,0.916
0,0.6785
0,0.78775
0,0.6085
0,0.36975
0,0.51675
0,0.718
0,1.02675
0,1.331
0,1.58575
0,1.7945
0,1.933
0,2.05375
0,2.1045
0,2.169
0,2.22125
0,2.20275
0,2.25975
0,2.36725
0,2.4265
0,2.452
0,2.3785
0,7.21975
0,2.692
0,1.888
0,2.743
0.016,0.88275
0.557,0.67825
0.548,0.74925
0.112,1.04175
0,1.31175
0,1.77375
0,0.004
0,0.1215
0,0.7395
0,1.1355
0,1.34275
0,1.429
0,1.44175
0,1.41775
0,1.389
0,1.38675
0,1.41225
0,1.45325
0,1.49975
0,1.50725
0,1.3785
0,1.1795
0,0.9965
0,0.833
0,0.688
0,0.59625
0,0.5495
0,0.60575
0,0.80175
0,1.0005
0,1.08675
0,1.1225
0,1.1645
0,1.22
0,1.274
0,1.299
0,1.31175
0,1.32775
0,1.31425
0,1.3175
0,1.32775
0,1.3285
0,1.33775
0,1.33725
0,1.247
0,1.06425
0,0.87
0,0.7015
0,0.5855
0,0.53625
0,0.5735
0,0.674
0,0.89275
0,1.085
0,1.166
0,1.243
0,1.2765
0,1.28725
0,1.30975
0,1.33375
0,1.31025
0,1.278
0,1.28225
0,1.30575
0,1.3415
0,1.38675
0,1.41425
0,1.4015
0,6.92725
0,3.15475
0,2.0845
0,1.97775
0,2.23225
0,2.592
0,1.7755
0,1.79725
0,2.24525
0,2.93625
0,0.0035
0,0.05525
0,0.5885
0,0.87675
0,1.0715
0,1.19325
0,1.29
0,1.3405
0,1.34025
0,1.33325
0,1.36925
0,1.42075
0,1.45175
0,1.40875
0,6.88225
0,3.15675
0,2.30625
0,2.47375
0,2.339
0,2.549
0,1.91575
0,2.0305
0,2.33675
0,2.8465
0,0
0,0.03575
0,0.50825
0,0.7015
0,0.9225
0,1.02925
0,1.08575
0,1.14225
0,1.23025
0,1.296
0,1.3735
0,1.49275
0,1.55725
0,1.5155
0,1.3315
0,1.19225
0,1.017
0,0.813
0,0.44775
0,0.301
0,0.3225
0,0.4165
0,0.651
0,0.95325
0,1.20375
0,1.3635
0,1.5115
0,1.5955
0,1.6865
0,1.893
0,1.9785
0,1.967
0,1.983
0,2.02
0,2.01525
0,2.00475
0,1.978
0,1.89675
0,1.50075
0,0.9135
0,0.39375
0,0.20725
0,0.09725
0,0.0795
0,0.083
0,0.3075
0,0.70925
0,1.06725
0,1.35525
0,1.4735
0,1.537
0,1.5985
0,1.711
0,1.855
0,1.918
0,1.924
0,1.8845
0,1.86175
0,1.93075
0,2.00975
0,2.048
0,1.992
0,7.1615
0,3.53875
0,2.96525
0,3.27575
0,3.11275
0,3.11425
0,2.47625
0,2.51825
0,2.56125
0,3.137
0,0.00375
0,0.121
0,0.632
0,0.92775
0,1.105
0,1.2405
0,1.31225
0,1.3625
0,1.4355
0,1.483
0,1.477
0,1.5025
0,1.51825
0,1.468
0,1.35625
0,1.1405
0,0.914
0,0.6875
0,0.56325
0,0.7045
0,1.011
0,1.19225
0,1.354
0,1.598
0,1.80275
0,1.8765
0,1.912
0,1.94675
0,1.991
0,2.03475
0,2.10125
0,2.18775
0,2.2565
0,2.28975
0,2.342
0,2.375
0,2.37225
0,2.23075
0,1.70075
0,0.872
0,0.44425
0,0.2525
0,0.14875
0,0.13725
0,0.13275
0,0.2045
0,0.67375
0,1.2655
0,1.7495
0,1.9915
0,2.098
0,2.18575
0,2.28075
0,2.27025
0,2.23775
0,2.2945
0,2.2505
0,2.18725
0,2.1765
0,2.13775
0,2.236
0,2.219
0,7.22225
0,3.239
0,2.31575
0,3.10875
0,1.9325
0,2.163
0,2.24875
0,2.963
0,2.94775
0,3.29675
0,0.00725
0,0.79325
0,1.517
0,1.769
0,1.913
0,2.06025
0,2.163
0,2.2135
0,2.22475
0,2.2285
0,2.2615
0,2.29025
0,2.2935
0,2.15425
0,7.23925
0,3.663
0,3.14325
0,3.57075
0,2.98225
0,3.0415
0,2.5515
0,2.944
0,3.0475
0,3.5805
0,0
0,0.57
0,1.2175
0,1.5115
0,1.629
0,1.72325
0,1.8105
0,1.94175
0,2.07425
0,2.118
0,2.1445
