#1
double power(175200,2) #comment
0	-6.93075
3600	-7.72875
7200	-8.37825
10800	-8.76
14400	-8.93025
18000	-8.9985
21600	-8.91975
25200	-8.80575
28800	-23.61075
32400	-14.88075
36000	-16.27275
39600	-19.9065
43200	-15.6322499999999
46800	-13.692
50400	-13.2525
54000	-16.026
57600	-15.4065
61200	-15
64800	-0.59025
68400	-4.8555
72000	-6.657
75600	-7.02
79200	-7.12275
82800	-7.21275
86400	-7.362
90000	-7.44825
93600	-7.4715
97200	-7.45275
100800	-7.314
104400	-7.11375
108000	-6.94125
111600	-6.855
115200	-22.41375
118800	-12.97125
122400	-11.0715
126000	-10.911
129600	-9.7095
133200	-10.0027499999999
136800	-8.82225
140400	-10.17675
144000	-10.38975
147600	-12.111
151200	0
154800	-2.13075
158400	-3.88875
162000	-4.57499999999999
165600	-4.82475
169200	-5.088
172800	-5.38725
176400	-5.57925
180000	-5.69475
183600	-5.75475
187200	-5.85375
190800	-6.03224999999999
194400	-6.111
198000	-6.2235
201600	-6.28575
205200	-6.18
208800	-5.92575
212400	-5.6775
216000	-5.47275
219600	-5.87025
223200	-6.717
226800	-7.28474999999999
230400	-7.53075
234000	-7.599
237600	-7.63425
241200	-7.70025
244800	-7.7985
248400	-8.0265
252000	-8.1405
255600	-8.07675
259200	-8.1
262800	-8.1855
266400	-8.1855
270000	-8.1585
273600	-8.21924999999999
277200	-8.1525
280800	-8.04825
284400	-8.11125
288000	-8.199
291600	-7.93725
295200	-7.09949999999999
298800	-5.547
302400	-4.19999999999999
306000	-3.76124999999999
309600	-4.194
313200	-5.2035
316800	-6.9885
320400	-7.88324999999999
324000	-7.95825
327600	-7.914
331200	-7.896
334800	-7.88324999999999
338400	-7.88775
342000	-8.01
345600	-8.17649999999999
349200	-8.26725
352800	-8.4255
356400	-8.45475
360000	-8.38125
363600	-8.36174999999999
367200	-8.36775
370800	-8.406
374400	-23.44575
378000	-14.39925
381600	-13.872
385200	-16.31325
388800	-15.1409999999999
392400	-13.92075
396000	-13.1055
399600	-15
403200	-14.6677499999999
406800	-14.7975
410400	-0.39675
414000	-4.50899999999999
417600	-6.42825
421200	-6.8955
424800	-7.12425
428400	-7.30425
432000	-7.58024999999999
435600	-7.78949999999999
439200	-7.95299999999999
442800	-8.00175
446400	-7.9245
450000	-7.89825
453600	-7.9635
457200	-7.99349999999999
460800	-7.9875
464400	-7.86299999999999
468000	-7.44225
471600	-7.49325
475200	-7.605
478800	-7.46775
482400	-7.464
486000	-7.46024999999999
489600	-7.788
493200	-8.07
496800	-8.0865
500400	-8.1585
504000	-8.23575
507600	-8.37975
511200	-8.55525
514800	-8.62725
518400	-8.72475
522000	-8.8905
525600	-9.05399999999999
529200	-9.09
532800	-9.06225
536400	-9.207
540000	-9.38775
543600	-9.59925
547200	-9.741
550800	-9.0465
554400	-7.761
558000	-7.2825
561600	-7.24874999999999
565200	-7.48649999999999
568800	-7.78875
572400	-8.10525
576000	-8.748
579600	-9.138
583200	-9.192
586800	-9.2745
590400	-9.34649999999999
594000	-9.4155
597600	-9.41775
601200	-9.432
604800	-9.48225
608400	-9.5085
612000	-9.498
615600	-9.48075
619200	-9.4455
622800	-9.48225
626400	-9.5835
630000	-9.71625
633600	-24.0075
637200	-16.0739999999999
640800	-15.9195
644400	-19.08675
648000	-16.7017499999999
651600	-15.00825
655200	-14.6767499999999
658800	-16.722
662400	-16.64775
666000	-16.2644999999999
669600	-1.0125
673200	-6.21899999999999
676800	-7.99425
680400	-8.38275
684000	-8.61
687600	-8.78474999999999
691200	-8.9025
694800	-9.006
698400	-9.1035
702000	-9.19425
705600	-9.267
709200	-9.31575
712800	-9.3585
716400	-9.381
720000	-23.844
723600	-16.35975
727200	-16.83075
730800	-20.0137499999999
734400	-16.06425
738000	-14.06175
741600	-13.96575
745200	-16.71225
748800	-16.53375
752400	-16.0717499999999
756000	-0.9405
759600	-6.12074999999999
763200	-8.067
766800	-8.52675
770400	-8.79075
774000	-9.01125
777600	-9.1755
781200	-9.20475
784800	-9.20625
788400	-9.19125
792000	-9.117
795600	-8.9655
799200	-8.85525
802800	-8.81475
806400	-8.7255
810000	-8.4825
813600	-8.10375
817200	-7.8885
820800	-7.76175
824400	-7.69875
828000	-7.6335
831600	-7.67475
835200	-7.74525
838800	-7.74374999999999
842400	-7.6395
846000	-7.43099999999999
849600	-7.1325
853200	-6.8895
856800	-6.7515
860400	-6.73875
864000	-6.92475
867600	-7.12875
871200	-7.206
874800	-7.2375
878400	-7.31925
882000	-7.32225
885600	-7.2885
889200	-7.48124999999999
892800	-7.62225
896400	-7.28025
900000	-6.65475
903600	-6.21075
907200	-5.8755
910800	-4.9515
914400	-4.16625
918000	-4.54425
921600	-6.01875
925200	-6.98925
928800	-7.22625
932400	-7.19999999999999
936000	-7.52474999999999
939600	-7.80225
943200	-7.67775
946800	-7.7925
950400	-7.96125
954000	-8.079
957600	-8.157
961200	-8.19375
964800	-8.21325
968400	-8.262
972000	-8.37525
975600	-8.5155
979200	-23.67675
982800	-14.037
986400	-10.88625
990000	-11.2965
993600	-11.493
997200	-10.1909999999999
1000800	-9.33225
1004400	-11.079
1008000	-11.79825
1011600	-13.49625
1015200	-0.04875
1018800	-3.5205
1022400	-5.63624999999999
1026000	-6.09825
1029600	-6.34125
1033200	-6.54149999999999
1036800	-6.65175
1040400	-6.73424999999999
1044000	-6.87749999999999
1047600	-7.01699999999999
1051200	-6.9585
1054800	-6.66674999999999
1058400	-6.31049999999999
1062000	-6.12299999999999
1065600	-6.04875
1069200	-5.92425
1072800	-5.721
1076400	-5.4285
1080000	-5.1255
1083600	-5.0055
1087200	-5.0205
1090800	-5.14875
1094400	-5.478
1098000	-5.73375
1101600	-5.7375
1105200	-5.89575
1108800	-6.09225
1112400	-6.07575
1116000	-6.05775
1119600	-5.991
1123200	-5.82675
1126800	-5.6595
1130400	-5.59275
1134000	-5.71575
1137600	-5.93999999999999
1141200	-6.07799999999999
1144800	-6.2505
1148400	-6.438
1152000	-6.49574999999999
1155600	-6.37425
1159200	-5.9625
1162800	-5.46
1166400	-5.148
1170000	-4.66125
1173600	-4.95525
1177200	-5.4735
1180800	-6.18375
1184400	-6.7515
1188000	-6.98625
1191600	-7.12725
1195200	-7.047
1198800	-7.01549999999999
1202400	-6.99825
1206000	-7.029
1209600	-7.0455
1213200	-6.98925
1216800	-6.95774999999999
1220400	-6.98775
1224000	-7.128
1227600	-7.263
1231200	-7.15499999999999
1234800	-7.03875
1238400	-22.78125
1242000	-13.04475
1245600	-10.7775
1249200	-10.9935
1252800	-11.9669999999999
1256400	-11.64225
1260000	-9.642
1263600	-11.25075
1267200	-11.856
1270800	-13.527
1274400	-0.0615
1278000	-3.58875
1281600	-5.74875
1285200	-6.26699999999999
1288800	-6.49425
1292400	-6.5955
1296000	-6.6915
1299600	-6.882
1303200	-6.97875
1306800	-6.9855
1310400	-7.0695
1314000	-7.20075
1317600	-7.32074999999999
1321200	-7.46925
1324800	-23.14125
1328400	-13.79475
1332000	-11.51025
1335600	-12.51525
1339200	-10.70325
1342800	-10.57875
1346400	-9.6795
1350000	-12.13725
1353600	-12.3172499999999
1357200	-13.4512499999999
1360800	-0.0795
1364400	-3.99449999999999
1368000	-6.22425
1371600	-6.77474999999999
1375200	-7.00349999999999
1378800	-7.08825
1382400	-7.17075
1386000	-7.33499999999999
1389600	-7.5645
1393200	-7.73625
1396800	-7.803
1400400	-7.84425
1404000	-7.848
1407600	-7.839
1411200	-7.79775
1414800	-7.29599999999999
1418400	-6.03224999999999
1422000	-6.02999999999999
1425600	-6.38324999999999
1429200	-6.52274999999999
1432800	-6.62475
1436400	-6.78149999999999
1440000	-7.19925
1443600	-7.50525
1447200	-7.62675
1450800	-7.83524999999999
1454400	-8.109
1458000	-8.26575
1461600	-8.3595
1465200	-8.31599999999999
1468800	-8.25525
1472400	-8.26125
1476000	-8.18625
1479600	-8.109
1483200	-8.08499999999999
1486800	-8.04825
1490400	-8.03025
1494000	-8.03849999999999
1497600	-7.884
1501200	-7.539
1504800	-7.02675
1508400	-6.53924999999999
1512000	-6.28425
1515600	-5.99925
1519200	-5.73975
1522800	-5.595
1526400	-5.64675
1530000	-5.7885
1533600	-5.7705
1537200	-5.742
1540800	-5.82
1544400	-5.8755
1548000	-5.871
1551600	-5.9235
1555200	-5.9685
1558800	-5.93475
1562400	-5.88825
1566000	-5.88974999999999
1569600	-5.90925
1573200	-5.901
1576800	-5.91375
1580400	-6.003
1584000	-22.24425
1587600	-11.92125
1591200	-8.23425
1594800	-6.966
1598400	-9.9285
1602000	-10.69575
1605600	-7.45425
1609200	-7.6725
1612800	-8.74725
1616400	-11.514
1620000	-0.01125
1623600	-1.58925
1627200	-4.22475
1630800	-5.241
1634400	-5.511
1638000	-5.6625
1641600	-5.85075
1645200	-6.07949999999999
1648800	-6.285
1652400	-6.39
1656000	-6.50625
1659600	-6.6585
1663200	-6.7995
1666800	-6.96075
1670400	-7.01625
1674000	-6.10875
1677600	-3.9195
1681200	-2.28825
1684800	-1.60724999999999
1688400	-1.398
1692000	-1.7325
1695600	-2.71725
1699200	-4.09725
1702800	-5.4075
1706400	-5.775
1710000	-5.937
1713600	-5.97375
1717200	-5.98574999999999
1720800	-6.12
1724400	-6.24075
1728000	-6.357
1731600	-6.5325
1735200	-6.70425
1738800	-6.84075
1742400	-6.89999999999999
1746000	-6.789
1749600	-6.64725
1753200	-6.60225
1756800	-6.62775
1760400	-6.40125
1764000	-5.74799999999999
1767600	-4.90799999999999
1771200	-5.22375
1774800	-5.541
1778400	-5.56875
1782000	-5.5995
1785600	-5.937
1789200	-6.11399999999999
1792800	-6.081
1796400	-6.11475
1800000	-6.19275
1803600	-6.29775
1807200	-6.39974999999999
1810800	-6.47175
1814400	-6.51675
1818000	-6.663
1821600	-6.7905
1825200	-6.894
1828800	-6.99599999999999
1832400	-7.0305
1836000	-7.1805
1839600	-7.46024999999999
1843200	-23.15475
1846800	-13.01925
1850400	-10.389
1854000	-11.01225
1857600	-9.11399999999999
1861200	-10.2869999999999
1864800	-9.09675
1868400	-10.1565
1872000	-10.9357499999999
1875600	-12.87825
1879200	-0.01875
1882800	-2.71575
1886400	-4.8405
1890000	-5.20875
1893600	-5.25225
1897200	-5.22825
1900800	-5.16075
1904400	-5.12625
1908000	-5.1405
1911600	-5.1915
1915200	-5.2965
1918800	-5.44649999999999
1922400	-5.6415
1926000	-5.9115
1929600	-22.1662499999999
1933200	-12.3945
1936800	-9.99149999999999
1940400	-9.59175
1944000	-9.34275
1947600	-8.20575
1951200	-6.93525
1954800	-8.62125
1958400	-9.504
1962000	-11.6355
1965600	0
1969200	-1.96349999999999
1972800	-3.99
1976400	-4.96125
1980000	-5.39475
1983600	-5.57025
1987200	-5.75325
1990800	-6.02775
1994400	-6.23025
1998000	-6.29625
2001600	-6.33974999999999
2005200	-6.60825
2008800	-6.85875
2012400	-7.074
2016000	-7.15949999999999
2019600	-6.50024999999999
2023200	-4.9845
2026800	-4.71674999999999
2030400	-4.2375
2034000	-4.03875
2037600	-4.9665
2041200	-5.88675
2044800	-6.6525
2048400	-7.37475
2052000	-7.7385
2055600	-7.80149999999999
2059200	-7.8555
2062800	-7.8825
2066400	-7.803
2070000	-7.65675
2073600	-7.5015
2077200	-7.701
2080800	-7.90125
2084400	-7.85174999999999
2088000	-7.98825
2091600	-8.0205
2095200	-7.94175
2098800	-7.9965
2102400	-7.95825
2106000	-7.86074999999999
2109600	-6.86174999999999
2113200	-4.75875
2116800	-4.4565
2120400	-3.90074999999999
2124000	-3.9015
2127600	-5.3175
2131200	-6.6135
2134800	-7.40775
2138400	-7.62524999999999
2142000	-7.776
2145600	-8.05125
2149200	-8.14725
2152800	-8.22449999999999
2156400	-8.33475
2160000	-8.43
2163600	-8.46225
2167200	-8.51625
2170800	-8.77575
2174400	-8.75175
2178000	-8.71275
2181600	-8.88074999999999
2185200	-9.0345
2188800	-23.82525
2192400	-14.23875
2196000	-13.0395
2199600	-14.6775
2203200	-9.77325
2206800	-8.93475
2210400	-9.5715
2214000	-12.2257499999999
2217600	-12.8017499999999
2221200	-14.508
2224800	-0.4935
2228400	-4.97325
2232000	-7.25099999999999
2235600	-7.9725
2239200	-8.37075
2242800	-8.64299999999999
2246400	-8.919
2250000	-9.01725
2253600	-8.9685
2257200	-8.97
2260800	-9.009
2264400	-9.117
2268000	-9.17475
2271600	-9.20175
2275200	-9.213
2278800	-8.727
2282400	-7.7865
2286000	-6.588
2289600	-6.021
2293200	-6.24825
2296800	-7.15499999999999
2300400	-7.833
2304000	-8.45325
2307600	-8.9655
2311200	-9.05025
2314800	-9.02175
2318400	-8.9325
2322000	-8.8905
2325600	-8.8635
2329200	-8.8725
2332800	-8.89125
2336400	-8.79225
2340000	-8.69099999999999
2343600	-8.6415
2347200	-8.6055
2350800	-8.61225
2354400	-8.652
2358000	-8.664
2361600	-8.61075
2365200	-7.95224999999999
2368800	-5.60325
2372400	-3.68475
2376000	-3.03299999999999
2379600	-2.83275
2383200	-3.1635
2386800	-4.15575
2390400	-6.05325
2394000	-7.56824999999999
2397600	-7.93124999999999
2401200	-8.04
2404800	-8.184
2408400	-8.29875
2412000	-8.232
2415600	-8.15475
2419200	-8.16825
2422800	-8.36624999999999
2426400	-8.64975
2430000	-8.82225
2433600	-9.0015
2437200	-9.1395
2440800	-9.22575
2444400	-9.30675
2448000	-23.89425
2451600	-15.00975
2455200	-14.35125
2458800	-16.3335
2462400	-14.7884999999999
2466000	-13.6522499999999
